area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	7:YES	8:NO
ALLPCTS	TO	503899	304904	0	51	32353	272500	192238	80262
ALLPCTS	ED	101264	107001	0	20	13643	93338	69563	23775
ALLPCTS	MV	402635	197903	0	31	18710	179162	122675	56487
PCT1101	MV	448	216	0	0	14	202	140	62
PCT1101	ED	114	93	0	0	14	79	61	18
PCT1101	TO	562	309	0	0	28	281	201	80
PCT1102	MV	774	370	0	0	28	342	181	161
PCT1102	ED	230	209	0	0	23	186	141	45
PCT1102	TO	1004	579	0	0	51	528	322	206
PCT1103	MV	749	373	0	0	26	347	215	132
PCT1103	ED	222	194	0	0	21	173	117	56
PCT1103	TO	971	567	0	0	47	520	332	188
PCT1104	MV	751	343	0	0	25	318	217	101
PCT1104	ED	267	169	0	0	18	151	107	44
PCT1104	TO	1018	512	0	0	43	469	324	145
PCT1106	MV	598	255	0	0	18	237	143	94
PCT1106	ED	173	149	0	0	15	134	89	45
PCT1106	TO	771	404	0	0	33	371	232	139
PCT1107	MV	612	288	0	0	20	268	157	111
PCT1107	ED	139	125	0	0	12	113	82	31
PCT1107	TO	751	413	0	0	32	381	239	142
PCT1108	MV	725	360	0	0	26	334	230	104
PCT1108	ED	198	159	0	0	25	134	95	39
PCT1108	TO	923	519	0	0	51	468	325	143
PCT1109	MV	653	285	0	0	22	263	160	103
PCT1109	ED	169	141	0	0	15	126	84	42
PCT1109	TO	822	426	0	0	37	389	244	145
PCT1111	MV	849	354	0	0	33	321	188	133
PCT1111	ED	197	189	0	0	16	173	138	35
PCT1111	TO	1046	543	0	0	49	494	326	168
PCT1112	MV	643	280	0	0	22	258	168	90
PCT1112	ED	159	119	0	0	9	110	89	21
PCT1112	TO	802	399	0	0	31	368	257	111
PCT1113	MV	675	286	0	0	23	263	159	104
PCT1113	ED	120	108	0	0	20	88	73	15
PCT1113	TO	795	394	0	0	43	351	232	119
PCT1114	MV	769	328	0	0	26	302	193	109
PCT1114	ED	222	167	0	0	23	144	118	26
PCT1114	TO	991	495	0	0	49	446	311	135
PCT1115	MV	743	295	0	0	26	269	168	101
PCT1115	ED	193	131	0	0	18	113	91	22
PCT1115	TO	936	426	0	0	44	382	259	123
PCT1116	MV	715	309	0	0	26	283	184	99
PCT1116	ED	216	197	0	0	19	178	136	42
PCT1116	TO	931	506	0	0	45	461	320	141
PCT1117	MV	665	259	0	0	23	236	145	91
PCT1117	ED	181	152	0	0	18	134	112	22
PCT1117	TO	846	411	0	0	41	370	257	113
PCT1118	MV	846	366	0	0	22	344	225	119
PCT1118	ED	219	164	0	0	18	146	108	38
PCT1118	TO	1065	530	0	0	40	490	333	157
PCT1119	MV	659	305	0	0	22	283	184	99
PCT1119	ED	138	117	0	0	12	105	84	21
PCT1119	TO	797	422	0	0	34	388	268	120
PCT1121	MV	556	269	0	0	29	240	132	108
PCT1121	ED	149	123	0	0	12	111	70	41
PCT1121	TO	705	392	0	0	41	351	202	149
PCT1122	MV	519	247	0	1	24	222	108	114
PCT1122	ED	118	97	0	0	11	86	55	31
PCT1122	TO	637	344	0	1	35	308	163	145
PCT1123	MV	730	258	0	0	16	242	153	89
PCT1123	ED	208	151	0	1	13	137	102	35
PCT1123	TO	938	409	0	1	29	379	255	124
PCT1124	MV	631	246	0	0	15	231	140	91
PCT1124	ED	198	125	0	0	13	112	88	24
PCT1124	TO	829	371	0	0	28	343	228	115
PCT1125	MV	919	365	0	0	40	325	178	147
PCT1125	ED	178	115	0	0	15	100	77	23
