https://sfelections.sfgov.org/sites/default/files/Documents/ElectionsArchives/2019/Nov/PODJ011_PollingPlaces_20191101.txt	PODJ011
https://sfelections.sfgov.org/sites/default/files/Documents/ElectionsArchives/2019/Nov/ConsolDistBT_20190815_NoDups.txt	ConsolDistBT
https://sfelections.sfgov.org/sites/default/files/Documents/ElectionsArchives/2019/Nov/CFMJ001_ContestCandidateData.txt	CFMJ001_ContestCandidateData
https://sfelections.sfgov.org/sites/default/files/Documents/ElectionsArchives/2019/Nov/CFMContestData.txt	CFMJ001_ContestData
https://sfelections.sfgov.org/sites/default/files/Documents/ElectionsArchives/OpenData/PDMJ001_DistPctExtract_20190411.txt	PDMJ001
https://sfelections.sfgov.org/sites/default/files/Documents/ElectionsArchives/OpenData/SGMJ001_StreetExtract__20190411.txt	SGMJ001
