sDistrictID	iSubDistrict	szDistrictName	sPrecinctID	sPrecinctPortion	szPrecinctName
BART8	0	BART AREA 8	1122   		Pct 1122
BART8	0	BART AREA 8	1123   		Pct 1123
BART8	0	BART AREA 8	1124   		Pct 1124
BART8	0	BART AREA 8	1125   		Pct 1125
BART8	0	BART AREA 8	1126   		Pct 1126
BART8	0	BART AREA 8	1127   		Pct 1127
BART8	0	BART AREA 8	1128   		Pct 1128
BART8	0	BART AREA 8	1129   		Pct 1129
BART8	0	BART AREA 8	1131   		Pct 1131
BART8	0	BART AREA 8	1132   		Pct 1132
BART8	0	BART AREA 8	1133   		Pct 1133
BART8	0	BART AREA 8	1134   		Pct 1134
BART8	0	BART AREA 8	1135   		Pct 1135
BART8	0	BART AREA 8	1136   		Pct 1136
BART8	0	BART AREA 8	1151   		Pct 1151
BART8	0	BART AREA 8	1154   		Pct 1154
BART8	0	BART AREA 8	7036   		Pct 7036
BART8	0	BART AREA 8	7037   		Pct 7037
BART8	0	BART AREA 8	7038   		Pct 7038
BART8	0	BART AREA 8	7039   		Pct 7039
BART8	0	BART AREA 8	7045   		Pct 7045
BART8	0	BART AREA 8	7047   		Pct 7047
BART8	0	BART AREA 8	7048   		Pct 7048
BART8	0	BART AREA 8	7049   		Pct 7049
BART8	0	BART AREA 8	7051   		Pct 7051
BART8	0	BART AREA 8	7052   		Pct 7052
BART8	0	BART AREA 8	7201   		Pct 7201
BART8	0	BART AREA 8	7202   		Pct 7202
BART8	0	BART AREA 8	7203   		Pct 7203
BART8	0	BART AREA 8	7204   		Pct 7204
BART8	0	BART AREA 8	7205   		Pct 7205
BART8	0	BART AREA 8	7301   		Pct 7301
BART8	0	BART AREA 8	7302   		Pct 7302
BART8	0	BART AREA 8	7303   		Pct 7303
BART8	0	BART AREA 8	7304   		Pct 7304
BART8	0	BART AREA 8	7305   		Pct 7305
BART8	0	BART AREA 8	7306   		Pct 7306
BART8	0	BART AREA 8	7307   		Pct 7307
BART8	0	BART AREA 8	7308   		Pct 7308
BART8	0	BART AREA 8	7309   		Pct 7309
BART8	0	BART AREA 8	7311   		Pct 7311
BART8	0	BART AREA 8	7312   		Pct 7312
BART8	0	BART AREA 8	7313   		Pct 7313
BART8	0	BART AREA 8	7314   		Pct 7314
BART8	0	BART AREA 8	7315   		Pct 7315
BART8	0	BART AREA 8	7316   		Pct 7316
BART8	0	BART AREA 8	7317   		Pct 7317
BART8	0	BART AREA 8	7318   		Pct 7318
BART8	0	BART AREA 8	7321   		Pct 7321
BART8	0	BART AREA 8	7322   		Pct 7322
BART8	0	BART AREA 8	7325   		Pct 7325
BART8	0	BART AREA 8	7326   		Pct 7326
BART8	0	BART AREA 8	7327   		Pct 7327
BART8	0	BART AREA 8	7328   		Pct 7328
BART8	0	BART AREA 8	7329   		Pct 7329
BART8	0	BART AREA 8	7331   		Pct 7331
BART8	0	BART AREA 8	7338   		Pct 7338
BART8	0	BART AREA 8	7706   		Pct 7706
BART8	0	BART AREA 8	7707   		Pct 7707
BART8	0	BART AREA 8	7708   		Pct 7708
BART8	0	BART AREA 8	7709   		Pct 7709
BART8	0	BART AREA 8	7954   		Pct 7954
BART8	0	BART AREA 8	9001   		Pct 9001
BART8	0	BART AREA 8	9101   		Pct 9101
BART8	0	BART AREA 8	9102   		Pct 9102
BART8	0	BART AREA 8	9103   		Pct 9103
BART8	0	BART AREA 8	9104   		Pct 9104
BART8	0	BART AREA 8	9105   		Pct 9105
BART8	0	BART AREA 8	9106   		Pct 9106
BART8	0	BART AREA 8	9107   		Pct 9107
BART8	0	BART AREA 8	9108   		Pct 9108
BART8	0	BART AREA 8	9109   		Pct 9109
BART8	0	BART AREA 8	9111   		Pct 9111
BART8	0	BART AREA 8	9112   		Pct 9112
BART8	0	BART AREA 8	9113   		Pct 9113
BART8	0	BART AREA 8	9114   		Pct 9114
BART8	0	BART AREA 8	9115   		Pct 9115
BART8	0	BART AREA 8	9116   		Pct 9116
BART8	0	BART AREA 8	9117   		Pct 9117
BART8	0	BART AREA 8	9118   		Pct 9118
BART8	0	BART AREA 8	9119   		Pct 9119
BART8	0	BART AREA 8	9121   		Pct 9121
BART8	0	BART AREA 8	9122   		Pct 9122
BART8	0	BART AREA 8	9123   		Pct 9123
BART8	0	BART AREA 8	9124   		Pct 9124
BART8	0	BART AREA 8	9125   		Pct 9125
BART8	0	BART AREA 8	9126   		Pct 9126
BART8	0	BART AREA 8	9127   		Pct 9127
BART8	0	BART AREA 8	9128   		Pct 9128
BART8	0	BART AREA 8	9129   		Pct 9129
BART8	0	BART AREA 8	9131   		Pct 9131
BART8	0	BART AREA 8	9132   		Pct 9132
BART8	0	BART AREA 8	9133   		Pct 9133
BART8	0	BART AREA 8	9134   		Pct 9134
BART8	0	BART AREA 8	9135   		Pct 9135
BART8	0	BART AREA 8	9136   		Pct 9136
BART8	0	BART AREA 8	9137   		Pct 9137
BART8	0	BART AREA 8	9138   		Pct 9138
BART8	0	BART AREA 8	9139   		Pct 9139
BART8	0	BART AREA 8	9141   		Pct 9141
BART8	0	BART AREA 8	9142   		Pct 9142
BART8	0	BART AREA 8	9143   		Pct 9143
BART8	0	BART AREA 8	9144   		Pct 9144
BART8	0	BART AREA 8	9145   		Pct 9145
BART8	0	BART AREA 8	9146   		Pct 9146
BART8	0	BART AREA 8	9147   		Pct 9147
BART8	0	BART AREA 8	9148   		Pct 9148
BART8	0	BART AREA 8	9149   		Pct 9149
BART8	0	BART AREA 8	9151   		Pct 9151
BART8	0	BART AREA 8	9152   		Pct 9152
BART8	0	BART AREA 8	9201   		Pct 9201
BART8	0	BART AREA 8	9202   		Pct 9202
BART8	0	BART AREA 8	9203   		Pct 9203
BART8	0	BART AREA 8	9204   		Pct 9204
BART8	0	BART AREA 8	9205   		Pct 9205
BART8	0	BART AREA 8	9206   		Pct 9206
BART8	0	BART AREA 8	9207   		Pct 9207
BART8	0	BART AREA 8	9208   		Pct 9208
BART8	0	BART AREA 8	9209   		Pct 9209
BART8	0	BART AREA 8	9211   		Pct 9211
BART8	0	BART AREA 8	9212   		Pct 9212
BART8	0	BART AREA 8	9213   		Pct 9213
BART8	0	BART AREA 8	9214   		Pct 9214
BART8	0	BART AREA 8	9215   		Pct 9215
BART8	0	BART AREA 8	9216   		Pct 9216
BART8	0	BART AREA 8	9217   		Pct 9217
BART8	0	BART AREA 8	9218   		Pct 9218
BART8	0	BART AREA 8	9219   		Pct 9219
BART8	0	BART AREA 8	9221   		Pct 9221
BART8	0	BART AREA 8	9222   		Pct 9222
BART8	0	BART AREA 8	9223   		Pct 9223
BART8	0	BART AREA 8	9224   		Pct 9224
BART8	0	BART AREA 8	9225   		Pct 9225
BART8	0	BART AREA 8	9226   		Pct 9226
BART8	0	BART AREA 8	9227   		Pct 9227
BART8	0	BART AREA 8	9228   		Pct 9228
BART8	0	BART AREA 8	9229   		Pct 9229
BART8	0	BART AREA 8	9231   		Pct 9231
BART8	0	BART AREA 8	9232   		Pct 9232
BART8	0	BART AREA 8	9233   		Pct 9233
BART8	0	BART AREA 8	9234   		Pct 9234
BART8	0	BART AREA 8	9235   		Pct 9235
BART8	0	BART AREA 8	9236   		Pct 9236
BART8	0	BART AREA 8	9237   		Pct 9237
BART8	0	BART AREA 8	9238   		Pct 9238
BART8	0	BART AREA 8	9239   		Pct 9239
BART8	0	BART AREA 8	9241   		Pct 9241
BART8	0	BART AREA 8	9242   		Pct 9242
BART8	0	BART AREA 8	9243   		Pct 9243
BART8	0	BART AREA 8	9244   		Pct 9244
BART8	0	BART AREA 8	9245   		Pct 9245
BART8	0	BART AREA 8	9246   		Pct 9246
BART8	0	BART AREA 8	9247   		Pct 9247
BART8	0	BART AREA 8	9248   		Pct 9248
BART8	0	BART AREA 8	9249   		Pct 9249
BART8	0	BART AREA 8	9251   		Pct 9251
BART8	0	BART AREA 8	9252   		Pct 9252
BART8	0	BART AREA 8	9253   		Pct 9253
BART8	0	BART AREA 8	9255   		Pct 9255
BART8	0	BART AREA 8	9258   		Pct 9258
BART8	0	BART AREA 8	9401   		Pct 9401
BART8	0	BART AREA 8	9402   		Pct 9402
BART8	0	BART AREA 8	9403   		Pct 9403
BART8	0	BART AREA 8	9404   		Pct 9404
BART8	0	BART AREA 8	9405   		Pct 9405
BART8	0	BART AREA 8	9406   		Pct 9406
BART8	0	BART AREA 8	9407   		Pct 9407
BART8	0	BART AREA 8	9408   		Pct 9408
BART8	0	BART AREA 8	9411   		Pct 9411
BART8	0	BART AREA 8	9412   		Pct 9412
BART8	0	BART AREA 8	9413   		Pct 9413
BART8	0	BART AREA 8	9414   		Pct 9414
BART8	0	BART AREA 8	9415   		Pct 9415
BART8	0	BART AREA 8	9416   		Pct 9416
BART8	0	BART AREA 8	9417   		Pct 9417
BART8	0	BART AREA 8	9418   		Pct 9418
BART8	0	BART AREA 8	9419   		Pct 9419
BART8	0	BART AREA 8	9421   		Pct 9421
BART8	0	BART AREA 8	9422   		Pct 9422
BART8	0	BART AREA 8	9423   		Pct 9423
BART8	0	BART AREA 8	9424   		Pct 9424
BART8	0	BART AREA 8	9425   		Pct 9425
BART8	0	BART AREA 8	9426   		Pct 9426
BART8	0	BART AREA 8	9427   		Pct 9427
BART8	0	BART AREA 8	9428   		Pct 9428
BART8	0	BART AREA 8	9429   		Pct 9429
BART8	0	BART AREA 8	9431   		Pct 9431
BART8	0	BART AREA 8	9432   		Pct 9432
BART8	0	BART AREA 8	9433   		Pct 9433
BART8	0	BART AREA 8	9434   		Pct 9434
BART8	0	BART AREA 8	9435   		Pct 9435
BART8	0	BART AREA 8	9436   		Pct 9436
BART8	0	BART AREA 8	9437   		Pct 9437
BART8	0	BART AREA 8	9438   		Pct 9438
BART8	0	BART AREA 8	9439   		Pct 9439
BART8	0	BART AREA 8	9441   		Pct 9441
BART8	0	BART AREA 8	9442   		Pct 9442
BART8	0	BART AREA 8	9443   		Pct 9443
BART8	0	BART AREA 8	9444   		Pct 9444
BART8	0	BART AREA 8	9445   		Pct 9445
BART8	0	BART AREA 8	9446   		Pct 9446
BART8	0	BART AREA 8	9447   		Pct 9447
BART8	0	BART AREA 8	9448   		Pct 9448
BART8	0	BART AREA 8	9449   		Pct 9449
BART8	0	BART AREA 8	9451   		Pct 9451
BART8	0	BART AREA 8	9452   		Pct 9452
BART8	0	BART AREA 8	9453   		Pct 9453
BART8	0	BART AREA 8	9502   		Pct 9502
BART8	0	BART AREA 8	9703   		Pct 9703
BART8	0	BART AREA 8	9704   		Pct 9704
BART8	0	BART AREA 8	9705   		Pct 9705
BART8	0	BART AREA 8	9707   		Pct 9707
BART8	0	BART AREA 8	9708   		Pct 9708
BART8	0	BART AREA 8	9709   		Pct 9709
BART8	0	BART AREA 8	9711   		Pct 9711
BART8	0	BART AREA 8	9712   		Pct 9712
BART8	0	BART AREA 8	9713   		Pct 9713
BART8	0	BART AREA 8	9714   		Pct 9714
BART8	0	BART AREA 8	9715   		Pct 9715
BART8	0	BART AREA 8	9716   		Pct 9716
BART8	0	BART AREA 8	9717   		Pct 9717
BART8	0	BART AREA 8	9718   		Pct 9718
BART8	0	BART AREA 8	9719   		Pct 9719
BART8	0	BART AREA 8	9721   		Pct 9721
BART8	0	BART AREA 8	9722   		Pct 9722
BART8	0	BART AREA 8	9723   		Pct 9723
BART8	0	BART AREA 8	9724   		Pct 9724
BART8	0	BART AREA 8	9725   		Pct 9725
BART8	0	BART AREA 8	9726   		Pct 9726
BART8	0	BART AREA 8	9727   		Pct 9727
BART8	0	BART AREA 8	9728   		Pct 9728
BART8	0	BART AREA 8	9729   		Pct 9729
BART8	0	BART AREA 8	9731   		Pct 9731
BART8	0	BART AREA 8	9732   		Pct 9732
BART8	0	BART AREA 8	9733   		Pct 9733
BART8	0	BART AREA 8	9734   		Pct 9734
BART8	0	BART AREA 8	9735   		Pct 9735
BART8	0	BART AREA 8	9736   		Pct 9736
BART8	0	BART AREA 8	9737   		Pct 9737
BART8	0	BART AREA 8	9738   		Pct 9738
BART8	0	BART AREA 8	9739   		Pct 9739
BART8	0	BART AREA 8	9741   		Pct 9741
BART8	0	BART AREA 8	9742   		Pct 9742
BART8	0	BART AREA 8	9743   		Pct 9743
BART8	0	BART AREA 8	9744   		Pct 9744
BART8	0	BART AREA 8	9745   		Pct 9745
BART8	0	BART AREA 8	9746   		Pct 9746
BART8	0	BART AREA 8	9747   		Pct 9747
BART8	0	BART AREA 8	9748   		Pct 9748
BART8	0	BART AREA 8	9749   		Pct 9749
BART8	0	BART AREA 8	9751   		Pct 9751
BART8	0	BART AREA 8	9752   		Pct 9752
BART8	0	BART AREA 8	9753   		Pct 9753
BART8	0	BART AREA 8	9756   		Pct 9756
BART9	0	BART AREA 9	1101   		Pct 1101
BART9	0	BART AREA 9	1102   		Pct 1102
BART9	0	BART AREA 9	1103   		Pct 1103
BART9	0	BART AREA 9	1104   		Pct 1104
BART9	0	BART AREA 9	1105   		Pct 1105
BART9	0	BART AREA 9	1113   		Pct 1113
BART9	0	BART AREA 9	1114   		Pct 1114
BART9	0	BART AREA 9	1141   		Pct 1141
BART9	0	BART AREA 9	1142   		Pct 1142
BART9	0	BART AREA 9	1143   		Pct 1143
BART9	0	BART AREA 9	1144   		Pct 1144
BART9	0	BART AREA 9	1145   		Pct 1145
BART9	0	BART AREA 9	1146   		Pct 1146
BART9	0	BART AREA 9	1147   		Pct 1147
BART9	0	BART AREA 9	1148   		Pct 1148
BART9	0	BART AREA 9	1149   		Pct 1149
BART9	0	BART AREA 9	1152   		Pct 1152
BART9	0	BART AREA 9	1153   		Pct 1153
BART9	0	BART AREA 9	7001   		Pct 7001
BART9	0	BART AREA 9	7002   		Pct 7002
BART9	0	BART AREA 9	7003   		Pct 7003
BART9	0	BART AREA 9	7004   		Pct 7004
BART9	0	BART AREA 9	7005   		Pct 7005
BART9	0	BART AREA 9	7006   		Pct 7006
BART9	0	BART AREA 9	7007   		Pct 7007
BART9	0	BART AREA 9	7008   		Pct 7008
BART9	0	BART AREA 9	7009   		Pct 7009
BART9	0	BART AREA 9	7011   		Pct 7011
BART9	0	BART AREA 9	7012   		Pct 7012
BART9	0	BART AREA 9	7041   		Pct 7041
BART9	0	BART AREA 9	7055   		Pct 7055
BART9	0	BART AREA 9	7101   		Pct 7101
BART9	0	BART AREA 9	7206   		Pct 7206
BART9	0	BART AREA 9	7207   		Pct 7207
BART9	0	BART AREA 9	7208   		Pct 7208
BART9	0	BART AREA 9	7209   		Pct 7209
BART9	0	BART AREA 9	7319   		Pct 7319
BART9	0	BART AREA 9	7323   		Pct 7323
BART9	0	BART AREA 9	7324   		Pct 7324
BART9	0	BART AREA 9	7332   		Pct 7332
BART9	0	BART AREA 9	7333   		Pct 7333
BART9	0	BART AREA 9	7334   		Pct 7334
BART9	0	BART AREA 9	7335   		Pct 7335
BART9	0	BART AREA 9	7336   		Pct 7336
BART9	0	BART AREA 9	7337   		Pct 7337
BART9	0	BART AREA 9	7339   		Pct 7339
BART9	0	BART AREA 9	7341   		Pct 7341
BART9	0	BART AREA 9	7342   		Pct 7342
BART9	0	BART AREA 9	7343   		Pct 7343
BART9	0	BART AREA 9	7344   		Pct 7344
BART9	0	BART AREA 9	7345   		Pct 7345
BART9	0	BART AREA 9	7346   		Pct 7346
BART9	0	BART AREA 9	7347   		Pct 7347
BART9	0	BART AREA 9	7348   		Pct 7348
BART9	0	BART AREA 9	7349   		Pct 7349
BART9	0	BART AREA 9	7501   		Pct 7501
BART9	0	BART AREA 9	7502   		Pct 7502
BART9	0	BART AREA 9	7503   		Pct 7503
BART9	0	BART AREA 9	7504   		Pct 7504
BART9	0	BART AREA 9	7505   		Pct 7505
BART9	0	BART AREA 9	7506   		Pct 7506
BART9	0	BART AREA 9	7507   		Pct 7507
BART9	0	BART AREA 9	7508   		Pct 7508
BART9	0	BART AREA 9	7509   		Pct 7509
BART9	0	BART AREA 9	7511   		Pct 7511
BART9	0	BART AREA 9	7512   		Pct 7512
BART9	0	BART AREA 9	7513   		Pct 7513
BART9	0	BART AREA 9	7514   		Pct 7514
BART9	0	BART AREA 9	7515   		Pct 7515
BART9	0	BART AREA 9	7516   		Pct 7516
BART9	0	BART AREA 9	7517   		Pct 7517
BART9	0	BART AREA 9	7518   		Pct 7518
BART9	0	BART AREA 9	7519   		Pct 7519
BART9	0	BART AREA 9	7521   		Pct 7521
BART9	0	BART AREA 9	7522   		Pct 7522
BART9	0	BART AREA 9	7523   		Pct 7523
BART9	0	BART AREA 9	7524   		Pct 7524
BART9	0	BART AREA 9	7525   		Pct 7525
BART9	0	BART AREA 9	7526   		Pct 7526
BART9	0	BART AREA 9	7527   		Pct 7527
BART9	0	BART AREA 9	7528   		Pct 7528
BART9	0	BART AREA 9	7529   		Pct 7529
BART9	0	BART AREA 9	7531   		Pct 7531
BART9	0	BART AREA 9	7532   		Pct 7532
BART9	0	BART AREA 9	7533   		Pct 7533
BART9	0	BART AREA 9	7534   		Pct 7534
BART9	0	BART AREA 9	7535   		Pct 7535
BART9	0	BART AREA 9	7536   		Pct 7536
BART9	0	BART AREA 9	7537   		Pct 7537
BART9	0	BART AREA 9	7538   		Pct 7538
BART9	0	BART AREA 9	7539   		Pct 7539
BART9	0	BART AREA 9	7541   		Pct 7541
BART9	0	BART AREA 9	7542   		Pct 7542
BART9	0	BART AREA 9	7543   		Pct 7543
BART9	0	BART AREA 9	7544   		Pct 7544
BART9	0	BART AREA 9	7545   		Pct 7545
BART9	0	BART AREA 9	7546   		Pct 7546
BART9	0	BART AREA 9	7547   		Pct 7547
BART9	0	BART AREA 9	7548   		Pct 7548
BART9	0	BART AREA 9	7549   		Pct 7549
BART9	0	BART AREA 9	7551   		Pct 7551
BART9	0	BART AREA 9	7552   		Pct 7552
BART9	0	BART AREA 9	7553   		Pct 7553
BART9	0	BART AREA 9	7554   		Pct 7554
BART9	0	BART AREA 9	7555   		Pct 7555
BART9	0	BART AREA 9	7556   		Pct 7556
BART9	0	BART AREA 9	7557   		Pct 7557
BART9	0	BART AREA 9	7601   		Pct 7601
BART9	0	BART AREA 9	7602   		Pct 7602
BART9	0	BART AREA 9	7603   		Pct 7603
BART9	0	BART AREA 9	7604   		Pct 7604
BART9	0	BART AREA 9	7605   		Pct 7605
BART9	0	BART AREA 9	7606   		Pct 7606
BART9	0	BART AREA 9	7607   		Pct 7607
BART9	0	BART AREA 9	7608   		Pct 7608
BART9	0	BART AREA 9	7609   		Pct 7609
BART9	0	BART AREA 9	7611   		Pct 7611
BART9	0	BART AREA 9	7612   		Pct 7612
BART9	0	BART AREA 9	7613   		Pct 7613
BART9	0	BART AREA 9	7614   		Pct 7614
BART9	0	BART AREA 9	7615   		Pct 7615
BART9	0	BART AREA 9	7616   		Pct 7616
BART9	0	BART AREA 9	7617   		Pct 7617
BART9	0	BART AREA 9	7618   		Pct 7618
BART9	0	BART AREA 9	7619   		Pct 7619
BART9	0	BART AREA 9	7621   		Pct 7621
BART9	0	BART AREA 9	7622   		Pct 7622
BART9	0	BART AREA 9	7623   		Pct 7623
BART9	0	BART AREA 9	7624   		Pct 7624
BART9	0	BART AREA 9	7625   		Pct 7625
BART9	0	BART AREA 9	7626   		Pct 7626
BART9	0	BART AREA 9	7628   		Pct 7628
BART9	0	BART AREA 9	7629   		Pct 7629
BART9	0	BART AREA 9	7631   		Pct 7631
BART9	0	BART AREA 9	7632   		Pct 7632
BART9	0	BART AREA 9	7633   		Pct 7633
BART9	0	BART AREA 9	7634   		Pct 7634
BART9	0	BART AREA 9	7649   		Pct 7649
BART9	0	BART AREA 9	7654   		Pct 7654
BART9	0	BART AREA 9	7701   		Pct 7701
BART9	0	BART AREA 9	7702   		Pct 7702
BART9	0	BART AREA 9	7703   		Pct 7703
BART9	0	BART AREA 9	7704   		Pct 7704
BART9	0	BART AREA 9	7705   		Pct 7705
BART9	0	BART AREA 9	7711   		Pct 7711
BART9	0	BART AREA 9	7712   		Pct 7712
BART9	0	BART AREA 9	7801   		Pct 7801
BART9	0	BART AREA 9	7802   		Pct 7802
BART9	0	BART AREA 9	7803   		Pct 7803
BART9	0	BART AREA 9	7804   		Pct 7804
BART9	0	BART AREA 9	7805   		Pct 7805
BART9	0	BART AREA 9	7806   		Pct 7806
BART9	0	BART AREA 9	7807   		Pct 7807
BART9	0	BART AREA 9	7808   		Pct 7808
BART9	0	BART AREA 9	7809   		Pct 7809
BART9	0	BART AREA 9	7811   		Pct 7811
BART9	0	BART AREA 9	7812   		Pct 7812
BART9	0	BART AREA 9	7813   		Pct 7813
BART9	0	BART AREA 9	7814   		Pct 7814
BART9	0	BART AREA 9	7815   		Pct 7815
BART9	0	BART AREA 9	7816   		Pct 7816
BART9	0	BART AREA 9	7817   		Pct 7817
BART9	0	BART AREA 9	7818   		Pct 7818
BART9	0	BART AREA 9	7819   		Pct 7819
BART9	0	BART AREA 9	7821   		Pct 7821
BART9	0	BART AREA 9	7822   		Pct 7822
BART9	0	BART AREA 9	7823   		Pct 7823
BART9	0	BART AREA 9	7824   		Pct 7824
BART9	0	BART AREA 9	7825   		Pct 7825
BART9	0	BART AREA 9	7826   		Pct 7826
BART9	0	BART AREA 9	7827   		Pct 7827
BART9	0	BART AREA 9	7828   		Pct 7828
BART9	0	BART AREA 9	7829   		Pct 7829
BART9	0	BART AREA 9	7831   		Pct 7831
BART9	0	BART AREA 9	7832   		Pct 7832
BART9	0	BART AREA 9	7833   		Pct 7833
BART9	0	BART AREA 9	7834   		Pct 7834
BART9	0	BART AREA 9	7835   		Pct 7835
BART9	0	BART AREA 9	7836   		Pct 7836
BART9	0	BART AREA 9	7837   		Pct 7837
BART9	0	BART AREA 9	7838   		Pct 7838
BART9	0	BART AREA 9	7839   		Pct 7839
BART9	0	BART AREA 9	7841   		Pct 7841
BART9	0	BART AREA 9	7842   		Pct 7842
BART9	0	BART AREA 9	7843   		Pct 7843
BART9	0	BART AREA 9	7844   		Pct 7844
BART9	0	BART AREA 9	7845   		Pct 7845
BART9	0	BART AREA 9	7846   		Pct 7846
BART9	0	BART AREA 9	7847   		Pct 7847
BART9	0	BART AREA 9	7848   		Pct 7848
BART9	0	BART AREA 9	7849   		Pct 7849
BART9	0	BART AREA 9	7851   		Pct 7851
BART9	0	BART AREA 9	7852   		Pct 7852
BART9	0	BART AREA 9	7853   		Pct 7853
BART9	0	BART AREA 9	7854   		Pct 7854
BART9	0	BART AREA 9	7855   		Pct 7855
BART9	0	BART AREA 9	7856   		Pct 7856
BART9	0	BART AREA 9	7857   		Pct 7857
BART9	0	BART AREA 9	7858   		Pct 7858
BART9	0	BART AREA 9	7859   		Pct 7859
BART9	0	BART AREA 9	7861   		Pct 7861
BART9	0	BART AREA 9	7862   		Pct 7862
BART9	0	BART AREA 9	7863   		Pct 7863
BART9	0	BART AREA 9	7864   		Pct 7864
BART9	0	BART AREA 9	7865   		Pct 7865
BART9	0	BART AREA 9	7866   		Pct 7866
BART9	0	BART AREA 9	7867   		Pct 7867
BART9	0	BART AREA 9	7868   		Pct 7868
BART9	0	BART AREA 9	7869   		Pct 7869
BART9	0	BART AREA 9	7871   		Pct 7871
BART9	0	BART AREA 9	7872   		Pct 7872
BART9	0	BART AREA 9	7873   		Pct 7873
BART9	0	BART AREA 9	7874   		Pct 7874
BART9	0	BART AREA 9	7875   		Pct 7875
BART9	0	BART AREA 9	7876   		Pct 7876
BART9	0	BART AREA 9	7901   		Pct 7901
BART9	0	BART AREA 9	7902   		Pct 7902
BART9	0	BART AREA 9	7903   		Pct 7903
BART9	0	BART AREA 9	7904   		Pct 7904
BART9	0	BART AREA 9	7905   		Pct 7905
BART9	0	BART AREA 9	7906   		Pct 7906
BART9	0	BART AREA 9	7907   		Pct 7907
BART9	0	BART AREA 9	7908   		Pct 7908
BART9	0	BART AREA 9	7909   		Pct 7909
BART9	0	BART AREA 9	7911   		Pct 7911
BART9	0	BART AREA 9	7912   		Pct 7912
BART9	0	BART AREA 9	7913   		Pct 7913
BART9	0	BART AREA 9	7914   		Pct 7914
BART9	0	BART AREA 9	7915   		Pct 7915
BART9	0	BART AREA 9	7916   		Pct 7916
BART9	0	BART AREA 9	7917   		Pct 7917
BART9	0	BART AREA 9	7918   		Pct 7918
BART9	0	BART AREA 9	7919   		Pct 7919
BART9	0	BART AREA 9	7921   		Pct 7921
BART9	0	BART AREA 9	7922   		Pct 7922
BART9	0	BART AREA 9	7923   		Pct 7923
BART9	0	BART AREA 9	7924   		Pct 7924
BART9	0	BART AREA 9	7925   		Pct 7925
BART9	0	BART AREA 9	7926   		Pct 7926
BART9	0	BART AREA 9	7927   		Pct 7927
BART9	0	BART AREA 9	7928   		Pct 7928
BART9	0	BART AREA 9	7929   		Pct 7929
BART9	0	BART AREA 9	7931   		Pct 7931
BART9	0	BART AREA 9	7932   		Pct 7932
BART9	0	BART AREA 9	7933   		Pct 7933
BART9	0	BART AREA 9	7934   		Pct 7934
BART9	0	BART AREA 9	7935   		Pct 7935
BART9	0	BART AREA 9	7936   		Pct 7936
BART9	0	BART AREA 9	7937   		Pct 7937
BART9	0	BART AREA 9	7938   		Pct 7938
BART9	0	BART AREA 9	7939   		Pct 7939
BART9	0	BART AREA 9	7941   		Pct 7941
BART9	0	BART AREA 9	7942   		Pct 7942
BART9	0	BART AREA 9	7943   		Pct 7943
BART9	0	BART AREA 9	7944   		Pct 7944
BART9	0	BART AREA 9	7945   		Pct 7945
BART9	0	BART AREA 9	7946   		Pct 7946
BART9	0	BART AREA 9	7947   		Pct 7947
BART9	0	BART AREA 9	7948   		Pct 7948
BART9	0	BART AREA 9	7949   		Pct 7949
BART9	0	BART AREA 9	7951   		Pct 7951
BART9	0	BART AREA 9	7952   		Pct 7952
BART9	0	BART AREA 9	7953   		Pct 7953
BART9	0	BART AREA 9	7955   		Pct 7955
BART9	0	BART AREA 9	7956   		Pct 7956
BART9	0	BART AREA 9	7957   		Pct 7957
BART9	0	BART AREA 9	7959   		Pct 7959
BART9	0	BART AREA 9	9254   		Pct 9254
BART9	0	BART AREA 9	9256   		Pct 9256
BART9	0	BART AREA 9	9257   		Pct 9257
BART9	0	BART AREA 9	9409   		Pct 9409
BART9	0	BART AREA 9	9501   		Pct 9501
BART9	0	BART AREA 9	9503   		Pct 9503
BART9	0	BART AREA 9	9504   		Pct 9504
BART9	0	BART AREA 9	9505   		Pct 9505
BART9	0	BART AREA 9	9506   		Pct 9506
BART9	0	BART AREA 9	9507   		Pct 9507
BART9	0	BART AREA 9	9508   		Pct 9508
BART9	0	BART AREA 9	9509   		Pct 9509
BART9	0	BART AREA 9	9511   		Pct 9511
BART9	0	BART AREA 9	9512   		Pct 9512
BART9	0	BART AREA 9	9513   		Pct 9513
BART9	0	BART AREA 9	9514   		Pct 9514
BART9	0	BART AREA 9	9515   		Pct 9515
BART9	0	BART AREA 9	9516   		Pct 9516
BART9	0	BART AREA 9	9517   		Pct 9517
BART9	0	BART AREA 9	9518   		Pct 9518
BART9	0	BART AREA 9	9519   		Pct 9519
BART9	0	BART AREA 9	9521   		Pct 9521
BART9	0	BART AREA 9	9522   		Pct 9522
BART9	0	BART AREA 9	9701   		Pct 9701
BART9	0	BART AREA 9	9702   		Pct 9702
BART9	0	BART AREA 9	9706   		Pct 9706
BART9	0	BART AREA 9	9754   		Pct 9754
BART9	0	BART AREA 9	9755   		Pct 9755
BART9	0	BART AREA 9	9801   		Pct 9801
BART9	0	BART AREA 9	9901   		Pct 9901
BART9	0	BART AREA 9	9902   		Pct 9902
CITY1	0	CITY OF S.F.	1101   		Pct 1101
CITY1	0	CITY OF S.F.	1102   		Pct 1102
CITY1	0	CITY OF S.F.	1103   		Pct 1103
CITY1	0	CITY OF S.F.	1104   		Pct 1104
CITY1	0	CITY OF S.F.	1105   		Pct 1105
