area_id	subtotal_type	party	RSReg	RSCst	RSCnt	RSPnd	RSCha
PCT1104	MV	LIB	1	1	1	0	0
PCT1104	MV	PF	2	0	0	0	0
PCT1104	MV	REP	36	23	23	0	0
PCT1104	MV	NPP	238	129	126	0	3
PCT1106	TO	ALL	765	534	534
PCT1106	ED	ALL	211	191	191
PCT1106	MV	ALL	554	343	343	0	8
PCT1106	MV	AI	9	8	8	0	0
PCT1106	MV	DEM	305	191	188	0	3
PCT1106	MV	GRN	6	2	2	0	0
PCT1106	MV	LIB	2	1	1	0	0
PCT1106	MV	PF	1	1	1	1	0
PCT1106	MV	REP	38	26	25	0	1
PCT1106	MV	NPP	191	113	109	0	4
PCT1107	TO	ALL	746	513	499
PCT1107	ED	ALL	203	163	163
PCT1107	MV	ALL	543	350	336	0	7
PCT1107	MV	AI	3	2	2	0	0
PCT1107	MV	DEM	305	198	197	0	1
PCT1107	MV	GRN	3	0	0	0	0
PCT1107	MV	LIB	2	1	1	0	0
PCT1107	MV	PF	1	0	0	0	0
PCT1107	MV	REP	25	23	21	0	2
PCT1107	MV	NPP	203	125	121	0	4
PCT1108	TO	ALL	909	681	670
PCT1108	ED	ALL	237	232	232
PCT1108	MV	ALL	672	449	438	0	10
PCT1108	MV	AI	12	8	8	0	0
PCT1108	MV	DEM	405	276	271	0	5
PCT1108	MV	GRN	4	4	4	0	0
PCT1108	MV	LIB	2	0	0	0	0
PCT1108	MV	PF	2	0	0	0	0
PCT1108	MV	REP	15	13	13	0	0
PCT1108	MV	NPP	227	145	140	0	5
PCT1109	TO	ALL	798	536	531
PCT1109	ED	ALL	195	166	166
PCT1109	MV	ALL	603	370	365	0	3
PCT1109	MV	AI	8	4	4	0	0
PCT1109	MV	DEM	321	210	209	0	1
PCT1109	MV	GRN	3	3	3	0	0
PCT1109	MV	LIB	2	1	1	0	0
PCT1109	MV	PF	2	0	0	0	0
PCT1109	MV	REP	31	25	24	0	1
PCT1109	MV	NPP	235	127	126	0	1
PCT1111	TO	ALL	1002	676	665
PCT1111	ED	ALL	264	205	205
PCT1111	MV	ALL	738	471	460	0	8
PCT1111	MV	AI	9	7	7	0	0
PCT1111	MV	DEM	375	258	253	0	5
PCT1111	MV	GRN	6	4	4	0	0
PCT1111	MV	LIB	3	1	1	0	0
PCT1111	MV	PF	0	0	0	0	0
PCT1111	MV	REP	37	25	25	0	0
PCT1111	MV	NPP	300	172	169	0	3
PCT1112	TO	ALL	769	502	495
PCT1112	ED	ALL	200	151	151
PCT1112	MV	ALL	569	351	344	0	6
PCT1112	MV	AI	2	0	0	0	0
PCT1112	MV	DEM	281	182	179	0	3
PCT1112	MV	GRN	2	2	2	0	0
PCT1112	MV	LIB	3	2	2	0	0
PCT1112	MV	PF	1	0	0	0	0
PCT1112	MV	REP	21	11	11	0	0
PCT1112	MV	NPP	256	152	149	0	3
PCT1113	TO	ALL	746	505	495
PCT1113	ED	ALL	143	135	135
PCT1113	MV	ALL	603	370	360	0	10
PCT1113	MV	AI	7	4	4	0	0
PCT1113	MV	DEM	303	190	187	0	3
PCT1113	MV	GRN	4	2	2	0	0
PCT1113	MV	LIB	2	1	1	0	0
PCT1113	MV	PF	5	3	3	3	0
PCT1113	MV	REP	41	33	33	0	0
PCT1113	MV	NPP	238	134	127	0	7
PCT1114	TO	ALL	957	640	630
PCT1114	ED	ALL	286	226	226
PCT1114	MV	ALL	671	414	404	0	9
PCT1114	MV	AI	17	11	11	0	0
PCT1114	MV	DEM	342	233	227	0	6
PCT1114	MV	GRN	9	5	4	0	1
PCT1114	MV	LIB	3	2	2	0	0
PCT1114	MV	PF	2	1	1	1	0
PCT1114	MV	REP	47	26	26	0	0
PCT1114	MV	NPP	247	135	133	0	2
PCT1115	TO	ALL	895	555	545
PCT1115	ED	ALL	222	174	174
PCT1115	MV	ALL	673	381	371	0	6
PCT1115	MV	AI	7	3	3	0	0
PCT1115	MV	DEM	353	216	213	0	3
PCT1115	MV	GRN	3	2	2	0	0
PCT1115	MV	LIB	6	3	3	0	0
PCT1115	MV	PF	2	0	0	0	0
PCT1115	MV	REP	23	12	11	0	1
PCT1115	MV	NPP	274	143	141	0	2
PCT1116	TO	ALL	895	607	601
PCT1116	ED	ALL	266	225	225
PCT1116	MV	ALL	629	382	376	0	5
PCT1116	MV	AI	8	5	5	0	0
PCT1116	MV	DEM	340	217	215	0	2
PCT1116	MV	GRN	3	3	3	0	0
PCT1116	MV	LIB	3	0	0	0	0
PCT1116	MV	PF	3	1	1	1	0
PCT1116	MV	REP	42	29	28	0	1
PCT1116	MV	NPP	224	124	122	0	2
PCT1117	TO	ALL	858	551	542
PCT1117	ED	ALL	246	185	185
PCT1117	MV	ALL	612	366	357	0	8
PCT1117	MV	AI	9	5	5	0	0
PCT1117	MV	DEM	353	221	215	0	6
PCT1117	MV	GRN	2	1	1	0	0
PCT1117	MV	LIB	5	3	3	0	0
PCT1117	MV	PF	3	1	1	1	0
PCT1117	MV	REP	23	14	13	0	1
PCT1117	MV	NPP	214	120	119	0	1
PCT1118	TO	ALL	1043	700	689
PCT1118	ED	ALL	278	213	213
PCT1118	MV	ALL	765	487	476	0	7
PCT1118	MV	AI	13	7	7	0	0
PCT1118	MV	DEM	413	263	259	0	4
PCT1118	MV	GRN	6	5	5	0	0
PCT1118	MV	LIB	2	0	0	0	0
PCT1118	MV	PF	5	3	3	3	0
PCT1118	MV	REP	22	15	15	0	0
PCT1118	MV	NPP	299	192	189	0	3
PCT1119	TO	ALL	791	557	551
PCT1119	ED	ALL	195	165	165
PCT1119	MV	ALL	596	392	386	0	6
PCT1119	MV	AI	6	3	3	0	0
PCT1119	MV	DEM	336	240	238	0	2
PCT1119	MV	GRN	2	1	1	0	0
PCT1119	MV	LIB	3	2	2	0	0
PCT1119	MV	PF	6	2	2	2	0
PCT1119	MV	REP	24	18	17	0	1
PCT1119	MV	NPP	217	126	123	0	3
PCT1121	TO	ALL	691	480	473
PCT1121	ED	ALL	189	160	160
PCT1121	MV	ALL	502	320	313	0	7
PCT1121	MV	AI	4	2	2	0	0
PCT1121	MV	DEM	275	184	179	0	5
PCT1121	MV	GRN	0	0	0	0	0
PCT1121	MV	LIB	3	1	1	0	0
PCT1121	MV	PF	4	3	3	3	0
PCT1121	MV	REP	25	14	14	0	0
PCT1121	MV	NPP	184	112	110	0	2
PCT1122	TO	ALL	632	427	420
PCT1122	ED	ALL	161	110	110
PCT1122	MV	ALL	471	317	310	0	6
PCT1122	MV	AI	7	6	6	0	0
PCT1122	MV	DEM	229	170	166	0	4
PCT1122	MV	GRN	2	1	1	0	0
PCT1122	MV	LIB	0	0	0	0	0
PCT1122	MV	PF	1	1	1	1	0
PCT1122	MV	REP	26	18	18	0	0
PCT1122	MV	NPP	201	117	115	0	2
PCT1123	TO	ALL	915	550	543
PCT1123	ED	ALL	243	179	179
PCT1123	MV	ALL	672	371	364	0	6
PCT1123	MV	AI	7	4	4	0	0
PCT1123	MV	DEM	346	197	193	0	4
PCT1123	MV	GRN	3	1	1	0	0
PCT1123	MV	LIB	3	3	3	0	0
PCT1123	MV	PF	3	2	2	2	0
PCT1123	MV	REP	30	21	21	0	0
PCT1123	MV	NPP	277	142	140	0	2
PCT1124	TO	ALL	819	460	454
PCT1124	ED	ALL	244	152	152
PCT1124	MV	ALL	575	308	302	0	4
PCT1124	MV	AI	9	3	3	0	0
PCT1124	MV	DEM	298	172	168	0	4
PCT1124	MV	GRN	1	0	0	0	0
PCT1124	MV	LIB	3	3	3	0	0
PCT1124	MV	PF	6	2	2	2	0
PCT1124	MV	REP	22	13	13	0	0
PCT1124	MV	NPP	231	112	112	0	0
PCT1125	TO	ALL	1047	631	625
PCT1125	ED	ALL	239	159	159
PCT1125	MV	ALL	808	472	466	0	4
PCT1125	MV	AI	6	3	3	0	0
PCT1125	MV	DEM	423	259	256	0	3
PCT1125	MV	GRN	4	2	2	0	0
PCT1125	MV	LIB	5	2	2	0	0
PCT1125	MV	PF	8	1	1	1	0
PCT1125	MV	REP	44	26	26	0	0
PCT1125	MV	NPP	311	177	176	0	1
PCT1126	TO	ALL	922	599	591
PCT1126	ED	ALL	239	191	191
PCT1126	MV	ALL	683	408	400	0	6
PCT1126	MV	AI	7	4	4	0	0
PCT1126	MV	DEM	363	235	230	0	5
PCT1126	MV	GRN	2	1	1	0	0
PCT1126	MV	LIB	2	1	1	0	0
PCT1126	MV	PF	3	0	0	0	0
PCT1126	MV	REP	39	25	24	0	1
PCT1126	MV	NPP	263	139	139	0	0
PCT1127	TO	ALL	920	592	582
PCT1127	ED	ALL	255	200	200
PCT1127	MV	ALL	665	392	382	0	7
PCT1127	MV	AI	15	11	11	0	0
PCT1127	MV	DEM	339	209	205	0	4
PCT1127	MV	GRN	1	0	0	0	0
PCT1127	MV	LIB	2	1	1	0	0
PCT1127	MV	PF	5	3	3	3	0
PCT1127	MV	REP	54	37	37	0	0
PCT1127	MV	NPP	242	129	126	0	3
PCT1128	TO	ALL	838	517	516
PCT1128	ED	ALL	228	154	154
PCT1128	MV	ALL	610	363	362	0	1
PCT1128	MV	AI	11	8	8	0	0
PCT1128	MV	DEM	301	190	190	0	0
PCT1128	MV	GRN	2	1	1	0	0
PCT1128	MV	LIB	1	0	0	0	0
PCT1128	MV	PF	4	3	3	3	0
PCT1128	MV	REP	47	28	28	0	0
PCT1128	MV	NPP	241	132	131	0	1
PCT1129	TO	ALL	980	651	643
PCT1129	ED	ALL	295	227	227
PCT1129	MV	ALL	685	424	416	0	6
PCT1129	MV	AI	6	3	3	0	0
PCT1129	MV	DEM	361	235	231	0	4
PCT1129	MV	GRN	2	2	2	0	0
PCT1129	MV	LIB	3	2	2	0	0
PCT1129	MV	PF	5	2	2	2	0
PCT1129	MV	REP	45	28	27	0	1
PCT1129	MV	NPP	261	151	150	0	1
PCT1131	TO	ALL	797	507	503
PCT1131	ED	ALL	191	132	132
PCT1131	MV	ALL	606	375	371	0	1
PCT1131	MV	AI	4	3	3	0	0
PCT1131	MV	DEM	310	201	200	0	1
PCT1131	MV	GRN	1	1	1	0	0
PCT1131	MV	LIB	0	0	0	0	0
PCT1131	MV	PF	2	1	1	1	0
PCT1131	MV	REP	51	35	35	0	0
PCT1131	MV	NPP	236	133	133	0	0
PCT1132	TO	ALL	969	616	606
PCT1132	ED	ALL	249	179	179
PCT1132	MV	ALL	720	437	427	0	8
PCT1132	MV	AI	6	4	4	0	0
PCT1132	MV	DEM	354	241	236	0	5
PCT1132	MV	GRN	2	1	1	0	0
PCT1132	MV	LIB	6	2	2	0	0
PCT1132	MV	PF	4	3	3	3	0
PCT1132	MV	REP	43	28	28	0	0
PCT1132	MV	NPP	293	153	150	0	3
PCT1133	TO	ALL	863	578	571
PCT1133	ED	ALL	215	161	161
PCT1133	MV	ALL	648	417	410	0	6
PCT1133	MV	AI	7	6	6	0	0
PCT1133	MV	DEM	371	248	246	0	2
PCT1133	MV	GRN	2	1	1	0	0
PCT1133	MV	LIB	4	3	3	0	0
PCT1133	MV	PF	1	1	1	1	0
PCT1133	MV	REP	38	22	21	0	1
PCT1133	MV	NPP	220	131	128	0	3
PCT1134	TO	ALL	759	493	488
PCT1134	ED	ALL	247	170	170
PCT1134	MV	ALL	512	323	318	0	2
PCT1134	MV	AI	6	3	3	0	0
PCT1134	MV	DEM	266	184	183	0	1
PCT1134	MV	GRN	1	0	0	0	0
PCT1134	MV	LIB	1	0	0	0	0
PCT1134	MV	PF	3	2	2	2	0
PCT1134	MV	REP	39	31	31	0	0
PCT1134	MV	NPP	194	103	102	0	1
PCT1135	TO	ALL	540	384	382
PCT1135	ED	ALL	128	87	87
PCT1135	MV	ALL	412	297	295	0	2
PCT1135	MV	AI	6	5	5	0	0
PCT1135	MV	DEM	220	165	164	0	1
PCT1135	MV	GRN	0	0	0	0	0
PCT1135	MV	LIB	1	0	0	0	0
PCT1135	MV	PF	0	0	0	0	0
PCT1135	MV	REP	23	18	18	0	0
PCT1135	MV	NPP	158	107	106	0	1
PCT1136	TO	ALL	829	560	556
PCT1136	ED	ALL	202	144	144
PCT1136	MV	ALL	627	416	412	0	4
PCT1136	MV	AI	9	4	4	0	0
PCT1136	MV	DEM	348	250	249	0	1
PCT1136	MV	GRN	3	2	2	0	0
PCT1136	MV	LIB	3	0	0	0	0
PCT1136	MV	PF	2	0	0	0	0
PCT1136	MV	REP	54	35	34	0	1
PCT1136	MV	NPP	207	125	123	0	2
PCT1141	TO	ALL	1041	715	707
PCT1141	ED	ALL	295	223	223
PCT1141	MV	ALL	746	492	484	0	9
PCT1141	MV	AI	8	4	4	0	0
PCT1141	MV	DEM	408	284	281	0	3
PCT1141	MV	GRN	9	5	5	0	0
PCT1141	MV	LIB	5	3	3	0	0
PCT1141	MV	PF	5	2	2	2	0
PCT1141	MV	REP	30	23	23	0	0
PCT1141	MV	NPP	275	166	162	0	6
PCT1142	TO	ALL	861	584	568
PCT1142	ED	ALL	234	175	175
PCT1142	MV	ALL	627	409	393	0	13
PCT1142	MV	AI	5	2	2	0	0
PCT1142	MV	DEM	365	243	237	0	6
PCT1142	MV	GRN	6	3	3	0	0
PCT1142	MV	LIB	2	1	1	0	0
PCT1142	MV	PF	6	4	4	4	0
PCT1142	MV	REP	36	24	24	0	0
PCT1142	MV	NPP	206	131	124	0	7
PCT1143	TO	ALL	1034	680	669
PCT1143	ED	ALL	286	229	229
PCT1143	MV	ALL	748	451	440	0	9
PCT1143	MV	AI	13	6	6	0	0
PCT1143	MV	DEM	389	245	240	0	5
PCT1143	MV	GRN	5	3	3	0	0
PCT1143	MV	LIB	6	2	2	0	0
PCT1143	MV	PF	9	3	3	3	0
PCT1143	MV	REP	42	29	29	0	0
PCT1143	MV	NPP	272	159	155	0	4
PCT1144	TO	ALL	907	600	592
PCT1144	ED	ALL	260	205	205
PCT1144	MV	ALL	647	395	387	0	8
PCT1144	MV	AI	10	7	7	0	0
PCT1144	MV	DEM	361	240	234	0	6
PCT1144	MV	GRN	3	0	0	0	0
PCT1144	MV	LIB	4	2	2	0	0
PCT1144	MV	PF	1	1	1	1	0
PCT1144	MV	REP	41	29	28	0	1
PCT1144	MV	NPP	220	110	109	0	1
PCT1145	TO	ALL	888	668	650
PCT1145	ED	ALL	221	189	189
PCT1145	MV	ALL	667	479	461	0	16
PCT1145	MV	AI	6	4	4	0	0
PCT1145	MV	DEM	403	303	292	0	11
PCT1145	MV	GRN	12	9	8	0	1
PCT1145	MV	LIB	2	2	2	0	0
PCT1145	MV	PF	5	3	3	3	0
PCT1145	MV	REP	30	24	24	0	0
PCT1145	MV	NPP	206	132	128	0	4
PCT1146	TO	ALL	1011	645	640
PCT1146	ED	ALL	254	186	186
PCT1146	MV	ALL	757	459	454	0	4
PCT1146	MV	AI	12	2	2	0	0
PCT1146	MV	DEM	416	276	272	0	4
PCT1146	MV	GRN	7	5	5	0	0
PCT1146	MV	LIB	5	2	2	0	0
PCT1146	MV	PF	5	1	1	1	0
PCT1146	MV	REP	43	23	23	0	0
PCT1146	MV	NPP	256	145	145	0	0
PCT1147	TO	ALL	877	608	606
PCT1147	ED	ALL	265	210	210
PCT1147	MV	ALL	612	398	396	0	2
PCT1147	MV	AI	7	5	5	0	0
PCT1147	MV	DEM	355	243	241	0	2
PCT1147	MV	GRN	13	9	9	0	0
PCT1147	MV	LIB	2	0	0	0	0
PCT1147	MV	PF	1	1	1	1	0
PCT1147	MV	REP	33	22	22	0	0
PCT1147	MV	NPP	199	117	117	0	0
PCT1148	TO	ALL	962	648	640
PCT1148	ED	ALL	252	196	196
PCT1148	MV	ALL	710	452	444	0	7
PCT1148	MV	AI	9	4	4	0	0
PCT1148	MV	DEM	366	243	240	0	3
PCT1148	MV	GRN	4	3	3	0	0
PCT1148	MV	LIB	3	2	2	0	0
PCT1148	MV	PF	3	0	0	0	0
PCT1148	MV	REP	33	25	24	0	1
PCT1148	MV	NPP	284	171	168	0	3
PCT1149	TO	ALL	907	625	617
PCT1149	ED	ALL	270	210	210
PCT1149	MV	ALL	637	415	407	0	2
PCT1149	MV	AI	7	3	3	0	0
PCT1149	MV	DEM	355	242	242	0	0
PCT1149	MV	GRN	5	4	4	0	0
PCT1149	MV	LIB	0	0	0	0	0
PCT1149	MV	PF	2	2	2	2	0
PCT1149	MV	REP	37	26	26	0	0
PCT1149	MV	NPP	227	135	133	0	2
PCT1151	TO	ALL	0	0	0
PCT1151	ED	ALL	0	0	0
PCT1151	MV	ALL	0	0	0	0	0
PCT1151	MV	AI	0	0	0	0	0
PCT1151	MV	DEM	0	0	0	0	0
PCT1151	MV	GRN	0	0	0	0	0
PCT1151	MV	LIB	0	0	0	0	0
PCT1151	MV	PF	0	0	0	0	0
PCT1151	MV	REP	0	0	0	0	0
PCT1151	MV	NPP	0	0	0	0	0
PCT1152	TO	ALL	864	589	586
PCT1152	ED	ALL	233	198	198
PCT1152	MV	ALL	631	391	388	0	2
PCT1152	MV	AI	13	8	8	0	0
PCT1152	MV	DEM	339	225	224	0	1
PCT1152	MV	GRN	3	3	3	0	0
PCT1152	MV	LIB	1	1	1	0	0
PCT1152	MV	PF	5	3	3	3	0
PCT1152	MV	REP	42	26	26	0	0
PCT1152	MV	NPP	225	123	122	0	1
PCT1153	TO	ALL	951	636	625
PCT1153	ED	ALL	264	210	210
PCT1153	MV	ALL	687	426	415	0	9
PCT1153	MV	AI	8	5	5	0	0
PCT1153	MV	DEM	345	232	226	0	6
PCT1153	MV	GRN	2	1	1	0	0
PCT1153	MV	LIB	2	2	2	0	0
PCT1153	MV	PF	1	0	0	0	0
PCT1153	MV	REP	43	31	31	0	0
PCT1153	MV	NPP	279	151	149	0	2
PCT1154	TO	ALL	0	0	0
PCT1154	ED	ALL	0	0	0
PCT1154	MV	ALL	0	0	0	0	0
PCT1154	MV	AI	0	0	0	0	0
PCT1154	MV	DEM	0	0	0	0	0
PCT1154	MV	GRN	0	0	0	0	0
PCT1154	MV	LIB	0	0	0	0	0
PCT1154	MV	PF	0	0	0	0	0
PCT1154	MV	REP	0	0	0	0	0
PCT1154	MV	NPP	0	0	0	0	0
PCT7001	TO	ALL	776	611	605
PCT7001	ED	ALL	168	176	176
PCT7001	MV	ALL	608	435	429	0	6
PCT7001	MV	AI	3	2	2	0	0
PCT7001	MV	DEM	374	278	272	0	6
PCT7001	MV	GRN	11	8	8	0	0
PCT7001	MV	LIB	2	1	1	0	0
PCT7001	MV	PF	2	0	0	0	0
PCT7001	MV	REP	23	16	16	0	0
PCT7001	MV	NPP	189	129	129	0	0
PCT7002	TO	ALL	706	517	508
PCT7002	ED	ALL	190	176	176
PCT7002	MV	ALL	516	341	332	0	7
PCT7002	MV	AI	8	6	6	0	0
PCT7002	MV	DEM	298	214	211	0	3
PCT7002	MV	GRN	3	2	2	0	0
PCT7002	MV	LIB	3	2	2	0	0
PCT7002	MV	PF	2	0	0	0	0
PCT7002	MV	REP	24	13	12	0	1
PCT7002	MV	NPP	172	102	99	0	3
PCT7003	TO	ALL	884	743	736
PCT7003	ED	ALL	202	238	238
PCT7003	MV	ALL	682	505	498	0	8
PCT7003	MV	AI	10	5	5	0	0
PCT7003	MV	DEM	454	349	346	0	3
PCT7003	MV	GRN	6	3	3	0	0
PCT7003	MV	LIB	4	4	4	0	0
PCT7003	MV	PF	1	1	1	1	0
PCT7003	MV	REP	40	29	29	0	0
PCT7003	MV	NPP	165	112	107	0	5
PCT7004	TO	ALL	881	742	737
PCT7004	ED	ALL	193	241	241
PCT7004	MV	ALL	688	501	496	0	5
PCT7004	MV	AI	8	5	5	0	0
PCT7004	MV	DEM	437	333	329	0	4
PCT7004	MV	GRN	8	6	6	0	0
PCT7004	MV	LIB	5	3	3	0	0
PCT7004	MV	PF	1	0	0	0	0
PCT7004	MV	REP	28	22	22	0	0
PCT7004	MV	NPP	197	128	127	0	1
PCT7005	TO	ALL	847	738	733
PCT7005	ED	ALL	232	253	253
PCT7005	MV	ALL	615	485	480	0	4
PCT7005	MV	AI	6	5	5	0	0
PCT7005	MV	DEM	401	331	328	0	3
PCT7005	MV	GRN	4	4	4	0	0
PCT7005	MV	LIB	6	3	3	0	0
PCT7005	MV	PF	2	1	1	1	0
PCT7005	MV	REP	19	12	12	0	0
PCT7005	MV	NPP	177	129	128	0	1
PCT7006	TO	ALL	917	709	696
PCT7006	ED	ALL	267	254	254
PCT7006	MV	ALL	650	455	442	0	15
PCT7006	MV	AI	8	4	4	0	0
PCT7006	MV	DEM	421	314	309	0	5
PCT7006	MV	GRN	8	6	6	0	0
PCT7006	MV	LIB	6	2	2	0	0
PCT7006	MV	PF	2	2	2	2	0
PCT7006	MV	REP	20	13	12	0	1
PCT7006	MV	NPP	182	113	105	0	9
PCT7007	TO	ALL	949	809	799
PCT7007	ED	ALL	232	283	283
PCT7007	MV	ALL	717	526	516	0	9
PCT7007	MV	AI	9	5	5	0	0
PCT7007	MV	DEM	454	345	340	0	5
PCT7007	MV	GRN	10	8	8	0	0
PCT7007	MV	LIB	4	2	2	0	0
PCT7007	MV	PF	1	0	0	0	0
PCT7007	MV	REP	33	23	23	0	0
PCT7007	MV	NPP	202	139	135	0	4
PCT7008	TO	ALL	932	817	810
PCT7008	ED	ALL	241	264	264
PCT7008	MV	ALL	691	553	546	0	9
PCT7008	MV	AI	13	10	10	0	0
PCT7008	MV	DEM	455	380	377	0	4
PCT7008	MV	GRN	2	1	1	0	0
PCT7008	MV	LIB	3	2	2	0	0
PCT7008	MV	PF	1	0	0	0	0
PCT7008	MV	REP	35	30	29	0	1
PCT7008	MV	NPP	179	127	123	0	4
PCT7009	TO	ALL	905	710	698
PCT7009	ED	ALL	189	185	185
PCT7009	MV	ALL	716	525	513	0	9
PCT7009	MV	AI	14	11	11	0	0
PCT7009	MV	DEM	435	325	319	0	6
PCT7009	MV	GRN	11	10	10	0	0
PCT7009	MV	LIB	7	7	7	0	0
PCT7009	MV	PF	2	0	0	0	0
PCT7009	MV	REP	23	17	17	0	0
PCT7009	MV	NPP	220	153	150	0	3
PCT7011	TO	ALL	985	509	498
PCT7011	ED	ALL	331	204	204
PCT7011	MV	ALL	654	305	294	0	9
PCT7011	MV	AI	6	2	2	0	0
PCT7011	MV	DEM	429	211	204	0	7
PCT7011	MV	GRN	6	2	2	0	0
PCT7011	MV	LIB	4	1	1	0	0
PCT7011	MV	PF	6	2	2	2	0
PCT7011	MV	REP	22	11	9	0	2
PCT7011	MV	NPP	170	75	75	0	0
PCT7012	TO	ALL	1109	917	907
PCT7012	ED	ALL	275	313	313
PCT7012	MV	ALL	834	604	594	0	10
PCT7012	MV	AI	11	9	9	0	0
PCT7012	MV	DEM	545	402	395	0	7
PCT7012	MV	GRN	9	7	7	0	0
PCT7012	MV	LIB	6	2	2	0	0
PCT7012	MV	PF	0	0	0	0	0
PCT7012	MV	REP	41	34	33	0	1
PCT7012	MV	NPP	221	149	147	0	2
PCT7013	TO	ALL	956	778	768
PCT7013	ED	ALL	190	267	267
PCT7013	MV	ALL	766	511	501	0	11
PCT7013	MV	AI	21	10	10	0	0
PCT7013	MV	DEM	438	310	305	0	6
PCT7013	MV	GRN	5	1	1	0	0
PCT7013	MV	LIB	8	3	3	0	0
PCT7013	MV	PF	1	0	0	0	0
PCT7013	MV	REP	35	19	18	0	1
PCT7013	MV	NPP	257	167	163	0	4
PCT7014	TO	ALL	1460	1179	1169
PCT7014	ED	ALL	269	367	367
PCT7014	MV	ALL	1191	812	802	0	9
PCT7014	MV	AI	19	8	8	0	0
PCT7014	MV	DEM	714	518	514	0	4
PCT7014	MV	GRN	6	5	4	0	1
PCT7014	MV	LIB	9	5	5	0	0
PCT7014	MV	PF	2	0	0	0	0
PCT7014	MV	REP	42	24	23	0	1
PCT7014	MV	NPP	396	251	248	0	3
PCT7015	TO	ALL	95	48	46
PCT7015	ED	ALL	0	2	2
PCT7015	MV	ALL	104	46	44	0	3
PCT7015	MV	AI	6	2	1	0	1
PCT7015	MV	DEM	55	25	25	0	1
PCT7015	MV	GRN	1	1	1	0	0
PCT7015	MV	LIB	0	0	0	0	0
PCT7015	MV	PF	1	0	0	0	0
PCT7015	MV	REP	7	4	3	0	1
PCT7015	MV	NPP	34	14	14	0	0
PCT7016	TO	ALL	918	459	451
PCT7016	ED	ALL	310	171	171
PCT7016	MV	ALL	608	288	280	0	8
PCT7016	MV	AI	10	4	4	0	0
PCT7016	MV	DEM	319	169	164	0	5
PCT7016	MV	GRN	6	1	0	0	1
PCT7016	MV	LIB	4	2	2	0	0
PCT7016	MV	PF	4	3	3	3	0
PCT7016	MV	REP	33	16	15	0	1
PCT7016	MV	NPP	223	89	88	0	1
PCT7017	TO	ALL	754	409	401
PCT7017	ED	ALL	284	149	149
PCT7017	MV	ALL	470	260	252	0	7
PCT7017	MV	AI	7	2	1	0	1
PCT7017	MV	DEM	314	196	194	0	2
PCT7017	MV	GRN	2	2	2	0	0
PCT7017	MV	LIB	2	2	2	0	0
PCT7017	MV	PF	4	2	2	2	0
PCT7017	MV	REP	13	4	4	0	0
PCT7017	MV	NPP	125	51	47	0	4
PCT7018	TO	ALL	977	610	603
PCT7018	ED	ALL	255	155	155
PCT7018	MV	ALL	722	455	448	0	4
PCT7018	MV	AI	7	5	5	0	0
PCT7018	MV	DEM	372	260	257	0	3
PCT7018	MV	GRN	0	0	0	0	0
PCT7018	MV	LIB	4	3	3	0	0
PCT7018	MV	PF	3	1	1	1	0
PCT7018	MV	REP	20	14	14	0	0
PCT7018	MV	NPP	314	172	171	0	1
PCT7019	TO	ALL	899	602	595
PCT7019	ED	ALL	242	182	182
PCT7019	MV	ALL	657	420	413	0	5
PCT7019	MV	AI	5	3	3	0	0
