area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	046:Yes	047:No
ALLPCTS	TO	500516	372461	940	239	23994	347288	252907	94381
ALLPCTS	ED	500516	127556	135	73	8221	119127	89647	29480
ALLPCTS	MV	500516	244905	805	166	15773	228161	163260	64901
PCT1101	ED	553	125	0	0	13	112	86	26
PCT1101	MV	553	266	1	0	16	249	181	68
PCT1102	ED	995	266	0	0	15	251	174	77
PCT1102	MV	995	480	-1	1	37	443	306	137
PCT1103	ED	951	246	1	1	15	229	177	52
PCT1103	MV	951	445	0	0	27	418	303	115
PCT1104	ED	993	249	0	0	16	233	178	55
PCT1104	MV	993	414	-2	0	23	393	300	93
PCT1106	ED	765	191	-1	0	10	182	122	60
PCT1106	MV	765	343	1	0	23	319	208	111
PCT1107	ED	746	163	1	1	10	151	119	32
PCT1107	MV	746	336	3	0	33	300	183	117
PCT1108	ED	909	232	-1	1	24	208	160	48
PCT1108	MV	909	437	-1	0	33	405	286	119
PCT1109	ED	798	166	0	0	16	150	112	38
PCT1109	MV	798	365	1	0	18	346	240	106
PCT1111	ED	1002	205	0	0	19	186	147	39
PCT1111	MV	1002	460	-1	0	35	426	302	124
PCT1112	ED	769	151	0	0	8	143	110	33
PCT1112	MV	769	344	0	0	32	312	228	84
PCT1113	ED	746	134	2	0	6	126	89	37
PCT1113	MV	746	359	0	0	19	340	228	112
PCT1114	ED	957	226	0	0	30	196	156	40
PCT1114	MV	957	403	2	0	25	376	270	106
PCT1115	ED	895	173	1	0	12	160	129	31
PCT1115	MV	895	371	-2	0	19	354	237	117
PCT1116	ED	895	224	0	0	27	197	167	30
PCT1116	MV	895	376	2	0	30	344	247	97
PCT1117	ED	858	184	1	0	17	166	131	35
PCT1117	MV	858	357	1	1	21	334	242	92
PCT1118	ED	1043	213	-2	1	10	204	151	53
PCT1118	MV	1043	475	-3	0	25	453	319	134
PCT1119	ED	791	165	0	0	7	158	126	32
PCT1119	MV	791	386	1	0	30	355	269	86
PCT1121	ED	691	159	0	0	12	147	95	52
PCT1121	MV	691	313	4	0	21	288	204	84
PCT1122	ED	632	109	0	0	7	102	76	26
PCT1122	MV	632	310	0	1	20	289	186	103
PCT1123	ED	915	179	0	0	13	166	131	35
PCT1123	MV	915	364	0	0	46	318	215	103
PCT1124	ED	819	152	-1	0	12	141	115	26
PCT1124	MV	819	302	-2	1	17	286	198	88
PCT1125	ED	1047	159	1	0	10	148	122	26
PCT1125	MV	1047	466	-3	0	42	427	296	131
PCT1126	ED	922	190	0	0	20	170	129	41
PCT1126	MV	922	400	-1	0	16	385	290	95
