area_id	subtotal_type	RSReg	RSCst	RSRej	RSUnc	RSOvr	RSUnd	RSTot	044:Yes	045:No
PCT1145	MV	888	461	0	0	1	28	432	245	187
PCT1146	ED	1011	186	0	0	0	15	171	118	53
PCT1146	MV	1011	454	2	0	0	32	420	272	148
PCT1147	ED	877	210	1	0	0	13	196	124	72
PCT1147	MV	877	396	1	0	1	32	362	238	124
PCT1148	ED	962	196	0	0	0	20	176	111	65
PCT1148	MV	962	444	0	0	0	38	406	235	171
PCT1149	ED	907	210	2	0	0	18	190	134	56
PCT1149	MV	907	407	-8	0	0	31	384	235	149
PCT1152	ED	864	198	0	0	0	19	179	109	70
PCT1152	MV	864	388	0	0	0	25	363	228	135
PCT1153	ED	951	209	0	0	0	19	190	108	82
PCT1153	MV	951	415	-1	0	2	30	384	241	143
PCT7001	ED	776	175	2	0	0	12	161	99	62
PCT7001	MV	776	429	3	0	0	26	400	227	173
PCT7002	ED	706	176	0	0	0	14	162	99	63
PCT7002	MV	706	332	-3	0	0	24	311	189	122
PCT7003	ED	884	238	0	0	0	16	222	118	104
PCT7003	MV	884	498	5	0	0	22	471	268	203
PCT7004	ED	881	239	1	0	0	9	229	127	102
PCT7004	MV	881	496	1	0	2	21	472	254	218
PCT7005	ED	847	253	0	0	0	9	244	154	90
PCT7005	MV	847	480	-1	0	1	25	455	256	199
PCT7006	ED	917	254	1	0	0	14	239	157	82
PCT7006	MV	917	442	1	0	0	22	419	273	146
PCT7007	ED	949	282	0	0	0	13	269	166	103
PCT7007	MV	949	516	2	0	1	24	489	277	212
PCT7008	ED	932	264	1	0	0	6	257	167	90
PCT7008	MV	932	546	5	0	0	29	512	297	215
PCT7009	ED	905	185	0	0	0	17	168	102	66
PCT7009	MV	905	513	1	0	0	20	492	266	226
PCT7011	ED	985	203	0	0	0	20	183	116	67
PCT7011	MV	985	294	0	0	0	19	275	175	100
PCT7012	ED	1109	313	0	0	0	10	303	171	132
PCT7012	MV	1109	594	4	0	0	30	560	334	226
PCT7013	ED	956	265	0	0	0	11	254	159	95
PCT7013	MV	956	501	4	0	1	24	472	279	193
PCT7014	ED	1460	366	0	0	0	16	350	221	129
PCT7014	MV	1460	801	3	0	1	48	749	434	315
PCT7015	MV	95	44	0	0	0	4	40	26	14
PCT7016	ED	918	171	0	0	0	17	154	114	40
PCT7016	MV	918	280	0	0	1	27	252	164	88
PCT7017	ED	754	149	0	0	0	29	120	73	47
PCT7017	MV	754	252	2	0	0	27	223	141	82
PCT7018	ED	977	154	0	0	0	24	130	89	41
PCT7018	MV	977	448	-1	0	0	52	397	242	155
PCT7019	ED	899	182	0	0	0	18	164	110	54
PCT7019	MV	899	413	0	0	0	40	373	210	163
PCT7021	ED	947	184	1	0	0	19	164	105	59
PCT7021	MV	947	305	0	0	1	21	283	171	112
PCT7022	ED	945	214	0	0	0	21	193	131	62
PCT7022	MV	945	351	0	0	0	43	308	212	96
PCT7023	ED	928	177	-1	0	0	17	161	112	49
PCT7023	MV	928	400	0	0	0	39	361	251	110
PCT7024	ED	414	70	0	0	0	11	59	39	20
PCT7024	MV	414	78	0	0	0	11	67	49	18
PCT7025	ED	477	85	0	0	0	15	70	44	26
PCT7025	MV	477	128	-1	0	0	10	119	72	47
PCT7026	ED	1011	149	0	0	0	9	140	94	46
PCT7026	MV	1011	455	1	0	0	28	426	222	204
PCT7027	ED	869	195	0	0	0	28	167	113	54
PCT7027	MV	869	353	-1	0	0	44	310	189	121
PCT7028	ED	850	212	-1	0	0	21	192	120	72
PCT7028	MV	850	282	0	0	0	22	260	180	80
PCT7029	ED	901	183	1	0	0	26	156	99	57
PCT7029	MV	901	251	1	0	0	21	229	152	77
PCT7030	ED	759	118	0	0	0	6	112	76	36
PCT7030	MV	759	357	0	0	0	27	330	174	156
PCT7031	ED	641	91	0	0	0	12	79	54	25
PCT7031	MV	641	308	-2	0	0	25	285	184	101
PCT7032	ED	904	173	-1	0	1	22	151	95	56
PCT7032	MV	904	316	2	0	0	38	276	168	108
PCT7033	ED	798	191	3	0	0	19	169	100	69
PCT7033	MV	798	247	-1	0	0	18	230	140	90
PCT7034	ED	958	197	0	0	0	29	168	102	66
PCT7034	MV	958	201	2	0	0	20	179	108	71
PCT7035	ED	606	122	0	0	0	14	108	71	37
PCT7035	MV	606	262	0	0	0	12	250	157	93
PCT7036	ED	921	117	0	0	0	9	108	63	45
PCT7036	MV	921	342	2	0	2	20	318	195	123
PCT7037	ED	735	134	-4	0	1	19	118	77	41
PCT7037	MV	735	98	-1	0	0	11	88	71	17
PCT7038	ED	911	135	0	0	0	20	115	73	42
PCT7038	MV	911	351	-2	0	0	28	325	190	135
PCT7039	ED	784	178	0	0	0	14	164	96	68
PCT7039	MV	784	306	3	0	0	23	280	170	110
PCT7041	MV	61	33	0	0	0	1	32	17	15
PCT7042	ED	639	118	0	0	0	10	108	73	35
PCT7042	MV	639	258	-1	0	0	25	234	146	88
PCT7043	ED	957	175	0	0	0	9	166	114	52
PCT7043	MV	957	404	0	0	0	30	374	239	135
PCT7044	ED	827	167	1	0	0	17	149	107	42
PCT7044	MV	827	193	-1	0	0	26	168	103	65
PCT7045	ED	779	120	0	0	0	18	102	62	40
PCT7045	MV	779	344	3	0	0	21	320	166	154
PCT7046	ED	402	94	0	0	0	8	86	48	38
PCT7046	MV	402	175	3	0	1	10	161	97	64
PCT7047	ED	823	119	0	0	0	11	108	69	39
PCT7047	MV	823	388	1	0	0	25	362	199	163
PCT7048	ED	858	150	4	0	0	11	135	87	48
PCT7048	MV	858	318	1	0	0	35	282	186	96
PCT7049	ED	792	172	-1	0	1	18	154	105	49
PCT7049	MV	792	305	2	0	0	26	277	160	117
PCT7051	ED	861	114	1	0	0	13	100	70	30
PCT7051	MV	861	380	1	0	0	30	349	191	158
PCT7052	ED	852	161	1	0	0	10	150	94	56
PCT7052	MV	852	402	0	0	0	33	369	219	150
PCT7053	ED	548	102	1	0	0	10	91	61	30
PCT7053	MV	548	278	0	0	0	20	258	175	83
PCT7054	ED	1073	214	1	0	1	23	189	122	67
PCT7054	MV	1073	410	3	0	0	34	373	242	131
PCT7055	ED	808	188	0	0	0	11	177	107	70
PCT7055	MV	808	440	0	0	1	20	419	238	181
PCT7101	MV	155	120	1	0	0	5	114	68	46
PCT7201	ED	936	245	1	0	0	17	227	116	111
PCT7201	MV	936	518	2	0	0	46	470	269	201
PCT7202	ED	850	225	-1	0	0	11	215	116	99
PCT7202	MV	850	431	4	0	0	25	402	217	185
PCT7203	ED	921	289	3	0	0	13	273	144	129
PCT7203	MV	921	423	-1	0	1	24	399	218	181
PCT7204	ED	918	233	0	0	0	21	212	124	88
PCT7204	MV	918	531	3	0	0	35	493	278	215
PCT7205	ED	875	249	1	0	0	23	225	119	106
PCT7205	MV	875	485	0	0	0	23	462	255	207
PCT7206	ED	378	134	1	0	0	4	129	94	35
PCT7206	MV	378	191	2	0	0	9	180	99	81
PCT7207	ED	812	194	-2	0	0	19	177	112	65
PCT7207	MV	812	433	5	0	2	34	392	208	184
PCT7208	ED	600	111	-1	0	0	8	104	70	34
PCT7208	MV	600	328	-1	0	0	30	299	172	127
PCT7209	ED	626	107	0	0	0	5	102	66	36
PCT7209	MV	626	423	2	0	1	42	378	239	139
PCT7301	ED	1016	228	0	0	1	26	201	147	54
PCT7301	MV	1016	435	1	0	1	46	387	254	133
PCT7302	ED	814	188	0	0	0	16	172	97	75
PCT7302	MV	814	458	2	0	0	46	410	218	192
PCT7303	ED	1042	280	0	0	0	14	266	161	105
PCT7303	MV	1042	482	2	0	0	40	440	252	188
PCT7304	ED	1002	278	0	0	2	21	255	147	108
PCT7304	MV	1002	493	1	0	0	30	462	237	225
PCT7305	ED	871	239	0	0	2	14	223	134	89
PCT7305	MV	871	459	0	0	0	26	433	250	183
PCT7306	ED	1056	317	0	0	0	21	296	180	116
PCT7306	MV	1056	496	0	0	0	39	457	275	182
PCT7307	ED	767	209	0	0	1	8	200	119	81
PCT7307	MV	767	345	2	0	0	25	318	186	132
PCT7308	ED	603	177	0	0	0	12	165	91	74
PCT7308	MV	603	313	4	0	0	21	288	157	131
PCT7309	ED	884	260	0	0	0	21	239	156	83
PCT7309	MV	884	439	4	0	0	39	396	237	159
PCT7311	ED	917	266	2	0	0	12	252	151	101
PCT7311	MV	917	448	-3	0	1	34	416	227	189
PCT7312	ED	821	203	0	0	0	13	190	103	87
PCT7312	MV	821	470	3	0	0	41	426	201	225
PCT7313	ED	968	224	1	0	0	18	205	123	82
PCT7313	MV	968	485	5	0	0	36	444	267	177
PCT7314	ED	787	125	0	0	0	18	107	75	32
PCT7314	MV	787	271	-2	0	0	61	212	148	64
PCT7315	ED	760	220	-2	0	1	18	203	135	68
PCT7315	MV	760	282	2	0	1	21	258	163	95
PCT7316	ED	853	205	0	0	0	19	186	130	56
PCT7316	MV	853	367	1	0	0	37	329	206	123
PCT7317	ED	904	189	0	0	0	18	171	105	66
PCT7317	MV	904	454	0	0	1	39	414	239	175
PCT7318	ED	727	179	0	0	0	14	165	97	68
PCT7318	MV	727	389	0	0	0	33	356	198	158
PCT7319	ED	1079	298	1	0	0	23	274	167	107
PCT7319	MV	1079	516	4	0	0	51	461	257	204
PCT7321	ED	671	149	0	0	0	9	140	80	60
PCT7321	MV	671	286	1	0	0	27	258	151	107
PCT7322	ED	874	64	0	0	0	11	53	40	13
PCT7322	MV	874	337	0	0	0	58	279	183	96
PCT7323	ED	950	234	0	0	0	19	215	125	90
PCT7323	MV	950	455	2	0	0	44	409	232	177
PCT7324	ED	755	189	1	0	0	22	166	103	63
PCT7324	MV	755	364	2	0	0	27	335	221	114
PCT7325	ED	904	240	0	0	0	23	217	139	78
PCT7325	MV	904	436	3	0	0	37	396	218	178
PCT7326	ED	876	199	0	0	0	20	179	119	60
PCT7326	MV	876	429	2	0	2	38	387	247	140
PCT7327	ED	699	71	0	0	0	8	63	45	18
PCT7327	MV	699	276	-1	0	0	50	227	141	86
PCT7328	ED	973	94	-2	0	1	19	76	57	19
PCT7328	MV	973	394	0	0	0	81	313	210	103
PCT7329	ED	640	112	0	0	0	6	106	64	42
PCT7329	MV	640	321	5	0	0	26	290	171	119
PCT7331	ED	852	213	-1	0	1	19	194	111	83
PCT7331	MV	852	461	3	0	1	40	417	254	163
PCT7332	ED	834	223	0	0	0	14	209	138	71
PCT7332	MV	834	364	1	0	0	26	337	223	114
PCT7333	ED	1044	295	0	0	0	18	277	168	109
PCT7333	MV	1044	543	5	0	0	38	500	306	194
PCT7334	ED	881	199	0	0	0	19	180	116	64
PCT7334	MV	881	462	5	0	1	45	411	266	145
PCT7335	ED	970	225	0	0	0	18	207	135	72
PCT7335	MV	970	523	3	0	0	38	482	284	198
PCT7336	ED	955	236	-1	0	0	17	220	140	80
PCT7336	MV	955	523	3	0	0	35	485	267	218
PCT7337	ED	851	178	0	0	2	15	161	87	74
PCT7337	MV	851	464	3	0	0	33	428	243	185
PCT7338	ED	915	153	1	0	0	15	137	93	44
PCT7338	MV	915	426	1	0	0	60	365	226	139
PCT7339	ED	669	174	0	0	0	9	165	113	52
PCT7339	MV	669	309	0	0	0	26	283	195	88
PCT7341	ED	908	260	0	0	0	22	238	154	84
PCT7341	MV	908	401	3	0	0	32	366	233	133
PCT7342	ED	947	333	-1	0	0	25	309	191	118
PCT7342	MV	947	414	1	0	0	21	392	248	144
PCT7343	ED	731	234	1	0	0	14	219	146	73
PCT7343	MV	731	316	6	0	0	23	287	192	95
PCT7344	ED	1110	287	1	0	1	17	268	171	97
PCT7344	MV	1110	538	-4	0	0	28	514	323	191
PCT7345	ED	1141	327	-1	0	1	18	309	202	107
PCT7345	MV	1141	521	3	0	1	36	481	286	195
PCT7346	ED	920	248	1	0	0	21	226	139	87
PCT7346	MV	920	384	-2	0	0	30	356	251	105
PCT7347	ED	1040	240	1	0	0	21	218	153	65
PCT7347	MV	1040	480	6	0	0	24	450	319	131
PCT7348	ED	861	210	1	0	0	21	188	118	70
PCT7348	MV	861	353	-1	0	0	28	326	212	114
PCT7349	ED	957	247	0	0	0	16	231	141	90
PCT7349	MV	957	427	3	0	0	38	386	248	138
PCT7501	ED	565	172	-1	0	0	10	163	90	73
PCT7501	MV	565	308	4	0	0	25	279	163	116
PCT7502	ED	784	180	1	0	0	14	165	95	70
PCT7502	MV	784	447	2	0	1	45	399	221	178
PCT7503	ED	764	207	1	0	0	19	187	109	78
PCT7503	MV	764	388	4	0	0	35	349	202	147
PCT7504	ED	503	112	0	0	0	14	98	65	33
PCT7504	MV	503	222	2	0	0	25	195	114	81
PCT7505	ED	869	158	2	0	1	15	140	84	56
PCT7505	MV	869	532	5	0	0	50	477	320	157
PCT7506	ED	999	224	0	0	0	14	210	143	67
PCT7506	MV	999	473	3	0	0	47	423	269	154
PCT7507	ED	955	210	0	0	0	19	191	141	50
PCT7507	MV	955	344	-2	0	0	33	313	213	100
PCT7508	ED	727	154	0	0	0	19	135	99	36
PCT7508	MV	727	427	3	0	0	46	378	258	120
PCT7509	ED	932	235	3	0	0	21	211	136	75
PCT7509	MV	932	470	4	0	0	38	428	275	153
PCT7512	ED	612	149	0	0	0	20	129	73	56
PCT7512	MV	612	283	-1	0	0	31	253	154	99
PCT7513	ED	818	225	0	0	0	31	194	144	50
PCT7513	MV	818	315	3	0	0	32	280	177	103
PCT7514	ED	874	140	0	0	0	20	120	75	45
PCT7514	MV	874	305	1	0	0	52	252	163	89
PCT7515	ED	869	211	0	0	0	19	192	127	65
PCT7515	MV	869	389	-1	0	0	28	362	217	145
PCT7516	ED	922	172	1	0	0	18	153	108	45
PCT7516	MV	922	538	-1	0	0	58	481	319	162
PCT7517	ED	863	289	0	0	0	16	273	176	97
PCT7517	MV	863	410	0	0	1	21	388	237	151
PCT7518	ED	950	309	0	0	0	16	293	192	101
PCT7518	MV	950	480	2	0	0	45	433	265	168
PCT7519	ED	737	224	0	0	0	15	209	132	77
PCT7519	MV	737	355	1	0	0	18	336	222	114
PCT7521	ED	812	291	6	0	0	23	262	178	84
PCT7521	MV	812	354	0	0	0	19	335	205	130
PCT7522	ED	764	207	0	0	0	13	194	134	60
PCT7522	MV	764	397	2	0	0	25	370	237	133
PCT7523	ED	747	275	-1	0	0	16	260	178	82
PCT7523	MV	747	359	3	0	0	19	337	207	130
PCT7524	ED	615	181	1	0	0	8	172	118	54
PCT7524	MV	615	262	3	0	0	19	240	145	95
PCT7525	ED	800	205	0	0	0	20	185	130	55
PCT7525	MV	800	341	-1	0	0	27	315	191	124
PCT7526	ED	1011	291	0	0	0	18	273	174	99
PCT7526	MV	1011	552	2	0	0	44	506	301	205
PCT7527	ED	725	208	0	0	1	15	192	108	84
PCT7527	MV	725	339	0	0	0	32	307	216	91
PCT7529	ED	948	294	-3	0	0	21	276	189	87
PCT7529	MV	948	486	1	0	1	40	444	255	189
PCT7531	ED	865	225	-1	0	0	12	214	137	77
PCT7531	MV	865	442	1	0	4	26	411	236	175
PCT7532	ED	852	246	3	0	0	23	220	134	86
PCT7532	MV	852	398	0	0	1	30	367	215	152
PCT7533	ED	1015	354	0	0	1	13	340	228	112
PCT7533	MV	1015	490	0	0	0	32	458	288	170
PCT7534	ED	936	322	0	0	0	9	313	206	107
PCT7534	MV	936	415	0	0	0	20	395	230	165
PCT7535	ED	767	261	2	0	0	16	243	163	80
PCT7535	MV	767	387	3	0	2	32	350	217	133
PCT7536	ED	863	291	-1	0	0	19	273	183	90
PCT7536	MV	863	421	0	0	0	28	393	224	169
PCT7537	ED	752	240	-1	0	0	11	230	158	72
PCT7537	MV	752	363	0	0	0	17	346	202	144
PCT7538	ED	771	246	0	0	0	16	230	138	92
PCT7538	MV	771	400	2	0	0	23	375	221	154
PCT7539	ED	922	330	0	0	0	16	314	207	107
PCT7539	MV	922	428	2	0	1	25	400	253	147
PCT7541	ED	805	245	0	0	0	12	233	159	74
PCT7541	MV	805	400	0	0	1	12	387	253	134
PCT7542	ED	821	270	0	0	0	11	259	174	85
PCT7542	MV	821	389	0	0	0	19	370	233	137
PCT7543	ED	909	215	0	0	0	23	192	128	64
PCT7543	MV	909	467	3	0	0	22	442	272	170
PCT7544	ED	898	256	0	0	0	20	236	138	98
PCT7544	MV	898	479	4	0	0	21	454	277	177
PCT7545	ED	918	273	0	0	0	12	261	164	97
PCT7545	MV	918	480	-1	0	2	35	444	245	199
PCT7546	ED	982	304	0	0	0	20	284	174	110
PCT7546	MV	982	517	5	0	0	28	484	289	195
PCT7547	ED	1029	314	0	0	0	12	302	186	116
PCT7547	MV	1029	505	2	0	0	23	480	303	177
PCT7548	ED	1073	317	1	0	0	21	295	188	107
PCT7548	MV	1073	512	1	0	0	20	491	293	198
PCT7549	ED	811	215	0	0	0	17	198	147	51
PCT7549	MV	811	431	-3	0	0	34	400	247	153
PCT7551	ED	741	239	0	0	0	8	231	151	80
PCT7551	MV	741	394	1	0	0	23	370	222	148
PCT7552	ED	727	241	1	0	0	13	227	132	95
PCT7552	MV	727	360	1	0	2	26	331	193	138
PCT7553	MV	180	126	1	0	0	9	116	67	49
PCT7554	ED	808	247	0	0	0	10	237	123	114
PCT7554	MV	808	442	4	0	0	29	409	238	171
PCT7555	ED	886	289	-6	0	0	14	281	159	122
PCT7555	MV	886	459	1	0	1	40	417	214	203
PCT7556	ED	969	275	1	0	0	12	262	136	126
PCT7556	MV	969	573	0	0	0	30	543	269	274
PCT7601	ED	767	190	0	0	0	18	172	125	47
PCT7601	MV	767	290	1	0	0	16	273	215	58
PCT7602	ED	901	210	0	0	0	25	185	136	49
PCT7602	MV	901	379	3	0	0	27	349	256	93
PCT7603	ED	830	249	0	0	0	18	231	170	61
PCT7603	MV	830	376	0	0	0	23	353	234	119
PCT7604	ED	954	265	0	0	0	18	247	190	57
PCT7604	MV	954	352	2	0	0	30	320	235	85
PCT7605	ED	648	120	0	0	0	17	103	85	18
PCT7605	MV	648	203	-1	0	0	27	177	127	50
PCT7606	ED	924	204	3	0	0	24	177	130	47
PCT7606	MV	924	330	1	0	0	25	304	214	90
PCT7607	ED	960	215	-1	0	0	23	193	147	46
PCT7607	MV	960	407	3	0	0	27	377	265	112
PCT7608	ED	392	70	0	0	0	11	59	44	15
PCT7608	MV	392	136	0	0	0	19	117	85	32
PCT7609	ED	926	120	-1	0	0	26	95	75	20
PCT7609	MV	926	352	5	0	0	48	299	233	66
PCT7611	ED	755	126	0	0	0	13	113	86	27
PCT7611	MV	755	269	2	0	0	46	221	177	44
PCT7612	ED	583	97	1	0	0	15	81	51	30
PCT7612	MV	583	265	0	0	0	33	232	138	94
PCT7613	ED	908	202	-1	0	0	20	183	138	45
PCT7613	MV	908	340	1	0	0	29	310	226	84
PCT7614	ED	1029	223	2	0	0	31	190	147	43
PCT7614	MV	1029	375	1	0	0	22	352	257	95
PCT7615	ED	762	162	2	0	0	28	132	97	35
PCT7615	MV	762	237	-2	0	0	33	206	162	44
PCT7616	ED	1203	322	0	0	0	23	299	200	99
PCT7616	MV	1203	686	0	0	1	30	655	421	234
PCT7617	ED	768	102	1	0	0	19	82	58	24
PCT7617	MV	768	261	0	0	1	30	230	173	57
PCT7618	ED	862	168	0	0	0	15	153	109	44
PCT7618	MV	862	407	4	0	0	20	383	242	141
PCT7619	ED	1063	219	0	0	0	13	206	138	68
PCT7619	MV	1063	563	-1	0	0	33	531	339	192
PCT7621	ED	1320	287	1	0	0	17	269	186	83
PCT7621	MV	1320	668	4	0	0	45	619	414	205
PCT7622	ED	988	170	0	0	0	23	147	111	36
PCT7622	MV	988	301	4	0	0	32	265	202	63
PCT7623	ED	746	182	0	0	0	19	163	129	34
PCT7623	MV	746	297	2	0	0	19	276	184	92
PCT7624	ED	859	142	0	0	0	13	129	91	38
PCT7624	MV	859	290	1	0	1	31	257	192	65
PCT7625	ED	822	66	0	0	0	11	55	37	18
PCT7625	MV	822	475	1	0	0	111	363	249	114
PCT7626	ED	1114	224	0	0	0	17	207	123	84
PCT7626	MV	1114	612	0	0	0	37	575	340	235
PCT7627	ED	1187	266	0	0	0	19	247	147	100
PCT7627	MV	1187	582	5	0	0	43	534	296	238
PCT7628	ED	960	239	0	0	0	13	226	164	62
PCT7628	MV	960	428	2	0	1	30	395	277	118
PCT7629	ED	809	208	1	0	0	13	194	140	54
PCT7629	MV	809	343	3	0	0	23	317	188	129
PCT7631	ED	1155	266	0	0	0	21	245	170	75
PCT7631	MV	1155	576	2	0	1	45	528	341	187
PCT7632	ED	1124	288	3	0	1	16	268	177	91
PCT7632	MV	1124	561	1	0	0	23	537	329	208
PCT7633	ED	741	137	0	0	0	15	122	72	50
PCT7633	MV	741	392	1	0	0	42	349	223	126
PCT7634	ED	900	194	0	0	0	26	168	114	54
PCT7634	MV	900	421	2	0	0	40	379	265	114
PCT7635	ED	840	157	0	0	0	10	147	90	57
PCT7635	MV	840	382	2	0	1	24	355	215	140
PCT7636	ED	938	246	1	0	1	14	230	146	84
PCT7636	MV	938	465	3	0	0	28	434	239	195
PCT7637	ED	809	193	-1	0	1	17	176	95	81
PCT7637	MV	809	404	1	0	0	18	385	210	175
PCT7638	ED	1467	294	0	0	0	19	275	148	127
PCT7638	MV	1467	871	10	0	1	46	814	428	386
PCT7639	ED	1011	241	0	0	0	21	220	114	106
PCT7639	MV	1011	559	1	0	2	30	526	273	253
PCT7641	ED	972	204	-1	0	0	18	187	115	72
PCT7641	MV	972	549	3	0	3	39	504	280	224
PCT7642	ED	937	152	0	0	0	11	141	79	62
PCT7642	MV	937	394	2	0	0	62	330	220	110
PCT7643	ED	920	168	0	0	0	20	148	92	56
PCT7643	MV	920	507	1	0	1	37	468	286	182
PCT7644	ED	1175	329	1	0	0	14	314	211	103
PCT7644	MV	1175	554	4	0	0	44	506	310	196
PCT7645	ED	640	120	-1	0	0	11	110	65	45
PCT7645	MV	640	377	2	0	0	26	349	184	165
PCT7646	ED	1100	262	0	0	0	11	251	160	91
PCT7646	MV	1100	591	4	0	1	32	554	321	233
PCT7647	ED	1075	205	-1	0	0	25	181	141	40
PCT7647	MV	1075	283	-1	0	0	16	268	191	77
PCT7648	MV	1	0	0	0	0	0	0	0	0
PCT7649	ED	891	175	1	0	0	9	165	128	37
PCT7649	MV	891	395	5	0	0	31	359	229	130
PCT7651	ED	677	165	1	0	0	12	152	94	58
PCT7651	MV	677	351	4	0	2	20	325	201	124
PCT7652	ED	628	135	0	0	0	10	125	83	42
PCT7652	MV	628	301	6	0	1	15	279	160	119
PCT7653	ED	1280	299	1	0	0	24	274	165	109
PCT7653	MV	1280	673	4	0	0	39	630	358	272
PCT7701	ED	1064	295	0	0	0	21	274	168	106
PCT7701	MV	1064	597	3	0	0	44	550	320	230
PCT7702	ED	748	179	-1	0	0	17	163	99	64
PCT7702	MV	748	415	3	0	1	26	385	198	187
PCT7703	MV	171	79	0	0	0	14	65	44	21
PCT7704	ED	1008	257	0	0	0	18	239	126	113
PCT7704	MV	1008	557	3	0	1	37	516	261	255
PCT7705	ED	568	149	-2	0	0	6	145	85	60
PCT7705	MV	568	335	0	0	0	26	309	165	144
PCT7706	ED	840	252	1	0	0	13	238	124	114
PCT7706	MV	840	467	4	0	1	30	432	223	209
PCT7707	ED	857	240	1	0	0	14	225	119	106
PCT7707	MV	857	495	1	0	1	41	452	255	197
PCT7708	ED	871	205	-1	0	0	15	191	108	83
PCT7708	MV	871	540	2	0	0	40	498	277	221
PCT7709	ED	391	102	0	0	0	5	97	59	38
PCT7709	MV	391	222	1	0	0	16	205	124	81
