area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	050:Yes	051:No
ALL	TO	500516	372848	942	332	19912	351662	60002	291660
ALL	ED	500516	127886	135	105	7068	120578	20509	100069
ALL	MV	500516	244962	807	227	12844	231084	39493	191591
PCT1101	ED	553	126	0	0	7	119	28	91
PCT1101	MV	553	266	1	0	10	255	49	206
PCT1102	ED	995	266	0	0	12	254	44	210
PCT1102	MV	995	480	-1	0	29	452	89	363
PCT1103	ED	951	246	1	0	14	231	51	180
PCT1103	MV	951	445	0	0	18	427	103	324
PCT1104	ED	993	249	0	0	14	235	41	194
PCT1104	MV	993	414	-2	0	19	397	95	302
PCT1106	ED	765	191	-1	0	11	181	47	134
PCT1106	MV	765	343	1	0	26	316	90	226
PCT1107	ED	746	163	1	0	6	156	28	128
PCT1107	MV	746	336	3	0	23	310	80	230
PCT1108	ED	909	232	-1	0	21	212	45	167
PCT1108	MV	909	438	-1	0	24	415	66	349
PCT1109	ED	798	166	0	0	8	158	35	123
PCT1109	MV	798	365	1	0	20	344	81	263
PCT1111	ED	1002	205	0	0	14	191	47	144
PCT1111	MV	1002	460	-1	0	33	428	113	315
PCT1112	ED	769	151	0	1	12	138	38	100
PCT1112	MV	769	344	0	0	29	315	78	237
PCT1113	ED	746	135	2	0	7	126	30	96
PCT1113	MV	746	360	0	0	14	346	93	253
PCT1114	ED	957	226	0	1	30	195	45	150
PCT1114	MV	957	404	2	1	17	384	114	270
PCT1115	ED	895	174	1	0	7	166	36	130
PCT1115	MV	895	371	-2	0	22	351	109	242
PCT1116	ED	895	225	0	0	22	203	38	165
PCT1116	MV	895	376	2	0	24	350	89	261
PCT1117	ED	858	185	1	0	16	168	27	141
PCT1117	MV	858	357	1	0	17	339	78	261
PCT1118	ED	1043	213	-2	0	13	202	36	166
PCT1118	MV	1043	476	-3	0	22	457	100	357
PCT1119	ED	791	165	0	0	9	156	34	122
PCT1119	MV	791	386	1	0	26	359	76	283
PCT1121	ED	691	160	0	0	8	152	32	120
PCT1121	MV	691	313	4	1	25	283	86	197
PCT1122	ED	632	110	0	0	9	101	20	81
PCT1122	MV	632	310	0	1	19	290	70	220
PCT1123	ED	915	179	0	0	13	166	42	124
PCT1123	MV	915	364	0	0	35	329	86	243
PCT1124	ED	819	152	-1	0	7	146	33	113
PCT1124	MV	819	302	-2	1	15	288	66	222
PCT1125	ED	1047	159	1	0	8	150	35	115
PCT1125	MV	1047	466	-3	2	30	437	142	295
