area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	004:Yes	005:No
ALLPCTS	TO	500516	372848	106	238	133261	239243	148219	91024
ALLPCTS	ED	500516	127886	80	65	45162	82579	51080	31499
ALLPCTS	MV	500516	244962	26	173	88099	156664	97139	59525
PCT1101	ED	553	126	0	0	40	86	52	34
PCT1101	MV	553	266	0	0	88	178	111	67
PCT1102	ED	995	266	0	0	75	191	105	86
PCT1102	MV	995	480	0	0	156	324	199	125
PCT1103	ED	951	246	1	0	83	162	101	61
PCT1103	MV	951	445	0	1	156	288	175	113
PCT1104	ED	993	249	0	0	80	169	104	65
PCT1104	MV	993	414	0	0	124	290	183	107
PCT1106	ED	765	191	0	1	71	119	75	44
PCT1106	MV	765	343	0	0	121	222	123	99
PCT1107	ED	746	163	0	0	55	108	68	40
PCT1107	MV	746	336	0	0	125	211	133	78
PCT1108	ED	909	232	0	0	103	129	80	49
PCT1108	MV	909	438	0	0	162	276	177	99
PCT1109	ED	798	166	0	0	59	107	62	45
PCT1109	MV	798	365	0	0	124	241	163	78
PCT1111	ED	1002	205	0	0	60	145	94	51
PCT1111	MV	1002	460	0	0	162	298	195	103
PCT1112	ED	769	151	0	1	41	109	74	35
PCT1112	MV	769	344	0	0	115	229	145	84
PCT1113	ED	746	135	0	0	51	84	48	36
PCT1113	MV	746	360	0	0	118	242	158	84
PCT1114	ED	957	226	0	0	82	144	94	50
PCT1114	MV	957	404	0	0	121	283	159	124
PCT1115	ED	895	174	0	0	62	112	52	60
PCT1115	MV	895	371	0	1	138	232	139	93
PCT1116	ED	895	225	0	0	86	139	92	47
PCT1116	MV	895	376	0	2	114	260	167	93
PCT1117	ED	858	185	0	0	59	126	85	41
PCT1117	MV	858	357	0	0	123	234	151	83
PCT1118	ED	1043	213	0	1	64	148	83	65
PCT1118	MV	1043	476	0	0	143	333	219	114
PCT1119	ED	791	165	0	0	62	103	57	46
PCT1119	MV	791	386	0	0	130	256	163	93
PCT1121	ED	691	160	0	0	54	106	60	46
PCT1121	MV	691	313	0	0	127	186	115	71
PCT1122	ED	632	110	0	0	35	75	49	26
PCT1122	MV	632	310	0	1	115	194	125	69
PCT1123	ED	915	179	0	0	47	132	76	56
PCT1123	MV	915	364	0	0	122	242	138	104
PCT1124	ED	819	152	0	0	41	111	63	48
PCT1124	MV	819	302	0	1	76	225	139	86
PCT1125	ED	1047	159	0	0	51	108	65	43
PCT1125	MV	1047	466	0	0	136	330	227	103
PCT1126	ED	922	191	0	0	40	151	96	55
PCT1126	MV	922	400	0	2	107	291	200	91
