area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	012:Yes	013:No
ALLPCTS	TO	500516	372461	106	90	150631	221634	137573	84061
ALLPCTS	ED	500516	127556	80	21	50862	76593	45180	31413
ALLPCTS	MV	500516	244905	26	69	99769	145041	92393	52648
PCT1101	ED	553	125	0	0	42	83	42	41
PCT1101	MV	553	266	0	0	96	170	109	61
PCT1102	ED	995	266	0	0	85	181	101	80
PCT1102	MV	995	480	0	0	175	305	179	126
PCT1103	ED	951	246	1	0	94	151	91	60
PCT1103	MV	951	445	0	1	171	273	173	100
PCT1104	ED	993	249	0	0	90	159	78	81
PCT1104	MV	993	414	0	0	140	274	169	105
PCT1106	ED	765	191	0	0	82	109	65	44
PCT1106	MV	765	343	0	0	141	202	111	91
PCT1107	ED	746	163	0	0	64	99	59	40
PCT1107	MV	746	336	0	0	134	202	123	79
PCT1108	ED	909	232	0	0	113	119	67	52
PCT1108	MV	909	437	0	0	175	262	159	103
PCT1109	ED	798	166	0	0	61	105	54	51
PCT1109	MV	798	365	0	0	139	226	159	67
PCT1111	ED	1002	205	0	0	70	135	84	51
PCT1111	MV	1002	460	0	0	188	272	187	85
PCT1112	ED	769	151	0	0	49	102	58	44
PCT1112	MV	769	344	0	0	137	207	121	86
PCT1113	ED	746	134	0	0	59	75	37	38
PCT1113	MV	746	359	0	0	127	232	163	69
PCT1114	ED	957	226	0	0	90	136	80	56
PCT1114	MV	957	403	0	0	144	259	158	101
PCT1115	ED	895	173	0	0	71	102	45	57
PCT1115	MV	895	371	0	0	152	219	136	83
PCT1116	ED	895	224	0	0	94	130	65	65
PCT1116	MV	895	376	0	0	129	247	164	83
PCT1117	ED	858	184	0	0	64	120	65	55
PCT1117	MV	858	357	0	0	131	226	149	77
PCT1118	ED	1043	213	0	0	74	139	74	65
PCT1118	MV	1043	475	0	0	174	301	195	106
PCT1119	ED	791	165	0	0	74	91	38	53
PCT1119	MV	791	386	0	0	143	243	153	90
PCT1121	ED	691	159	0	0	55	104	59	45
PCT1121	MV	691	313	0	0	144	169	107	62
PCT1122	ED	632	109	0	0	42	67	36	31
PCT1122	MV	632	310	0	0	123	187	120	67
PCT1123	ED	915	179	0	0	54	125	68	57
PCT1123	MV	915	364	0	0	140	224	115	109
PCT1124	ED	819	152	0	0	52	100	45	55
PCT1124	MV	819	302	0	0	93	209	131	78
PCT1125	ED	1047	159	0	0	57	102	57	45
PCT1125	MV	1047	466	0	0	152	314	213	101
PCT1126	ED	922	190	0	0	50	140	88	52
PCT1126	MV	922	400	0	2	125	273	179	94
PCT1127	ED	920	200	0	0	70	130	87	43
PCT1127	MV	920	382	0	1	121	260	183	77
PCT1128	ED	838	154	0	0	55	99	53	46
PCT1128	MV	838	362	0	0	122	240	166	74
PCT1129	ED	980	227	0	0	82	145	80	65
PCT1129	MV	980	416	0	1	140	275	191	84
PCT1131	ED	797	132	0	0	45	87	59	28
PCT1131	MV	797	371	0	0	144	227	148	79
PCT1132	ED	969	179	0	0	70	109	72	37
PCT1132	MV	969	427	0	0	157	270	190	80
PCT1133	ED	863	161	0	0	69	92	63	29
PCT1133	MV	863	410	0	0	157	253	170	83
PCT1134	ED	759	170	0	0	55	115	65	50
PCT1134	MV	759	317	0	0	128	189	125	64
PCT1135	ED	540	87	0	0	34	53	27	26
PCT1135	MV	540	295	0	0	127	168	105	63
PCT1136	ED	829	144	0	0	48	96	51	45
PCT1136	MV	829	412	0	0	161	251	156	95
PCT1141	ED	1041	223	0	0	79	144	79	65
PCT1141	MV	1041	484	0	0	153	331	224	107
PCT1142	ED	861	175	0	0	53	122	74	48
PCT1142	MV	861	393	0	0	147	246	157	89
PCT1143	ED	1034	228	0	0	67	161	95	66
PCT1143	MV	1034	440	0	0	151	289	174	115
PCT1144	ED	907	205	0	0	56	149	86	63
PCT1144	MV	907	387	0	0	116	271	151	120
PCT1145	ED	888	189	0	0	74	115	64	51
PCT1145	MV	888	461	0	0	173	288	179	109
PCT1146	ED	1011	186	0	0	62	124	61	63
PCT1146	MV	1011	454	0	0	151	303	211	92
PCT1147	ED	877	210	0	0	83	127	64	63
PCT1147	MV	877	396	0	0	111	285	173	112
PCT1148	ED	962	196	0	0	66	130	74	56
PCT1148	MV	962	444	0	0	147	297	186	111
PCT1149	ED	907	210	0	0	71	139	86	53
PCT1149	MV	907	407	0	0	140	267	156	111
PCT1152	ED	864	198	0	0	68	130	64	66
PCT1152	MV	864	388	0	1	132	255	172	83
PCT1153	ED	951	209	0	1	75	133	80	53
PCT1153	MV	951	415	0	0	159	256	179	77
PCT7001	ED	776	175	2	0	66	107	66	41
PCT7001	MV	776	429	0	0	176	253	143	110
PCT7002	ED	706	176	0	0	67	109	63	46
PCT7002	MV	706	332	0	0	129	203	114	89
PCT7003	ED	884	238	0	0	99	139	88	51
PCT7003	MV	884	498	0	0	222	276	163	113
PCT7004	ED	881	239	1	0	101	137	86	51
PCT7004	MV	881	496	0	0	206	290	176	114
PCT7005	ED	847	253	0	0	104	149	76	73
PCT7005	MV	847	480	0	1	194	285	170	115
PCT7006	ED	917	254	0	0	111	143	61	82
PCT7006	MV	917	442	0	1	148	293	150	143
PCT7007	ED	949	282	0	0	97	185	109	76
PCT7007	MV	949	516	0	1	222	293	179	114
PCT7008	ED	932	264	1	0	107	156	97	59
PCT7008	MV	932	546	1	0	244	301	196	105
PCT7009	ED	905	185	0	0	71	114	66	48
PCT7009	MV	905	513	0	0	187	326	189	137
PCT7011	ED	985	203	0	0	68	135	77	58
PCT7011	MV	985	294	0	0	107	187	117	70
PCT7012	ED	1109	313	0	0	125	188	111	77
PCT7012	MV	1109	594	0	0	232	362	235	127
PCT7013	ED	956	265	0	0	116	149	92	57
PCT7013	MV	956	501	0	0	186	315	192	123
PCT7014	ED	1460	366	0	0	146	220	136	84
PCT7014	MV	1460	801	0	1	306	494	307	187
PCT7015	MV	95	44	0	0	15	29	11	18
PCT7016	ED	918	171	0	0	51	120	74	46
PCT7016	MV	918	280	0	1	99	180	108	72
PCT7017	ED	754	149	0	1	64	84	48	36
PCT7017	MV	754	252	0	0	98	154	88	66
PCT7018	ED	977	154	0	0	61	93	53	40
PCT7018	MV	977	448	0	0	171	277	191	86
PCT7019	ED	899	182	0	0	54	128	71	57
PCT7019	MV	899	413	0	0	159	254	178	76
PCT7021	ED	947	184	0	0	58	126	67	59
PCT7021	MV	947	305	0	0	120	185	123	62
PCT7022	ED	945	214	0	0	75	139	85	54
PCT7022	MV	945	351	0	0	125	226	131	95
PCT7023	ED	928	177	0	1	60	116	70	46
PCT7023	MV	928	400	0	0	151	249	165	84
PCT7024	ED	414	70	0	0	27	43	27	16
PCT7024	MV	414	78	0	0	26	52	41	11
PCT7025	ED	477	85	0	0	31	54	29	25
PCT7025	MV	477	128	0	0	47	81	46	35
PCT7026	ED	1011	149	0	0	56	93	54	39
