area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	036:Yes	037:No
ALL	TO	481991	253583	-56	76	23779	229784	160214	69570
ALL	ED	481991	89756	-87	23	8924	80896	56996	23900
ALL	MV	481991	163827	31	53	14855	148888	103218	45670
PCT1101	ED	544	83	-1	0	8	76	53	23
PCT1101	MV	544	198	1	0	9	188	146	42
PCT1102	ED	964	188	1	0	14	173	136	37
PCT1102	MV	964	337	-2	0	26	313	219	94
PCT1103	ED	914	163	0	0	9	154	112	42
PCT1103	MV	914	348	0	0	22	326	226	100
PCT1104	ED	953	167	0	0	22	145	104	41
PCT1104	MV	953	292	1	0	22	269	205	64
PCT1106	ED	740	113	0	0	6	107	71	36
PCT1106	MV	740	231	-1	1	19	212	145	67
PCT1107	ED	721	101	0	0	13	88	55	33
PCT1107	MV	721	240	1	0	24	215	151	64
PCT1108	ED	882	156	0	0	26	130	84	46
PCT1108	MV	882	328	1	0	29	298	201	97
PCT1109	ED	758	124	-3	0	15	112	76	36
PCT1109	MV	758	265	3	0	31	231	156	75
PCT1111	ED	938	132	-2	0	18	116	87	29
PCT1111	MV	938	330	5	0	26	299	217	82
PCT1112	ED	702	96	2	0	11	83	61	22
PCT1112	MV	702	221	0	1	23	197	145	52
PCT1113	ED	701	82	-1	0	14	69	57	12
PCT1113	MV	701	272	0	0	33	239	172	67
PCT1114	ED	915	139	0	0	19	120	86	34
PCT1114	MV	915	280	1	0	21	258	204	54
PCT1115	ED	835	97	0	0	13	84	59	25
PCT1115	MV	835	279	-1	0	36	244	156	88
PCT1116	ED	842	141	-1	0	21	121	73	48
PCT1116	MV	842	275	0	0	36	239	169	70
PCT1117	ED	827	138	-1	0	20	119	72	47
PCT1117	MV	827	240	0	1	19	220	150	70
PCT1118	ED	974	158	2	1	16	139	93	46
PCT1118	MV	974	335	2	0	37	296	186	110
PCT1119	ED	745	97	-1	1	11	86	54	32
PCT1119	MV	745	274	-1	0	19	256	185	71
PCT1121	ED	653	104	0	0	12	92	66	26
PCT1121	MV	653	221	1	0	20	200	139	61
PCT1122	ED	607	69	0	0	14	55	40	15
PCT1122	MV	607	213	-1	0	22	192	135	57
PCT1123	ED	876	118	-1	0	17	102	69	33
PCT1123	MV	876	254	-2	0	19	237	152	85
PCT1124	ED	773	109	0	0	20	89	55	34
PCT1124	MV	773	200	-1	0	24	177	120	57
PCT1125	ED	987	80	-2	0	13	69	46	23
PCT1125	MV	987	329	-4	0	38	295	219	76
PCT1126	ED	900	92	-1	0	12	81	59	22
PCT1126	MV	900	292	-1	0	36	257	188	69
PCT1127	ED	875	141	-1	0	16	126	81	45
PCT1127	MV	875	277	-1	0	20	258	179	79
PCT1128	ED	813	104	0	0	6	98	70	28
PCT1128	MV	813	246	-1	0	27	220	152	68
PCT1129	ED	924	120	0	0	15	105	76	29
PCT1129	MV	924	274	2	0	19	253	191	62
PCT1131	ED	783	85	0	0	9	76	52	24
PCT1131	MV	783	288	0	0	31	257	174	83
PCT1132	ED	910	112	0	0	17	95	72	23
PCT1132	MV	910	324	-3	0	32	295	206	89
PCT1133	ED	826	99	0	0	13	86	54	32
PCT1133	MV	826	292	-2	0	25	269	186	83
PCT1134	ED	727	126	0	0	14	112	83	29
PCT1134	MV	727	241	-1	0	25	217	150	67
PCT1135	ED	511	71	-1	0	10	62	49	13
PCT1135	MV	511	217	2	0	21	194	141	53
PCT1136	ED	807	97	0	0	13	84	56	28
PCT1136	MV	807	287	1	0	32	254	179	75
PCT1141	ED	998	149	1	0	22	126	92	34
PCT1141	MV	998	368	0	0	27	341	263	78
PCT1142	ED	822	120	0	0	15	105	80	25
PCT1142	MV	822	266	0	0	23	243	175	68
PCT1143	ED	989	147	1	0	14	132	101	31
PCT1143	MV	989	311	2	0	35	274	209	65
PCT1144	ED	870	148	-2	0	8	142	105	37
PCT1144	MV	870	264	-1	0	29	236	172	64
PCT1145	ED	879	136	1	1	19	115	83	32
PCT1145	MV	879	370	-2	0	34	338	251	87
PCT1146	ED	971	124	0	0	9	115	92	23
PCT1146	MV	971	326	-1	0	25	302	223	79
PCT1147	ED	853	166	2	0	17	147	108	39
PCT1147	MV	853	279	1	0	23	255	192	63
PCT1148	ED	918	121	0	0	13	108	71	37
PCT1148	MV	918	314	0	0	34	280	194	86
PCT1149	ED	873	148	-2	0	14	136	103	33
PCT1149	MV	873	285	1	0	27	257	192	65
PCT1152	ED	838	125	-2	0	10	117	80	37
PCT1152	MV	838	286	0	0	31	255	177	78
PCT1153	ED	909	139	0	0	15	124	82	42
PCT1153	MV	909	306	2	0	20	284	207	77
PCT7001	ED	735	119	-1	0	7	113	77	36
PCT7001	MV	735	266	2	0	24	240	168	72
PCT7002	ED	641	132	0	0	13	119	93	26
PCT7002	MV	641	173	1	0	8	164	109	55
PCT7003	ED	864	188	0	0	17	171	130	41
PCT7003	MV	864	340	0	1	28	311	229	82
PCT7004	ED	835	175	0	0	14	161	115	46
PCT7004	MV	835	306	-1	0	14	293	215	78
PCT7005	ED	812	180	1	0	17	162	128	34
PCT7005	MV	812	295	1	0	21	273	200	73
PCT7006	ED	884	213	1	0	17	195	146	49
PCT7006	MV	884	290	-2	0	21	271	206	65
PCT7007	ED	916	233	-2	0	22	213	155	58
PCT7007	MV	916	323	-1	0	21	303	223	80
PCT7008	ED	861	187	0	1	19	167	117	50
PCT7008	MV	861	345	1	1	29	314	227	87
PCT7009	ED	864	133	-1	0	15	119	81	38
PCT7009	MV	864	312	-1	0	35	278	209	69
PCT7011	ED	976	141	0	0	22	119	78	41
PCT7011	MV	976	205	0	0	18	187	119	68
PCT7012	ED	1061	224	0	0	13	211	150	61
PCT7012	MV	1061	383	1	0	33	349	243	106
PCT7013	ED	805	132	0	0	6	126	97	29
PCT7013	MV	805	251	-2	0	15	238	168	70
PCT7014	ED	1213	188	-3	0	9	182	137	45
PCT7014	MV	1213	434	-1	0	30	405	286	119
PCT7015	MV	93	34	1	0	1	32	26	6
PCT7016	ED	891	112	0	0	19	93	53	40
PCT7016	MV	891	221	-1	0	28	194	114	80
PCT7017	ED	734	79	0	0	24	55	28	27
PCT7017	MV	734	167	-1	0	20	148	75	73
PCT7018	ED	908	88	-2	0	13	77	41	36
PCT7018	MV	908	343	2	1	28	312	200	112
PCT7019	ED	864	111	2	0	14	95	63	32
PCT7019	MV	864	349	-1	0	33	317	215	102
PCT7021	ED	927	129	1	0	18	110	68	42
PCT7021	MV	927	220	-3	0	24	199	126	73
PCT7022	ED	923	164	0	0	23	141	79	62
PCT7022	MV	923	270	3	1	30	236	144	92
PCT7023	ED	906	131	1	0	20	110	63	47
PCT7023	MV	906	301	-4	0	32	273	171	102
PCT7024	ED	386	30	0	0	7	23	9	14
PCT7024	MV	386	47	0	0	2	45	27	18
PCT7025	ED	448	66	2	0	11	53	25	28
PCT7025	MV	448	78	1	0	7	70	43	27
PCT7026	ED	971	90	0	0	15	75	48	27
PCT7026	MV	971	350	4	0	45	301	207	94
PCT7027	ED	845	136	-1	0	22	115	63	52
PCT7027	MV	845	271	2	0	36	233	135	98
PCT7028	ED	835	157	0	0	16	141	67	74
PCT7028	MV	835	180	-2	0	19	163	91	72
PCT7029	ED	855	115	0	0	17	98	47	51
PCT7029	MV	855	166	1	0	15	150	81	69
PCT7030	ED	729	94	-2	0	10	86	57	29
PCT7030	MV	729	277	3	0	24	250	177	73
PCT7031	ED	611	50	0	0	7	43	28	15
PCT7031	MV	611	224	3	0	26	195	137	58
PCT7032	ED	867	126	-1	0	31	96	50	46
PCT7032	MV	867	238	1	0	30	207	116	91
PCT7033	ED	765	135	0	0	23	112	60	52
PCT7033	MV	765	181	-1	0	24	158	91	67
PCT7034	ED	914	97	0	0	13	84	39	45
PCT7034	MV	914	154	1	0	17	136	63	73
PCT7035	ED	553	73	0	0	9	64	37	27
PCT7035	MV	553	170	0	0	13	157	94	63
PCT7036	ED	898	52	0	0	3	49	34	15
PCT7036	MV	898	265	0	0	27	238	171	67
PCT7037	ED	730	73	-1	0	16	58	28	30
PCT7037	MV	730	64	3	0	10	51	35	16
PCT7038	ED	880	84	0	0	15	69	36	33
PCT7038	MV	880	255	-1	0	31	225	155	70
PCT7039	ED	768	111	-1	0	11	101	68	33
PCT7039	MV	768	225	1	0	23	201	136	65
PCT7041	MV	60	24	0	0	1	23	16	7
PCT7042	ED	632	75	0	0	10	65	51	14
PCT7042	MV	632	191	2	0	31	158	92	66
PCT7043	ED	915	97	1	0	17	79	51	28
PCT7043	MV	915	282	2	0	33	247	171	76
PCT7044	ED	805	86	-1	0	17	70	40	30
PCT7044	MV	805	125	-1	0	18	108	60	48
PCT7045	ED	763	87	-1	0	17	71	49	22
PCT7045	MV	763	282	1	0	28	253	169	84
PCT7046	ED	385	54	0	0	5	49	30	19
PCT7046	MV	385	136	0	0	12	124	80	44
PCT7047	ED	781	68	-1	0	4	65	40	25
PCT7047	MV	781	298	1	0	24	273	185	88
PCT7048	ED	815	94	0	0	12	82	45	37
PCT7048	MV	815	248	-1	0	32	217	129	88
PCT7049	ED	751	108	0	0	16	92	60	32
PCT7049	MV	751	241	0	0	37	204	144	60
PCT7051	ED	839	70	-2	0	12	60	40	20
PCT7051	MV	839	302	2	0	33	267	196	71
PCT7052	ED	806	120	-1	1	14	106	68	38
PCT7052	MV	806	278	2	0	22	254	176	78
PCT7053	ED	548	44	0	0	7	37	23	14
PCT7053	MV	548	205	1	0	24	180	118	62
PCT7054	ED	1024	141	3	0	10	128	72	56
PCT7054	MV	1024	275	1	0	20	254	146	108
PCT7055	ED	699	83	-3	0	16	70	39	31
PCT7055	MV	699	256	-1	0	26	231	161	70
PCT7101	MV	141	83	0	0	13	70	58	12
PCT7201	ED	900	147	2	0	17	128	85	43
PCT7201	MV	900	333	-1	0	36	298	203	95
PCT7202	ED	830	138	0	0	16	122	75	47
PCT7202	MV	830	271	0	0	31	240	143	97
PCT7203	ED	867	174	-1	0	20	155	105	50
PCT7203	MV	867	243	3	0	19	221	159	62
PCT7204	ED	888	157	0	0	18	139	105	34
PCT7204	MV	888	340	-4	0	28	316	235	81
PCT7205	ED	847	183	0	0	12	171	124	47
PCT7205	MV	847	309	3	0	19	287	197	90
PCT7206	ED	375	88	0	0	6	82	54	28
PCT7206	MV	375	124	0	0	15	109	65	44
PCT7207	ED	744	119	-1	0	22	98	70	28
PCT7207	MV	744	231	0	0	22	209	129	80
PCT7208	ED	567	76	0	0	7	69	52	17
PCT7208	MV	567	206	0	0	19	187	117	70
PCT7209	ED	586	69	0	0	5	64	41	23
PCT7209	MV	586	326	1	0	25	300	213	87
PCT7301	ED	1002	150	0	0	22	128	82	46
PCT7301	MV	1002	299	2	0	33	264	167	97
PCT7302	ED	806	121	0	0	20	101	69	32
PCT7302	MV	806	352	3	1	32	316	224	92
PCT7303	ED	986	167	-2	0	27	142	106	36
PCT7303	MV	986	318	4	0	35	279	204	75
PCT7304	ED	972	203	0	0	17	186	116	70
PCT7304	MV	972	330	2	0	39	289	204	85
PCT7305	ED	851	171	-1	0	17	155	108	47
PCT7305	MV	851	306	1	0	25	280	184	96
PCT7306	ED	1014	179	0	0	22	157	106	51
PCT7306	MV	1014	302	2	1	31	268	191	77
PCT7307	ED	726	143	0	0	19	124	93	31
PCT7307	MV	726	226	5	0	24	197	147	50
PCT7308	ED	598	133	0	0	16	117	82	35
PCT7308	MV	598	204	1	0	20	183	133	50
PCT7309	ED	826	160	1	0	21	138	93	45
PCT7309	MV	826	209	2	0	20	187	131	56
PCT7311	ED	901	175	0	0	16	159	114	45
PCT7311	MV	901	266	1	0	22	243	158	85
PCT7312	ED	810	128	-1	0	14	115	90	25
PCT7312	MV	810	332	4	0	30	298	196	102
PCT7313	ED	925	135	1	0	15	119	94	25
PCT7313	MV	925	315	-1	0	32	284	196	88
PCT7314	ED	760	92	0	0	21	71	37	34
PCT7314	MV	760	213	0	0	49	164	128	36
PCT7315	ED	725	119	0	0	17	102	89	13
PCT7315	MV	725	178	2	0	10	166	122	44
PCT7316	ED	824	122	0	0	18	104	76	28
PCT7316	MV	824	266	0	0	32	234	172	62
PCT7317	ED	886	117	0	0	8	109	81	28
PCT7317	MV	886	340	2	0	27	311	204	107
PCT7318	ED	709	123	0	0	22	101	72	29
PCT7318	MV	709	243	-3	0	35	211	144	67
PCT7319	ED	1035	182	0	0	18	164	114	50
