area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	032:Yes	033:No
ALLPCTS	TO	481991	253583	-56	70	18374	235195	153812	81383
ALLPCTS	ED	481991	89756	-87	16	7037	82790	55974	26816
ALLPCTS	MV	481991	163827	31	54	11337	152405	97838	54567
PCT1101	ED	544	83	-1	0	5	79	49	30
PCT1101	MV	544	198	1	0	12	185	83	102
PCT1102	ED	964	188	1	0	16	171	102	69
PCT1102	MV	964	337	-2	0	22	317	155	162
PCT1103	ED	914	163	0	0	9	154	110	44
PCT1103	MV	914	348	0	0	19	329	173	156
PCT1104	ED	953	167	0	0	16	151	88	63
PCT1104	MV	953	292	1	0	14	277	157	120
PCT1106	ED	740	113	0	0	10	103	53	50
PCT1106	MV	740	231	-1	1	10	221	117	104
PCT1107	ED	721	101	0	0	7	94	49	45
PCT1107	MV	721	240	1	0	19	220	94	126
PCT1108	ED	882	156	0	0	20	136	85	51
PCT1108	MV	882	328	1	0	24	303	166	137
PCT1109	ED	758	124	-3	0	8	119	71	48
PCT1109	MV	758	265	3	0	22	240	101	139
PCT1111	ED	938	132	-2	0	14	120	79	41
PCT1111	MV	938	330	5	0	21	304	148	156
PCT1112	ED	702	96	2	0	11	83	48	35
PCT1112	MV	702	221	0	0	15	206	101	105
PCT1113	ED	701	82	-1	0	10	73	46	27
PCT1113	MV	701	272	0	0	35	237	112	125
PCT1114	ED	915	139	0	0	11	128	69	59
PCT1114	MV	915	280	1	1	18	260	148	112
PCT1115	ED	835	97	0	0	8	89	57	32
PCT1115	MV	835	279	-1	0	23	257	128	129
PCT1116	ED	842	141	-1	0	21	121	67	54
PCT1116	MV	842	275	0	0	27	248	113	135
PCT1117	ED	827	138	-1	0	13	126	65	61
PCT1117	MV	827	240	0	1	10	229	113	116
PCT1118	ED	974	158	2	0	15	141	84	57
PCT1118	MV	974	335	2	0	29	304	149	155
PCT1119	ED	745	97	-1	0	8	90	62	28
PCT1119	MV	745	274	-1	0	19	256	143	113
PCT1121	ED	653	104	0	0	5	99	46	53
PCT1121	MV	653	221	1	0	18	202	91	111
PCT1122	ED	607	69	0	0	10	59	33	26
PCT1122	MV	607	213	-1	0	14	200	88	112
PCT1123	ED	876	118	-1	0	8	111	54	57
PCT1123	MV	876	254	-2	1	8	247	101	146
PCT1124	ED	773	109	0	0	11	98	58	40
PCT1124	MV	773	200	-1	1	18	182	90	92
PCT1125	ED	987	80	-2	0	3	79	46	33
PCT1125	MV	987	329	-4	0	26	307	113	194
PCT1126	ED	900	92	-1	0	9	84	43	41
PCT1126	MV	900	292	-1	0	19	274	133	141
PCT1127	ED	875	141	-1	0	11	131	75	56
PCT1127	MV	875	277	-1	0	20	258	118	140
PCT1128	ED	813	104	0	0	6	98	50	48
PCT1128	MV	813	246	-1	0	22	225	98	127
PCT1129	ED	924	120	0	0	8	112	49	63
PCT1129	MV	924	274	2	0	20	252	122	130
PCT1131	ED	783	85	0	0	4	81	49	32
PCT1131	MV	783	288	0	0	17	271	133	138
PCT1132	ED	910	112	0	0	14	98	45	53
PCT1132	MV	910	324	-3	0	28	299	140	159
PCT1133	ED	826	99	0	0	11	88	43	45
PCT1133	MV	826	292	-2	0	21	273	142	131
PCT1134	ED	727	126	0	0	12	114	62	52
PCT1134	MV	727	241	-1	0	19	223	106	117
PCT1135	ED	511	71	-1	0	2	70	45	25
PCT1135	MV	511	217	2	0	23	192	82	110
PCT1136	ED	807	97	0	0	7	90	43	47
PCT1136	MV	807	287	1	0	23	263	136	127
PCT1141	ED	998	149	1	0	12	136	69	67
PCT1141	MV	998	368	0	0	22	346	201	145
PCT1142	ED	822	120	0	0	14	106	64	42
PCT1142	MV	822	266	0	0	18	248	137	111
PCT1143	ED	989	147	1	0	7	139	91	48
PCT1143	MV	989	311	2	0	20	289	140	149
PCT1144	ED	870	148	-2	0	7	143	75	68
PCT1144	MV	870	264	-1	0	18	247	122	125
PCT1145	ED	879	136	1	0	13	122	75	47
PCT1145	MV	879	370	-2	1	15	356	188	168
PCT1146	ED	971	124	0	0	5	119	67	52
PCT1146	MV	971	326	-1	0	27	300	154	146
PCT1147	ED	853	166	2	0	10	154	100	54
PCT1147	MV	853	279	1	0	23	255	147	108
PCT1148	ED	918	121	0	0	10	111	62	49
PCT1148	MV	918	314	0	0	19	295	124	171
PCT1149	ED	873	148	-2	0	11	139	76	63
PCT1149	MV	873	285	1	0	27	257	117	140
PCT1152	ED	838	125	-2	0	9	118	73	45
PCT1152	MV	838	286	0	0	18	268	128	140
PCT1153	ED	909	139	0	0	13	126	62	64
PCT1153	MV	909	306	2	0	14	290	161	129
PCT7001	ED	735	119	-1	0	6	114	78	36
PCT7001	MV	735	266	2	0	19	245	178	67
PCT7002	ED	641	132	0	0	12	120	99	21
PCT7002	MV	641	173	1	0	9	163	115	48
PCT7003	ED	864	188	0	0	14	174	127	47
PCT7003	MV	864	340	0	0	15	325	227	98
PCT7004	ED	835	175	0	0	11	164	115	49
PCT7004	MV	835	306	-1	0	11	296	215	81
PCT7005	ED	812	180	1	0	11	168	129	39
PCT7005	MV	812	295	1	0	15	279	213	66
PCT7006	ED	884	213	1	0	10	202	147	55
PCT7006	MV	884	290	-2	0	18	274	194	80
PCT7007	ED	916	233	-2	0	14	221	169	52
PCT7007	MV	916	323	-1	0	22	302	227	75
PCT7008	ED	861	187	0	0	14	173	130	43
PCT7008	MV	861	345	1	0	17	327	238	89
PCT7009	ED	864	133	-1	0	9	125	84	41
PCT7009	MV	864	312	-1	0	18	295	205	90
PCT7011	ED	976	141	0	0	16	125	80	45
PCT7011	MV	976	205	0	0	8	197	116	81
PCT7012	ED	1061	224	0	1	15	208	141	67
PCT7012	MV	1061	383	1	0	20	362	277	85
PCT7013	ED	805	132	0	0	6	126	100	26
PCT7013	MV	805	251	-2	0	8	245	194	51
PCT7014	ED	1213	188	-3	0	8	183	136	47
PCT7014	MV	1213	434	-1	0	15	420	323	97
PCT7015	MV	93	34	1	0	2	31	19	12
PCT7016	ED	891	112	0	0	14	98	50	48
PCT7016	MV	891	221	-1	0	19	203	78	125
PCT7017	ED	734	79	0	0	21	58	28	30
PCT7017	MV	734	167	-1	0	15	153	85	68
PCT7018	ED	908	88	-2	0	9	81	43	38
PCT7018	MV	908	343	2	0	24	317	133	184
PCT7019	ED	864	111	2	0	10	99	58	41
PCT7019	MV	864	349	-1	0	34	316	159	157
PCT7021	ED	927	129	1	0	16	112	60	52
PCT7021	MV	927	220	-3	0	23	200	103	97
PCT7022	ED	923	164	0	0	18	146	81	65
PCT7022	MV	923	270	3	0	17	250	136	114
PCT7023	ED	906	131	1	0	20	110	63	47
PCT7023	MV	906	301	-4	2	22	281	143	138
PCT7024	ED	386	30	0	0	7	23	10	13
PCT7024	MV	386	47	0	0	4	43	20	23
PCT7025	ED	448	66	2	0	4	60	23	37
PCT7025	MV	448	78	1	0	4	73	52	21
PCT7026	ED	971	90	0	0	9	81	36	45
PCT7026	MV	971	350	4	0	28	318	129	189
PCT7027	ED	845	136	-1	0	21	116	61	55
PCT7027	MV	845	271	2	0	27	242	115	127
PCT7028	ED	835	157	0	0	10	147	76	71
PCT7028	MV	835	180	-2	0	7	175	96	79
PCT7029	ED	855	115	0	0	11	104	45	59
PCT7029	MV	855	166	1	0	13	152	76	76
PCT7030	ED	729	94	-2	0	7	89	30	59
PCT7030	MV	729	277	3	0	7	267	103	164
PCT7031	ED	611	50	0	1	5	44	20	24
PCT7031	MV	611	224	3	0	25	196	110	86
PCT7032	ED	867	126	-1	0	16	111	52	59
PCT7032	MV	867	238	1	0	26	211	85	126
PCT7033	ED	765	135	0	0	16	119	54	65
PCT7033	MV	765	181	-1	0	21	161	76	85
PCT7034	ED	914	97	0	0	14	83	41	42
PCT7034	MV	914	154	1	0	15	138	49	89
PCT7035	ED	553	73	0	0	7	66	35	31
PCT7035	MV	553	170	0	0	4	166	91	75
PCT7036	ED	898	52	0	0	1	51	20	31
PCT7036	MV	898	265	0	0	21	244	110	134
PCT7037	ED	730	73	-1	0	12	62	27	35
PCT7037	MV	730	64	3	0	6	55	22	33
PCT7038	ED	880	84	0	0	13	71	26	45
PCT7038	MV	880	255	-1	0	17	239	92	147
PCT7039	ED	768	111	-1	0	7	105	49	56
PCT7039	MV	768	225	1	0	20	204	96	108
PCT7041	MV	60	24	0	0	1	23	11	12
PCT7042	ED	632	75	0	0	7	68	26	42
PCT7042	MV	632	191	2	0	20	169	76	93
PCT7043	ED	915	97	1	0	13	83	38	45
PCT7043	MV	915	282	2	1	25	254	118	136
PCT7044	ED	805	86	-1	0	12	75	38	37
PCT7044	MV	805	125	-1	0	10	116	44	72
PCT7045	ED	763	87	-1	0	16	72	37	35
PCT7045	MV	763	282	1	0	19	262	96	166
PCT7046	ED	385	54	0	0	6	48	27	21
PCT7046	MV	385	136	0	0	10	126	55	71
PCT7047	ED	781	68	-1	0	2	67	36	31
PCT7047	MV	781	298	1	1	19	277	127	150
PCT7048	ED	815	94	0	0	11	83	31	52
PCT7048	MV	815	248	-1	0	30	219	98	121
PCT7049	ED	751	108	0	0	10	98	50	48
PCT7049	MV	751	241	0	0	18	223	83	140
PCT7051	ED	839	70	-2	0	13	59	33	26
PCT7051	MV	839	302	2	0	10	290	107	183
PCT7052	ED	806	120	-1	0	14	107	53	54
PCT7052	MV	806	278	2	0	24	252	104	148
PCT7053	ED	548	44	0	0	2	42	24	18
PCT7053	MV	548	205	1	0	19	185	104	81
PCT7054	ED	1024	141	3	1	7	130	66	64
PCT7054	MV	1024	275	1	0	23	251	115	136
PCT7055	ED	699	83	-3	0	9	77	54	23
PCT7055	MV	699	256	-1	0	20	237	143	94
PCT7101	MV	141	83	0	0	5	78	63	15
PCT7201	ED	900	147	2	0	15	130	90	40
PCT7201	MV	900	333	-1	0	24	310	199	111
PCT7202	ED	830	138	0	0	13	125	86	39
PCT7202	MV	830	271	0	0	24	247	169	78
PCT7203	ED	867	174	-1	0	12	163	118	45
PCT7203	MV	867	243	3	0	20	220	151	69
PCT7204	ED	888	157	0	0	14	143	104	39
PCT7204	MV	888	340	-4	0	22	322	221	101
PCT7205	ED	847	183	0	0	11	172	122	50
PCT7205	MV	847	309	3	1	12	293	215	78
PCT7206	ED	375	88	0	0	4	84	59	25
PCT7206	MV	375	124	0	0	8	116	82	34
PCT7207	ED	744	119	-1	0	13	107	77	30
PCT7207	MV	744	231	0	0	16	215	138	77
PCT7208	ED	567	76	0	0	7	69	52	17
PCT7208	MV	567	206	0	0	15	191	128	63
PCT7209	ED	586	69	0	0	5	64	51	13
PCT7209	MV	586	326	1	0	16	309	247	62
