area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	046:Yes	047:No
ALL	TO	481991	253583	-56	143	15363	238133	144686	93447
ALL	ED	481991	89756	-87	52	6035	83756	55011	28745
ALL	MV	481991	163827	31	91	9328	154377	89675	64702
PCT1101	ED	544	83	-1	0	3	81	38	43
PCT1101	MV	544	198	1	0	8	189	91	98
PCT1102	ED	964	188	1	0	9	178	97	81
PCT1102	MV	964	337	-2	0	16	323	153	170
PCT1103	ED	914	163	0	0	5	158	98	60
PCT1103	MV	914	348	0	2	19	327	164	163
PCT1104	ED	953	167	0	0	10	157	84	73
PCT1104	MV	953	292	1	0	10	281	159	122
PCT1106	ED	740	113	0	1	3	109	54	55
PCT1106	MV	740	231	-1	0	14	218	104	114
PCT1107	ED	721	101	0	0	10	91	52	39
PCT1107	MV	721	240	1	1	12	226	90	136
PCT1108	ED	882	156	0	0	17	139	82	57
PCT1108	MV	882	328	1	0	18	309	151	158
PCT1109	ED	758	124	-3	0	10	117	70	47
PCT1109	MV	758	265	3	0	16	246	98	148
PCT1111	ED	938	132	-2	0	14	120	69	51
PCT1111	MV	938	330	5	0	12	313	135	178
PCT1112	ED	702	96	2	0	6	88	60	28
PCT1112	MV	702	221	0	0	9	212	95	117
PCT1113	ED	701	82	-1	0	5	78	48	30
PCT1113	MV	701	272	0	1	16	255	104	151
PCT1114	ED	915	139	0	1	14	124	71	53
PCT1114	MV	915	280	1	0	14	265	118	147
PCT1115	ED	835	97	0	0	7	90	50	40
PCT1115	MV	835	279	-1	0	26	254	109	145
PCT1116	ED	842	141	-1	1	15	126	81	45
PCT1116	MV	842	275	0	0	19	256	110	146
PCT1117	ED	827	138	-1	0	19	120	70	50
PCT1117	MV	827	240	0	0	12	228	110	118
PCT1118	ED	974	158	2	0	16	140	82	58
PCT1118	MV	974	335	2	0	25	308	147	161
PCT1119	ED	745	97	-1	0	8	90	55	35
PCT1119	MV	745	274	-1	0	8	267	127	140
PCT1121	ED	653	104	0	0	6	98	37	61
PCT1121	MV	653	221	1	0	15	205	80	125
PCT1122	ED	607	69	0	0	5	64	35	29
PCT1122	MV	607	213	-1	0	9	205	76	129
PCT1123	ED	876	118	-1	0	10	109	65	44
PCT1123	MV	876	254	-2	0	8	248	104	144
PCT1124	ED	773	109	0	0	15	94	59	35
PCT1124	MV	773	200	-1	0	12	189	91	98
PCT1125	ED	987	80	-2	0	9	73	42	31
PCT1125	MV	987	329	-4	0	25	308	109	199
PCT1126	ED	900	92	-1	0	8	85	44	41
PCT1126	MV	900	292	-1	2	21	270	133	137
PCT1127	ED	875	141	-1	0	11	131	72	59
PCT1127	MV	875	277	-1	0	15	263	100	163
PCT1128	ED	813	104	0	0	4	100	39	61
PCT1128	MV	813	246	-1	0	15	232	99	133
PCT1129	ED	924	120	0	0	10	110	58	52
PCT1129	MV	924	274	2	0	10	262	113	149
