area_id	subtotal_type	party	RSReg	RSCst	RSCnt	RSPnd	RSCha
PCT7507	MV	ALL			255		
PCT7507	MV	*					
PCT7508	TO	ALL	702		446		
PCT7508	TO	*					
PCT7508	ED	ALL			106		
PCT7508	ED	*					
PCT7508	MV	ALL			340		
PCT7508	MV	*					
PCT7509	TO	ALL	909		490		
PCT7509	TO	*					
PCT7509	ED	ALL			171		
PCT7509	ED	*					
PCT7509	MV	ALL			319		
PCT7509	MV	*					
PCT7512	TO	ALL	604		292		
PCT7512	TO	*					
PCT7512	ED	ALL			96		
PCT7512	ED	*					
PCT7512	MV	ALL			196		
PCT7512	MV	*					
PCT7513	TO	ALL	790		350		
PCT7513	TO	*					
PCT7513	ED	ALL			142		
PCT7513	ED	*					
PCT7513	MV	ALL			208		
PCT7513	MV	*					
PCT7514	TO	ALL	863		330		
PCT7514	TO	*					
PCT7514	ED	ALL			95		
PCT7514	ED	*					
PCT7514	MV	ALL			235		
PCT7514	MV	*					
PCT7515	TO	ALL	845		439		
PCT7515	TO	*					
PCT7515	ED	ALL			150		
PCT7515	ED	*					
PCT7515	MV	ALL			289		
PCT7515	MV	*					
PCT7516	TO	ALL	886		523		
PCT7516	TO	*					
PCT7516	ED	ALL			145		
PCT7516	ED	*					
PCT7516	MV	ALL			378		
PCT7516	MV	*					
PCT7517	TO	ALL	863		479		
PCT7517	TO	*					
PCT7517	ED	ALL			228		
PCT7517	ED	*					
PCT7517	MV	ALL			251		
PCT7517	MV	*					
PCT7518	TO	ALL	939		533		
PCT7518	TO	*					
PCT7518	ED	ALL			235		
PCT7518	ED	*					
PCT7518	MV	ALL			298		
PCT7518	MV	*					
PCT7519	TO	ALL	726		364		
PCT7519	TO	*					
PCT7519	ED	ALL			179		
PCT7519	ED	*					
PCT7519	MV	ALL			185		
PCT7519	MV	*					
PCT7521	TO	ALL	802		426		
PCT7521	TO	*					
PCT7521	ED	ALL			211		
PCT7521	ED	*					
PCT7521	MV	ALL			215		
PCT7521	MV	*					
PCT7522	TO	ALL	743		415		
PCT7522	TO	*					
PCT7522	ED	ALL			175		
PCT7522	ED	*					
PCT7522	MV	ALL			240		
PCT7522	MV	*					
PCT7523	TO	ALL	737		431		
PCT7523	TO	*					
PCT7523	ED	ALL			208		
PCT7523	ED	*					
PCT7523	MV	ALL			223		
PCT7523	MV	*					
PCT7524	TO	ALL	646		308		
PCT7524	TO	*					
PCT7524	ED	ALL			143		
PCT7524	ED	*					
PCT7524	MV	ALL			165		
PCT7524	MV	*					
PCT7525	TO	ALL	779		359		
PCT7525	TO	*					
PCT7525	ED	ALL			145		
PCT7525	ED	*					
PCT7525	MV	ALL			214		
PCT7525	MV	*					
PCT7526	TO	ALL	947		510		
PCT7526	TO	*					
PCT7526	ED	ALL			197		
PCT7526	ED	*					
PCT7526	MV	ALL			313		
PCT7526	MV	*					
PCT7527	TO	ALL	729		399		
PCT7527	TO	*					
PCT7527	ED	ALL			162		
PCT7527	ED	*					
PCT7527	MV	ALL			237		
PCT7527	MV	*					
PCT7529	TO	ALL	925		514		
PCT7529	TO	*					
PCT7529	ED	ALL			214		
PCT7529	ED	*					
PCT7529	MV	ALL			300		
PCT7529	MV	*					
PCT7531	TO	ALL	847		442		
PCT7531	TO	*					
PCT7531	ED	ALL			179		
PCT7531	ED	*					
PCT7531	MV	ALL			263		
PCT7531	MV	*					
PCT7532	TO	ALL	823		398		
PCT7532	TO	*					
PCT7532	ED	ALL			172		
PCT7532	ED	*					
PCT7532	MV	ALL			226		
PCT7532	MV	*					
PCT7533	TO	ALL	951		565		
PCT7533	TO	*					
PCT7533	ED	ALL			268		
PCT7533	ED	*					
PCT7533	MV	ALL			297		
PCT7533	MV	*					
PCT7534	TO	ALL	883		481		
PCT7534	TO	*					
PCT7534	ED	ALL			241		
PCT7534	ED	*					
PCT7534	MV	ALL			240		
PCT7534	MV	*					
PCT7535	TO	ALL	743		452		
PCT7535	TO	*					
PCT7535	ED	ALL			201		
PCT7535	ED	*					
PCT7535	MV	ALL			251		
PCT7535	MV	*					
PCT7536	TO	ALL	856		485		
PCT7536	TO	*					
PCT7536	ED	ALL			206		
PCT7536	ED	*					
PCT7536	MV	ALL			279		
PCT7536	MV	*					
PCT7537	TO	ALL	734		412		
PCT7537	TO	*					
PCT7537	ED	ALL			187		
PCT7537	ED	*					
PCT7537	MV	ALL			225		
PCT7537	MV	*					
PCT7538	TO	ALL	757		479		
PCT7538	TO	*					
PCT7538	ED	ALL			223		
PCT7538	ED	*					
PCT7538	MV	ALL			256		
PCT7538	MV	*					
PCT7539	TO	ALL	884		536		
PCT7539	TO	*					
PCT7539	ED	ALL			250		
PCT7539	ED	*					
PCT7539	MV	ALL			286		
PCT7539	MV	*					
PCT7541	TO	ALL	791		460		
PCT7541	TO	*					
PCT7541	ED	ALL			215		
PCT7541	ED	*					
PCT7541	MV	ALL			245		
PCT7541	MV	*					
PCT7542	TO	ALL	787		430		
PCT7542	TO	*					
PCT7542	ED	ALL			183		
PCT7542	ED	*					
PCT7542	MV	ALL			247		
PCT7542	MV	*					
PCT7543	TO	ALL	910		519		
PCT7543	TO	*					
PCT7543	ED	ALL			187		
PCT7543	ED	*					
PCT7543	MV	ALL			332		
PCT7543	MV	*					
PCT7544	TO	ALL	877		517		
PCT7544	TO	*					
PCT7544	ED	ALL			186		
PCT7544	ED	*					
PCT7544	MV	ALL			331		
PCT7544	MV	*					
PCT7545	TO	ALL	877		470		
PCT7545	TO	*					
PCT7545	ED	ALL			179		
PCT7545	ED	*					
PCT7545	MV	ALL			291		
PCT7545	MV	*					
PCT7546	TO	ALL	913		529		
PCT7546	TO	*					
PCT7546	ED	ALL			219		
PCT7546	ED	*					
PCT7546	MV	ALL			310		
PCT7546	MV	*					
PCT7547	TO	ALL	987		566		
PCT7547	TO	*					
PCT7547	ED	ALL			244		
PCT7547	ED	*					
PCT7547	MV	ALL			322		
PCT7547	MV	*					
PCT7548	TO	ALL	1054		581		
PCT7548	TO	*					
PCT7548	ED	ALL			236		
PCT7548	ED	*					
PCT7548	MV	ALL			345		
PCT7548	MV	*					
PCT7549	TO	ALL	785		446		
PCT7549	TO	*					
PCT7549	ED	ALL			165		
PCT7549	ED	*					
PCT7549	MV	ALL			281		
PCT7549	MV	*					
PCT7551	TO	ALL	705		439		
PCT7551	TO	*					
PCT7551	ED	ALL			199		
PCT7551	ED	*					
PCT7551	MV	ALL			240		
PCT7551	MV	*					
PCT7552	TO	ALL	718		423		
PCT7552	TO	*					
PCT7552	ED	ALL			191		
PCT7552	ED	*					
PCT7552	MV	ALL			232		
PCT7552	MV	*					
PCT7553	TO	ALL	171		92		
PCT7553	TO	*					
PCT7553	ED	ALL			5		
PCT7553	ED	*					
PCT7553	MV	ALL			87		
PCT7553	MV	*					
PCT7554	TO	ALL	785		502		
PCT7554	TO	*					
PCT7554	ED	ALL			179		
PCT7554	ED	*					
PCT7554	MV	ALL			323		
PCT7554	MV	*					
PCT7555	TO	ALL	847		546		
PCT7555	TO	*					
PCT7555	ED	ALL			242		
PCT7555	ED	*					
PCT7555	MV	ALL			304		
PCT7555	MV	*					
PCT7556	TO	ALL	961		645		
PCT7556	TO	*					
PCT7556	ED	ALL			223		
PCT7556	ED	*					
PCT7556	MV	ALL			422		
PCT7556	MV	*					
PCT7601	TO	ALL	744		313		
PCT7601	TO	*					
PCT7601	ED	ALL			128		
PCT7601	ED	*					
PCT7601	MV	ALL			185		
PCT7601	MV	*					
PCT7602	TO	ALL	880		390		
PCT7602	TO	*					
PCT7602	ED	ALL			147		
PCT7602	ED	*					
PCT7602	MV	ALL			243		
PCT7602	MV	*					
PCT7603	TO	ALL	826		367		
PCT7603	TO	*					
PCT7603	ED	ALL			152		
PCT7603	ED	*					
PCT7603	MV	ALL			215		
PCT7603	MV	*					
PCT7604	TO	ALL	906		366		
PCT7604	TO	*					
PCT7604	ED	ALL			133		
PCT7604	ED	*					
PCT7604	MV	ALL			233		
PCT7604	MV	*					
PCT7605	TO	ALL	651		232		
PCT7605	TO	*					
PCT7605	ED	ALL			77		
PCT7605	ED	*					
PCT7605	MV	ALL			155		
PCT7605	MV	*					
PCT7606	TO	ALL	895		339		
PCT7606	TO	*					
PCT7606	ED	ALL			127		
PCT7606	ED	*					
PCT7606	MV	ALL			212		
PCT7606	MV	*					
PCT7607	TO	ALL	955		385		
PCT7607	TO	*					
PCT7607	ED	ALL			120		
PCT7607	ED	*					
PCT7607	MV	ALL			265		
PCT7607	MV	*					
PCT7608	TO	ALL	388		165		
PCT7608	TO	*					
PCT7608	ED	ALL			46		
PCT7608	ED	*					
PCT7608	MV	ALL			119		
PCT7608	MV	*					
PCT7609	TO	ALL	916		398		
PCT7609	TO	*					
PCT7609	ED	ALL			101		
PCT7609	ED	*					
PCT7609	MV	ALL			297		
PCT7609	MV	*					
PCT7611	TO	ALL	756		280		
PCT7611	TO	*					
PCT7611	ED	ALL			76		
PCT7611	ED	*					
PCT7611	MV	ALL			204		
PCT7611	MV	*					
PCT7612	TO	ALL	574		286		
PCT7612	TO	*					
PCT7612	ED	ALL			76		
PCT7612	ED	*					
PCT7612	MV	ALL			210		
PCT7612	MV	*					
PCT7613	TO	ALL	887		355		
PCT7613	TO	*					
PCT7613	ED	ALL			140		
PCT7613	ED	*					
PCT7613	MV	ALL			215		
PCT7613	MV	*					
PCT7614	TO	ALL	1015		361		
PCT7614	TO	*					
PCT7614	ED	ALL			123		
PCT7614	ED	*					
PCT7614	MV	ALL			238		
PCT7614	MV	*					
PCT7615	TO	ALL	832		278		
PCT7615	TO	*					
PCT7615	ED	ALL			108		
PCT7615	ED	*					
PCT7615	MV	ALL			170		
PCT7615	MV	*					
PCT7616	TO	ALL	951		460		
PCT7616	TO	*					
PCT7616	ED	ALL			129		
PCT7616	ED	*					
PCT7616	MV	ALL			331		
PCT7616	MV	*					
PCT7617	TO	ALL	751		307		
PCT7617	TO	*					
PCT7617	ED	ALL			84		
PCT7617	ED	*					
PCT7617	MV	ALL			223		
PCT7617	MV	*					
PCT7618	TO	ALL	866		395		
PCT7618	TO	*					
PCT7618	ED	ALL			123		
PCT7618	ED	*					
PCT7618	MV	ALL			272		
PCT7618	MV	*					
PCT7619	TO	ALL	993		462		
PCT7619	TO	*					
PCT7619	ED	ALL			154		
PCT7619	ED	*					
PCT7619	MV	ALL			308		
PCT7619	MV	*					
PCT7621	TO	ALL	1132		509		
PCT7621	TO	*					
PCT7621	ED	ALL			163		
PCT7621	ED	*					
PCT7621	MV	ALL			346		
PCT7621	MV	*					
PCT7622	TO	ALL	964		292		
PCT7622	TO	*					
PCT7622	ED	ALL			99		
PCT7622	ED	*					
PCT7622	MV	ALL			193		
PCT7622	MV	*					
PCT7623	TO	ALL	712		318		
PCT7623	TO	*					
PCT7623	ED	ALL			122		
PCT7623	ED	*					
PCT7623	MV	ALL			196		
PCT7623	MV	*					
PCT7624	TO	ALL	905		299		
PCT7624	TO	*					
PCT7624	ED	ALL			104		
PCT7624	ED	*					
PCT7624	MV	ALL			195		
PCT7624	MV	*					
PCT7625	TO	ALL	821		488		
PCT7625	TO	*					
PCT7625	ED	ALL			73		
PCT7625	ED	*					
PCT7625	MV	ALL			415		
PCT7625	MV	*					
PCT7626	TO	ALL	1081		489		
PCT7626	TO	*					
PCT7626	ED	ALL			128		
PCT7626	ED	*					
PCT7626	MV	ALL			361		
PCT7626	MV	*					
PCT7627	TO	ALL	1075		435		
PCT7627	TO	*					
PCT7627	ED	ALL			116		
PCT7627	ED	*					
PCT7627	MV	ALL			319		
PCT7627	MV	*					
PCT7628	TO	ALL	906		423		
PCT7628	TO	*					
PCT7628	ED	ALL			156		
PCT7628	ED	*					
PCT7628	MV	ALL			267		
PCT7628	MV	*					
PCT7629	TO	ALL	805		314		
PCT7629	TO	*					
PCT7629	ED	ALL			108		
PCT7629	ED	*					
PCT7629	MV	ALL			206		
PCT7629	MV	*					
PCT7631	TO	ALL	1085		485		
PCT7631	TO	*					
PCT7631	ED	ALL			146		
PCT7631	ED	*					
PCT7631	MV	ALL			339		
PCT7631	MV	*					
PCT7632	TO	ALL	965		453		
PCT7632	TO	*					
PCT7632	ED	ALL			167		
PCT7632	ED	*					
PCT7632	MV	ALL			286		
PCT7632	MV	*					
PCT7633	TO	ALL	702		343		
PCT7633	TO	*					
PCT7633	ED	ALL			90		
PCT7633	ED	*					
PCT7633	MV	ALL			253		
PCT7633	MV	*					
PCT7634	TO	ALL	859		411		
PCT7634	TO	*					
PCT7634	ED	ALL			120		
PCT7634	ED	*					
PCT7634	MV	ALL			291		
PCT7634	MV	*					
PCT7635	TO	ALL	782		331		
PCT7635	TO	*					
PCT7635	ED	ALL			89		
PCT7635	ED	*					
PCT7635	MV	ALL			242		
PCT7635	MV	*					
PCT7636	TO	ALL	920		385		
PCT7636	TO	*					
PCT7636	ED	ALL			134		
PCT7636	ED	*					
PCT7636	MV	ALL			251		
PCT7636	MV	*					
PCT7637	TO	ALL	732		338		
PCT7637	TO	*					
PCT7637	ED	ALL			89		
PCT7637	ED	*					
PCT7637	MV	ALL			249		
PCT7637	MV	*					
PCT7638	TO	ALL	1365		621		
PCT7638	TO	*					
PCT7638	ED	ALL			129		
PCT7638	ED	*					
PCT7638	MV	ALL			492		
PCT7638	MV	*					
PCT7639	TO	ALL	962		429		
PCT7639	TO	*					
PCT7639	ED	ALL			110		
PCT7639	ED	*					
PCT7639	MV	ALL			319		
PCT7639	MV	*					
PCT7641	TO	ALL	931		488		
PCT7641	TO	*					
PCT7641	ED	ALL			114		
PCT7641	ED	*					
PCT7641	MV	ALL			374		
PCT7641	MV	*					
PCT7642	TO	ALL	909		352		
PCT7642	TO	*					
PCT7642	ED	ALL			84		
PCT7642	ED	*					
PCT7642	MV	ALL			268		
PCT7642	MV	*					
PCT7643	TO	ALL	871		454		
PCT7643	TO	*					
PCT7643	ED	ALL			99		
PCT7643	ED	*					
PCT7643	MV	ALL			355		
PCT7643	MV	*					
PCT7644	TO	ALL	1082		447		
PCT7644	TO	*					
PCT7644	ED	ALL			156		
PCT7644	ED	*					
PCT7644	MV	ALL			291		
PCT7644	MV	*					
PCT7645	TO	ALL	631		304		
PCT7645	TO	*					
PCT7645	ED	ALL			63		
PCT7645	ED	*					
PCT7645	MV	ALL			241		
PCT7645	MV	*					
PCT7646	TO	ALL	1035		436		
PCT7646	TO	*					
PCT7646	ED	ALL			110		
PCT7646	ED	*					
PCT7646	MV	ALL			326		
PCT7646	MV	*					
PCT7647	TO	ALL	1027		292		
PCT7647	TO	*					
PCT7647	ED	ALL			107		
PCT7647	ED	*					
PCT7647	MV	ALL			185		
PCT7647	MV	*					
PCT7648	TO	ALL	2		0		
PCT7648	TO	*					
PCT7648	ED	ALL			0		
PCT7648	ED	*					
PCT7648	MV	ALL			0		
PCT7648	MV	*					
PCT7649	TO	ALL	877		331		
PCT7649	TO	*					
PCT7649	ED	ALL			97		
PCT7649	ED	*					
PCT7649	MV	ALL			234		
PCT7649	MV	*					
PCT7651	TO	ALL	555		203		
PCT7651	TO	*					
PCT7651	ED	ALL			48		
PCT7651	ED	*					
PCT7651	MV	ALL			155		
PCT7651	MV	*					
PCT7652	TO	ALL	580		231		
PCT7652	TO	*					
PCT7652	ED	ALL			68		
PCT7652	ED	*					
PCT7652	MV	ALL			163		
PCT7652	MV	*					
PCT7653	TO	ALL	1092		458		
PCT7653	TO	*					
PCT7653	ED	ALL			137		
PCT7653	ED	*					
PCT7653	MV	ALL			321		
PCT7653	MV	*					
PCT7701	TO	ALL	1012		608		
PCT7701	TO	*					
PCT7701	ED	ALL			225		
PCT7701	ED	*					
PCT7701	MV	ALL			383		
PCT7701	MV	*					
PCT7702	TO	ALL	704		419		
PCT7702	TO	*					
PCT7702	ED	ALL			117		
PCT7702	ED	*					
PCT7702	MV	ALL			302		
PCT7702	MV	*					
PCT7703	TO	ALL	172		66		
PCT7703	TO	*					
PCT7703	ED	ALL			0		
PCT7703	ED	*					
PCT7703	MV	ALL			66		
PCT7703	MV	*					
PCT7704	TO	ALL	977		604		
PCT7704	TO	*					
PCT7704	ED	ALL			208		
PCT7704	ED	*					
PCT7704	MV	ALL			396		
PCT7704	MV	*					
PCT7705	TO	ALL	547		350		
PCT7705	TO	*					
PCT7705	ED	ALL			123		
PCT7705	ED	*					
PCT7705	MV	ALL			227		
PCT7705	MV	*					
PCT7706	TO	ALL	821		530		
PCT7706	TO	*					
PCT7706	ED	ALL			189		
PCT7706	ED	*					
PCT7706	MV	ALL			341		
PCT7706	MV	*					
PCT7707	TO	ALL	839		579		
PCT7707	TO	*					
PCT7707	ED	ALL			200		
PCT7707	ED	*					
PCT7707	MV	ALL			379		
PCT7707	MV	*					
PCT7708	TO	ALL	860		581		
PCT7708	TO	*					
PCT7708	ED	ALL			181		
PCT7708	ED	*					
PCT7708	MV	ALL			400		
PCT7708	MV	*					
PCT7709	TO	ALL	383		259		
PCT7709	TO	*					
PCT7709	ED	ALL			85		
PCT7709	ED	*					
PCT7709	MV	ALL			174		
PCT7709	MV	*					
PCT7711	TO	ALL	772		506		
PCT7711	TO	*					
PCT7711	ED	ALL			162		
PCT7711	ED	*					
PCT7711	MV	ALL			344		
PCT7711	MV	*					
PCT7712	TO	ALL	524		361		
PCT7712	TO	*					
PCT7712	ED	ALL			131		
PCT7712	ED	*					
PCT7712	MV	ALL			230		
PCT7712	MV	*					
PCT7801	TO	ALL	970		654		
PCT7801	TO	*					
PCT7801	ED	ALL			230		
PCT7801	ED	*					
PCT7801	MV	ALL			424		
PCT7801	MV	*					
PCT7802	TO	ALL	762		518		
PCT7802	TO	*					
PCT7802	ED	ALL			205		
PCT7802	ED	*					
PCT7802	MV	ALL			313		
PCT7802	MV	*					
PCT7803	TO	ALL	823		555		
PCT7803	TO	*					
PCT7803	ED	ALL			143		
PCT7803	ED	*					
PCT7803	MV	ALL			412		
PCT7803	MV	*					
PCT7804	TO	ALL	891		630		
PCT7804	TO	*					
PCT7804	ED	ALL			236		
PCT7804	ED	*					
PCT7804	MV	ALL			394		
PCT7804	MV	*					
PCT7805	TO	ALL	785		524		
PCT7805	TO	*					
PCT7805	ED	ALL			176		
PCT7805	ED	*					
PCT7805	MV	ALL			348		
PCT7805	MV	*					
PCT7806	TO	ALL	699		446		
PCT7806	TO	*					
PCT7806	ED	ALL			163		
PCT7806	ED	*					
PCT7806	MV	ALL			283		
PCT7806	MV	*					
PCT7807	TO	ALL	796		501		
PCT7807	TO	*					
PCT7807	ED	ALL			228		
PCT7807	ED	*					
PCT7807	MV	ALL			273		
PCT7807	MV	*					
PCT7808	TO	ALL	655		421		
PCT7808	TO	*					
PCT7808	ED	ALL			178		
PCT7808	ED	*					
PCT7808	MV	ALL			243		
PCT7808	MV	*					
PCT7809	TO	ALL	742		427		
PCT7809	TO	*					
PCT7809	ED	ALL			160		
PCT7809	ED	*					
PCT7809	MV	ALL			267		
PCT7809	MV	*					
PCT7811	TO	ALL	726		429		
PCT7811	TO	*					
PCT7811	ED	ALL			186		
PCT7811	ED	*					
PCT7811	MV	ALL			243		
PCT7811	MV	*					
PCT7812	TO	ALL	843		499		
PCT7812	TO	*					
PCT7812	ED	ALL			207		
PCT7812	ED	*					
PCT7812	MV	ALL			292		
PCT7812	MV	*					
PCT7813	TO	ALL	988		613		
PCT7813	TO	*					
PCT7813	ED	ALL			251		
PCT7813	ED	*					
PCT7813	MV	ALL			362		
PCT7813	MV	*					
PCT7814	TO	ALL	892		396		
PCT7814	TO	*					
PCT7814	ED	ALL			173		
PCT7814	ED	*					
PCT7814	MV	ALL			223		
PCT7814	MV	*					
PCT7815	TO	ALL	914		585		
PCT7815	TO	*					
PCT7815	ED	ALL			178		
PCT7815	ED	*					
PCT7815	MV	ALL			407		
PCT7815	MV	*					
PCT7816	TO	ALL	858		592		
PCT7816	TO	*					
PCT7816	ED	ALL			202		
PCT7816	ED	*					
PCT7816	MV	ALL			390		
PCT7816	MV	*					
PCT7817	TO	ALL	795		524		
PCT7817	TO	*					
PCT7817	ED	ALL			215		
PCT7817	ED	*					
PCT7817	MV	ALL			309		
PCT7817	MV	*					
PCT7818	TO	ALL	823		507		
PCT7818	TO	*					
PCT7818	ED	ALL			172		
PCT7818	ED	*					
PCT7818	MV	ALL			335		
PCT7818	MV	*					
PCT7819	TO	ALL	760		466		
PCT7819	TO	*					
PCT7819	ED	ALL			169		
PCT7819	ED	*					
PCT7819	MV	ALL			297		
PCT7819	MV	*					
PCT7821	TO	ALL	947		668		
PCT7821	TO	*					
PCT7821	ED	ALL			229		
PCT7821	ED	*					
PCT7821	MV	ALL			439		
PCT7821	MV	*					
PCT7822	TO	ALL	927		587		
PCT7822	TO	*					
PCT7822	ED	ALL			244		
PCT7822	ED	*					
PCT7822	MV	ALL			343		
PCT7822	MV	*					
PCT7823	TO	ALL	857		584		
PCT7823	TO	*					
PCT7823	ED	ALL			237		
PCT7823	ED	*					
PCT7823	MV	ALL			347		
PCT7823	MV	*					
PCT7824	TO	ALL	756		444		
PCT7824	TO	*					
PCT7824	ED	ALL			170		
PCT7824	ED	*					
PCT7824	MV	ALL			274		
PCT7824	MV	*					
PCT7825	TO	ALL	580		375		
PCT7825	TO	*					
PCT7825	ED	ALL			160		
PCT7825	ED	*					
PCT7825	MV	ALL			215		
PCT7825	MV	*					
PCT7826	TO	ALL	665		408		
PCT7826	TO	*					
PCT7826	ED	ALL			214		
PCT7826	ED	*					
PCT7826	MV	ALL			194		
PCT7826	MV	*					
PCT7827	TO	ALL	828		451		
PCT7827	TO	*					
PCT7827	ED	ALL			199		
PCT7827	ED	*					
PCT7827	MV	ALL			252		
PCT7827	MV	*					
PCT7828	TO	ALL	976		602		
PCT7828	TO	*					
PCT7828	ED	ALL			205		
PCT7828	ED	*					
PCT7828	MV	ALL			397		
PCT7828	MV	*					
PCT7829	TO	ALL	882		590		
PCT7829	TO	*					
PCT7829	ED	ALL			199		
PCT7829	ED	*					
PCT7829	MV	ALL			391		
PCT7829	MV	*					
PCT7831	TO	ALL	828		571		
PCT7831	TO	*					
PCT7831	ED	ALL			202		
PCT7831	ED	*					
PCT7831	MV	ALL			369		
PCT7831	MV	*					
PCT7832	TO	ALL	781		505		
PCT7832	TO	*					
PCT7832	ED	ALL			162		
PCT7832	ED	*					
PCT7832	MV	ALL			343		
PCT7832	MV	*					
PCT7833	TO	ALL	745		453		
PCT7833	TO	*					
PCT7833	ED	ALL			182		
PCT7833	ED	*					
PCT7833	MV	ALL			271		
PCT7833	MV	*					
PCT7834	TO	ALL	836		513		
PCT7834	TO	*					
PCT7834	ED	ALL			225		
PCT7834	ED	*					
PCT7834	MV	ALL			288		
PCT7834	MV	*					
PCT7835	TO	ALL	808		513		
PCT7835	TO	*					
PCT7835	ED	ALL			175		
PCT7835	ED	*					
PCT7835	MV	ALL			338		
PCT7835	MV	*					
PCT7836	TO	ALL	979		620		
PCT7836	TO	*					
PCT7836	ED	ALL			199		
PCT7836	ED	*					
PCT7836	MV	ALL			421		
PCT7836	MV	*					
PCT7837	TO	ALL	883		576		
PCT7837	TO	*					
PCT7837	ED	ALL			237		
PCT7837	ED	*					
PCT7837	MV	ALL			339		
PCT7837	MV	*					
PCT7838	TO	ALL	891		623		
PCT7838	TO	*					
PCT7838	ED	ALL			210		
PCT7838	ED	*					
PCT7838	MV	ALL			413		
PCT7838	MV	*					
PCT7839	TO	ALL	830		561		
PCT7839	TO	*					
PCT7839	ED	ALL			172		
PCT7839	ED	*					
PCT7839	MV	ALL			389		
PCT7839	MV	*					
PCT7841	TO	ALL	898		593		
PCT7841	TO	*					
PCT7841	ED	ALL			240		
PCT7841	ED	*					
PCT7841	MV	ALL			353		
PCT7841	MV	*					
PCT7842	TO	ALL	873		522		
PCT7842	TO	*					
PCT7842	ED	ALL			214		
PCT7842	ED	*					
PCT7842	MV	ALL			308		
PCT7842	MV	*					
PCT7843	TO	ALL	751		449		
PCT7843	TO	*					
PCT7843	ED	ALL			182		
PCT7843	ED	*					
PCT7843	MV	ALL			267		
PCT7843	MV	*					
PCT7844	TO	ALL	635		405		
PCT7844	TO	*					
PCT7844	ED	ALL			160		
PCT7844	ED	*					
PCT7844	MV	ALL			245		
PCT7844	MV	*					
PCT7845	TO	ALL	803		516		
PCT7845	TO	*					
PCT7845	ED	ALL			202		
PCT7845	ED	*					
PCT7845	MV	ALL			314		
PCT7845	MV	*					
PCT7846	TO	ALL	871		551		
PCT7846	TO	*					
PCT7846	ED	ALL			221		
PCT7846	ED	*					
PCT7846	MV	ALL			330		
PCT7846	MV	*					
PCT7847	TO	ALL	878		565		
PCT7847	TO	*					
PCT7847	ED	ALL			207		
PCT7847	ED	*					
PCT7847	MV	ALL			358		
PCT7847	MV	*					
PCT7848	TO	ALL	838		555		
PCT7848	TO	*					
PCT7848	ED	ALL			209		
PCT7848	ED	*					
PCT7848	MV	ALL			346		
PCT7848	MV	*					
PCT7849	TO	ALL	904		590		
PCT7849	TO	*					
PCT7849	ED	ALL			237		
PCT7849	ED	*					
PCT7849	MV	ALL			353		
PCT7849	MV	*					
PCT7851	TO	ALL	493		322		
PCT7851	TO	*					
PCT7851	ED	ALL			118		
PCT7851	ED	*					
PCT7851	MV	ALL			204		
PCT7851	MV	*					
PCT7852	TO	ALL	634		407		
PCT7852	TO	*					
PCT7852	ED	ALL			104		
PCT7852	ED	*					
PCT7852	MV	ALL			303		
PCT7852	MV	*					
PCT7853	TO	ALL	837		513		
PCT7853	TO	*					
PCT7853	ED	ALL			180		
PCT7853	ED	*					
PCT7853	MV	ALL			333		
PCT7853	MV	*					
PCT7854	TO	ALL	874		562		
PCT7854	TO	*					
PCT7854	ED	ALL			216		
PCT7854	ED	*					
PCT7854	MV	ALL			346		
PCT7854	MV	*					
PCT7855	TO	ALL	949		618		
PCT7855	TO	*					
PCT7855	ED	ALL			259		
PCT7855	ED	*					
PCT7855	MV	ALL			359		
PCT7855	MV	*					
PCT7856	TO	ALL	790		516		
PCT7856	TO	*					
PCT7856	ED	ALL			204		
PCT7856	ED	*					
PCT7856	MV	ALL			312		
PCT7856	MV	*					
PCT7857	TO	ALL	913		576		
PCT7857	TO	*					
PCT7857	ED	ALL			226		
PCT7857	ED	*					
PCT7857	MV	ALL			350		
PCT7857	MV	*					
PCT7858	TO	ALL	743		444		
PCT7858	TO	*					
PCT7858	ED	ALL			192		
PCT7858	ED	*					
PCT7858	MV	ALL			252		
PCT7858	MV	*					
PCT7859	TO	ALL	879		571		
PCT7859	TO	*					
PCT7859	ED	ALL			219		
PCT7859	ED	*					
PCT7859	MV	ALL			352		
PCT7859	MV	*					
PCT7861	TO	ALL	835		551		
PCT7861	TO	*					
PCT7861	ED	ALL			184		
PCT7861	ED	*					
PCT7861	MV	ALL			367		
PCT7861	MV	*					
PCT7862	TO	ALL	850		560		
PCT7862	TO	*					
PCT7862	ED	ALL			237		
PCT7862	ED	*					
PCT7862	MV	ALL			323		
PCT7862	MV	*					
PCT7863	TO	ALL	870		539		
PCT7863	TO	*					
PCT7863	ED	ALL			237		
PCT7863	ED	*					
PCT7863	MV	ALL			302		
PCT7863	MV	*					
PCT7864	TO	ALL	773		472		
PCT7864	TO	*					
PCT7864	ED	ALL			188		
PCT7864	ED	*					
PCT7864	MV	ALL			284		
PCT7864	MV	*					
PCT7865	TO	ALL	808		488		
PCT7865	TO	*					
PCT7865	ED	ALL			178		
PCT7865	ED	*					
PCT7865	MV	ALL			310		
PCT7865	MV	*					
PCT7866	TO	ALL	816		573		
PCT7866	TO	*					
PCT7866	ED	ALL			184		
PCT7866	ED	*					
PCT7866	MV	ALL			389		
PCT7866	MV	*					
PCT7867	TO	ALL	932		594		
PCT7867	TO	*					
PCT7867	ED	ALL			209		
PCT7867	ED	*					
PCT7867	MV	ALL			385		
