area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	32:YES	33:NO
ALLPCTS	TO	495050	206340	0	42	5269	201029	143055	57974
ALLPCTS	ED	495050	59414	0	11	1414	57989	44590	13399
ALLPCTS	MV	495050	146926	0	31	3855	143040	98465	44575
PCT1101	ED	557	54	0	0	2	52	37	15
PCT1101	MV	557	166	0	0	4	162	108	54
PCT1101	TO	557	220	0	0	6	214	145	69
PCT1102	ED	994	145	0	0	2	143	100	43
PCT1102	MV	994	304	0	0	4	300	175	125
PCT1102	TO	994	449	0	0	6	443	275	168
PCT1103	ED	962	111	0	0	1	110	83	27
PCT1103	MV	962	283	0	0	4	279	171	108
PCT1103	TO	962	394	0	0	5	389	254	135
PCT1104	ED	1012	109	0	0	7	102	75	27
PCT1104	MV	1012	271	0	0	4	267	187	80
PCT1104	TO	1012	380	0	0	11	369	262	107
PCT1106	ED	1505	168	0	0	2	166	124	42
PCT1106	MV	1505	435	0	0	5	430	240	190
PCT1106	TO	1505	603	0	0	7	596	364	232
PCT1108	ED	908	95	0	0	1	94	74	20
PCT1108	MV	908	272	0	0	12	260	161	99
PCT1108	TO	908	367	0	0	13	354	235	119
PCT1109	ED	805	93	0	0	3	90	69	21
PCT1109	MV	805	233	0	0	7	226	132	94
PCT1109	TO	805	326	0	0	10	316	201	115
PCT1111	ED	1025	106	0	0	1	105	75	30
PCT1111	MV	1025	303	0	0	6	297	158	139
PCT1111	TO	1025	409	0	0	7	402	233	169
PCT1112	ED	770	65	0	0	1	64	47	17
PCT1112	MV	770	217	0	0	3	214	139	75
PCT1112	TO	770	282	0	0	4	278	186	92
PCT1114	ED	1741	129	0	0	4	125	97	28
PCT1114	MV	1741	501	0	0	7	494	293	201
PCT1114	TO	1741	630	0	0	11	619	390	229
PCT1115	ED	1838	165	0	0	6	159	118	41
PCT1115	MV	1838	467	0	1	7	459	274	185
PCT1115	TO	1838	632	0	1	13	618	392	226
PCT1117	ED	1771	155	0	0	5	150	113	37
PCT1117	MV	1771	443	0	0	16	427	240	187
PCT1117	TO	1771	598	0	0	21	577	353	224
PCT1118	ED	1057	99	0	0	3	96	68	28
PCT1118	MV	1057	319	0	1	11	307	175	132
PCT1118	TO	1057	418	0	1	14	403	243	160
PCT1119	ED	771	66	0	0	0	66	56	10
PCT1119	MV	771	226	0	0	8	218	141	77
PCT1119	TO	771	292	0	0	8	284	197	87
PCT1122	ED	638	48	0	0	2	46	29	17
PCT1122	MV	638	188	0	0	1	187	85	102
PCT1122	TO	638	236	0	0	3	233	114	119
PCT1124	ED	812	64	0	0	1	63	43	20
PCT1124	MV	812	188	0	0	2	186	120	66
PCT1124	TO	812	252	0	0	3	249	163	86
PCT1125	ED	1064	48	0	0	0	48	38	10
PCT1125	MV	1064	271	0	1	8	262	136	126
PCT1125	TO	1064	319	0	1	8	310	174	136
PCT1126	ED	1676	121	0	0	0	121	78	43
PCT1126	MV	1676	442	0	0	8	434	244	190
PCT1126	TO	1676	563	0	0	8	555	322	233
PCT1127	ED	1827	157	0	0	1	156	107	49
PCT1127	MV	1827	488	0	0	11	477	262	215
PCT1127	TO	1827	645	0	0	12	633	369	264
PCT1129	ED	1018	85	0	0	5	80	46	34
PCT1129	MV	1018	253	0	0	7	246	149	97
PCT1129	TO	1018	338	0	0	12	326	195	131
PCT1131	ED	836	49	0	0	1	48	39	9
PCT1131	MV	836	226	0	0	3	223	118	105
PCT1131	TO	836	275	0	0	4	271	157	114
PCT1132	ED	1010	47	0	0	0	47	31	16
PCT1132	MV	1010	312	0	0	5	307	183	124
PCT1132	TO	1010	359	0	0	5	354	214	140
PCT1133	ED	857	49	0	0	0	49	33	16
PCT1133	MV	857	255	0	0	4	251	148	103
PCT1133	TO	857	304	0	0	4	300	181	119
PCT1134	ED	762	70	0	0	2	68	55	13
PCT1134	MV	762	215	0	0	4	211	96	115
PCT1134	TO	762	285	0	0	6	279	151	128
PCT1135	ED	554	46	0	0	1	45	31	14
PCT1135	MV	554	195	0	0	8	187	107	80
PCT1135	TO	554	241	0	0	9	232	138	94
PCT1136	ED	847	53	0	0	1	52	31	21
PCT1136	MV	847	248	0	0	6	242	140	102
PCT1136	TO	847	301	0	0	7	294	171	123
PCT1141	ED	1042	103	0	0	3	100	64	36
PCT1141	MV	1042	306	0	0	8	298	164	134
PCT1141	TO	1042	409	0	0	11	398	228	170
PCT1143	ED	1024	109	0	0	0	109	93	16
PCT1143	MV	1024	254	0	0	15	239	148	91
PCT1143	TO	1024	363	0	0	15	348	241	107
PCT1144	ED	1804	177	0	0	5	172	128	44
PCT1144	MV	1804	514	0	0	9	505	330	175
PCT1144	TO	1804	691	0	0	14	677	458	219
PCT1145	ED	894	83	0	0	1	82	64	18
PCT1145	MV	894	297	0	0	4	293	193	100
PCT1145	TO	894	380	0	0	5	375	257	118
PCT1146	ED	1008	83	0	0	3	80	61	19
PCT1146	MV	1008	275	0	0	8	267	172	95
PCT1146	TO	1008	358	0	0	11	347	233	114
PCT1147	ED	868	89	0	0	4	85	62	23
PCT1147	MV	868	235	0	0	5	230	146	84
PCT1147	TO	868	324	0	0	9	315	208	107
PCT1148	ED	1002	100	0	0	5	95	66	29
PCT1148	MV	1002	269	0	0	6	263	139	124
PCT1148	TO	1002	369	0	0	11	358	205	153
PCT1149	ED	911	90	0	0	2	88	67	21
PCT1149	MV	911	237	0	0	6	231	148	83
PCT1149	TO	911	327	0	0	8	319	215	104
PCT1151	ED	0	0	0	0	0	0	0	0
PCT1151	MV	0	0	0	0	0	0	0	0
PCT1151	TO	0	0	0	0	0	0	0	0
PCT1152	ED	1815	155	0	0	3	152	93	59
PCT1152	MV	1815	499	0	0	20	479	312	167
PCT1152	TO	1815	654	0	0	23	631	405	226
PCT1154	ED	0	0	0	0	0	0	0	0
PCT1154	MV	0	0	0	0	0	0	0	0
PCT1154	TO	0	0	0	0	0	0	0	0
PCT7001	ED	752	59	0	0	2	57	48	9
PCT7001	MV	752	232	0	0	4	228	175	53
PCT7001	TO	752	291	0	0	6	285	223	62
PCT7002	ED	659	61	0	0	1	60	52	8
PCT7002	MV	659	151	0	0	1	150	103	47
PCT7002	TO	659	212	0	0	2	210	155	55
PCT7003	ED	1755	233	0	1	3	229	188	41
PCT7003	MV	1755	606	0	1	11	594	466	128
PCT7003	TO	1755	839	0	2	14	823	654	169
PCT7005	ED	850	124	0	0	1	123	108	15
PCT7005	MV	850	280	0	0	3	277	203	74
PCT7005	TO	850	404	0	0	4	400	311	89
PCT7006	ED	921	135	0	0	0	135	101	34
PCT7006	MV	921	263	0	0	6	257	204	53
PCT7006	TO	921	398	0	0	6	392	305	87
PCT7007	ED	1821	269	0	0	6	263	212	51
PCT7007	MV	1821	608	0	0	15	593	434	159
PCT7007	TO	1821	877	0	0	21	856	646	210
PCT7009	ED	874	74	0	0	2	72	49	23
PCT7009	MV	874	317	0	0	6	311	240	71
PCT7009	TO	874	391	0	0	8	383	289	94
PCT7011	ED	951	87	0	0	3	84	72	12
PCT7011	MV	951	168	0	0	2	166	126	40
PCT7011	TO	951	255	0	0	5	250	198	52
PCT7012	ED	1165	149	0	0	2	147	113	34
PCT7012	MV	1165	366	0	0	4	362	261	101
PCT7012	TO	1165	515	0	0	6	509	374	135
PCT7013	ED	1033	93	0	0	3	90	74	16
PCT7013	MV	1033	283	0	0	8	275	218	57
PCT7013	TO	1033	376	0	0	11	365	292	73
PCT7014	ED	1388	136	0	0	1	135	119	16
PCT7014	MV	1388	417	0	0	12	405	294	111
PCT7014	TO	1388	553	0	0	13	540	413	127
PCT7015	ED	104	1	0	0	0	1	1	0
PCT7015	MV	104	25	0	0	0	25	20	5
PCT7015	TO	104	26	0	0	0	26	21	5
PCT7016	ED	912	75	0	0	2	73	53	20
PCT7016	MV	912	174	0	0	10	164	111	53
PCT7016	TO	912	249	0	0	12	237	164	73
PCT7017	ED	781	50	0	0	5	45	44	1
PCT7017	MV	781	143	0	0	2	141	117	24
PCT7017	TO	781	193	0	0	7	186	161	25
PCT7019	ED	1908	121	0	0	2	119	94	25
PCT7019	MV	1908	558	0	0	7	551	337	214
PCT7019	TO	1908	679	0	0	9	670	431	239
