area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSExh	RSTot	RSWri	13:DENNIS J. HERRERA
PCT9208	ED	1935	136	0	0	31	0	105	1	104
PCT9208	MV	1935	217	0	0	54	0	163	0	163
PCT9208	TO	1935	353	0	0	85	0	268	1	267
PCT9209	ED	742	65	0	0	17	0	48	0	48
PCT9209	MV	742	93	0	0	16	0	77	0	77
PCT9209	TO	742	158	0	0	33	0	125	0	125
PCT9211	ED	1788	140	0	0	31	0	109	1	108
PCT9211	MV	1788	226	0	0	59	0	167	0	167
PCT9211	TO	1788	366	0	0	90	0	276	1	275
PCT9213	ED	927	67	0	0	8	0	59	1	58
PCT9213	MV	927	126	0	0	24	0	102	0	102
PCT9213	TO	927	193	0	0	32	0	161	1	160
PCT9214	ED	633	52	0	0	13	0	39	0	39
PCT9214	MV	633	89	0	0	22	0	67	0	67
PCT9214	TO	633	141	0	0	35	0	106	0	106
PCT9215	ED	641	58	0	0	16	0	42	2	40
PCT9215	MV	641	94	0	0	26	0	68	0	68
PCT9215	TO	641	152	0	0	42	0	110	2	108
PCT9216	ED	818	58	0	0	11	0	47	0	47
PCT9216	MV	818	81	0	0	18	0	63	0	63
PCT9216	TO	818	139	0	0	29	0	110	0	110
PCT9217	ED	704	47	0	0	9	0	38	2	36
PCT9217	MV	704	89	0	0	25	0	64	0	64
PCT9217	TO	704	136	0	0	34	0	102	2	100
PCT9218	ED	805	66	0	0	16	0	50	1	49
PCT9218	MV	805	98	0	0	24	0	74	0	74
PCT9218	TO	805	164	0	0	40	0	124	1	123
PCT9219	ED	1727	142	0	0	19	0	123	2	121
PCT9219	MV	1727	171	0	0	52	0	119	0	119
PCT9219	TO	1727	313	0	0	71	0	242	2	240
PCT9221	ED	638	59	0	0	9	0	50	0	50
PCT9221	MV	638	135	0	0	40	0	95	0	95
PCT9221	TO	638	194	0	0	49	0	145	0	145
PCT9222	ED	886	63	0	0	12	0	51	1	50
PCT9222	MV	886	144	0	0	44	0	100	0	100
PCT9222	TO	886	207	0	0	56	0	151	1	150
PCT9223	ED	651	39	0	0	10	0	29	0	29
PCT9223	MV	651	108	0	0	27	0	81	0	81
PCT9223	TO	651	147	0	0	37	0	110	0	110
PCT9224	ED	928	77	0	0	15	0	62	0	62
PCT9224	MV	928	151	0	0	24	0	127	0	127
PCT9224	TO	928	228	0	0	39	0	189	0	189
PCT9226	ED	892	70	0	0	15	0	55	0	55
PCT9226	MV	892	128	0	0	34	0	94	0	94
PCT9226	TO	892	198	0	0	49	0	149	0	149
PCT9227	ED	713	72	0	0	13	0	59	0	59
PCT9227	MV	713	118	0	0	32	0	86	0	86
PCT9227	TO	713	190	0	0	45	0	145	0	145
PCT9228	ED	740	77	0	0	15	0	62	0	62
PCT9228	MV	740	105	0	0	19	0	86	0	86
PCT9228	TO	740	182	0	0	34	0	148	0	148
PCT9229	ED	574	80	0	0	12	0	68	1	67
PCT9229	MV	574	82	0	0	24	0	58	0	58
PCT9229	TO	574	162	0	0	36	0	126	1	125
PCT9231	ED	954	122	0	0	18	0	104	1	103
PCT9231	MV	954	116	0	0	34	0	82	0	82
PCT9231	TO	954	238	0	0	52	0	186	1	185
PCT9232	ED	716	74	0	0	11	0	63	0	63
PCT9232	MV	716	102	0	0	27	0	75	0	75
PCT9232	TO	716	176	0	0	38	0	138	0	138
PCT9233	ED	814	62	0	0	10	0	52	0	52
PCT9233	MV	814	127	0	0	26	0	101	0	101
PCT9233	TO	814	189	0	0	36	0	153	0	153
PCT9234	ED	747	56	0	0	10	0	46	0	46
PCT9234	MV	747	105	0	0	29	0	76	0	76
PCT9234	TO	747	161	0	0	39	0	122	0	122
PCT9235	ED	1439	127	0	0	28	0	99	0	99
PCT9235	MV	1439	214	0	0	47	0	167	0	167
PCT9235	TO	1439	341	0	0	75	0	266	0	266
PCT9236	ED	659	53	0	0	16	0	37	0	37
PCT9236	MV	659	110	0	0	36	0	74	0	74
PCT9236	TO	659	163	0	0	52	0	111	0	111
PCT9237	ED	874	60	0	0	10	0	50	1	49
PCT9237	MV	874	126	0	0	26	0	100	0	100
PCT9237	TO	874	186	0	0	36	0	150	1	149
PCT9238	ED	1769	122	0	0	20	0	102	0	102
PCT9238	MV	1769	273	0	0	65	0	208	0	208
PCT9238	TO	1769	395	0	0	85	0	310	0	310
PCT9239	ED	866	64	0	0	11	0	53	0	53
PCT9239	MV	866	154	0	0	45	0	109	0	109
PCT9239	TO	866	218	0	0	56	0	162	0	162
PCT9241	ED	968	78	0	0	11	0	67	0	67
PCT9241	MV	968	140	0	0	26	0	114	0	114
PCT9241	TO	968	218	0	0	37	0	181	0	181
PCT9242	ED	1845	122	0	0	23	0	99	0	99
PCT9242	MV	1845	258	0	0	57	0	201	0	201
PCT9242	TO	1845	380	0	0	80	0	300	0	300
PCT9244	ED	881	75	0	0	8	0	67	1	66
PCT9244	MV	881	95	0	0	21	0	74	0	74
PCT9244	TO	881	170	0	0	29	0	141	1	140
PCT9245	ED	1081	104	0	0	26	0	78	0	78
PCT9245	MV	1081	141	0	0	28	0	113	0	113
PCT9245	TO	1081	245	0	0	54	0	191	0	191
PCT9248	ED	870	68	0	0	11	0	57	0	57
PCT9248	MV	870	98	0	0	31	0	67	0	67
PCT9248	TO	870	166	0	0	42	0	124	0	124
PCT9251	ED	1887	220	0	0	31	0	189	1	188
PCT9251	MV	1887	259	0	0	49	0	210	0	210
PCT9251	TO	1887	479	0	0	80	0	399	1	398
PCT9252	ED	918	56	0	0	5	0	51	0	51
PCT9252	MV	918	113	0	0	30	0	83	0	83
PCT9252	TO	918	169	0	0	35	0	134	0	134
PCT9253	ED	752	63	0	0	15	0	48	0	48
PCT9253	MV	752	124	0	0	31	0	93	0	93
PCT9253	TO	752	187	0	0	46	0	141	0	141
PCT9255	ED	1236	119	0	0	21	0	98	2	96
PCT9255	MV	1236	143	0	0	25	0	118	0	118
PCT9255	TO	1236	262	0	0	46	0	216	2	214
PCT9256	ED	1373	112	0	0	17	0	95	2	93
PCT9256	MV	1373	216	0	0	45	0	171	0	171
PCT9256	TO	1373	328	0	0	62	0	266	2	264
PCT9257	MV	311	39	0	0	6	0	33	0	33
PCT9257	TO	311	39	0	0	6	0	33	0	33
PCT9401	ED	1015	120	0	0	19	0	101	2	99
PCT9401	MV	1015	113	0	0	26	0	87	0	87
PCT9401	TO	1015	233	0	0	45	0	188	2	186
PCT9402	ED	988	140	0	0	37	0	103	1	102
PCT9402	MV	988	102	0	0	36	0	66	0	66
PCT9402	TO	988	242	0	0	73	0	169	1	168
PCT9404	ED	1814	161	0	0	40	0	121	0	121
PCT9404	MV	1814	231	0	0	60	0	171	0	171
PCT9404	TO	1814	392	0	0	100	0	292	0	292
PCT9405	ED	770	89	0	0	18	0	71	1	70
PCT9405	MV	770	107	0	1	24	0	82	0	82
PCT9405	TO	770	196	0	1	42	0	153	1	152
PCT9406	ED	873	110	0	0	24	0	86	1	85
PCT9406	MV	873	110	0	0	26	0	84	0	84
PCT9406	TO	873	220	0	0	50	0	170	1	169
PCT9407	ED	887	96	0	0	16	0	80	3	77
PCT9407	MV	887	100	0	0	40	0	60	0	60
PCT9407	TO	887	196	0	0	56	0	140	3	137
PCT9408	ED	834	93	0	0	25	0	68	1	67
PCT9408	MV	834	77	0	0	14	0	63	0	63
PCT9408	TO	834	170	0	0	39	0	131	1	130
PCT9409	ED	591	89	0	0	18	0	71	0	71
PCT9409	MV	591	59	0	0	12	0	47	0	47
PCT9409	TO	591	148	0	0	30	0	118	0	118
PCT9411	ED	1842	165	0	0	28	0	137	4	133
PCT9411	MV	1842	232	0	0	55	0	177	0	177
PCT9411	TO	1842	397	0	0	83	0	314	4	310
PCT9413	ED	920	88	0	0	27	0	61	0	61
PCT9413	MV	920	126	0	0	36	0	90	0	90
PCT9413	TO	920	214	0	0	63	0	151	0	151
PCT9415	ED	779	56	0	0	11	0	45	0	45
PCT9415	MV	779	127	0	0	32	0	95	0	95
PCT9415	TO	779	183	0	0	43	0	140	0	140
PCT9416	ED	988	118	0	0	20	0	98	0	98
PCT9416	MV	988	139	0	0	35	0	104	0	104
PCT9416	TO	988	257	0	0	55	0	202	0	202
PCT9418	ED	1561	161	0	0	22	0	139	1	138
PCT9418	MV	1561	247	0	0	74	0	173	0	173
PCT9418	TO	1561	408	0	0	96	0	312	1	311
PCT9419	ED	1790	130	0	0	34	0	96	0	96
PCT9419	MV	1790	283	0	0	80	0	203	0	203
PCT9419	TO	1790	413	0	0	114	0	299	0	299
PCT9421	ED	917	65	0	0	24	0	41	0	41
PCT9421	MV	917	127	0	0	33	0	94	0	94
PCT9421	TO	917	192	0	0	57	0	135	0	135
PCT9422	ED	1068	100	0	0	19	0	81	1	80
PCT9422	MV	1068	169	0	0	41	0	128	0	128
PCT9422	TO	1068	269	0	0	60	0	209	1	208
PCT9423	ED	906	70	0	0	11	0	59	1	58
PCT9423	MV	906	93	0	0	15	0	78	0	78
PCT9423	TO	906	163	0	0	26	0	137	1	136
PCT9424	ED	1949	142	0	0	31	0	111	1	110
PCT9424	MV	1949	320	0	0	83	0	237	0	237
PCT9424	TO	1949	462	0	0	114	0	348	1	347
PCT9426	ED	832	61	0	0	12	0	49	1	48
PCT9426	MV	832	118	0	0	37	0	81	0	81
PCT9426	TO	832	179	0	0	49	0	130	1	129
PCT9427	ED	964	78	0	0	18	0	60	0	60
PCT9427	MV	964	142	0	0	50	0	92	0	92
PCT9427	TO	964	220	0	0	68	0	152	0	152
PCT9431	ED	1914	176	0	0	40	0	136	2	134
PCT9431	MV	1914	285	0	0	76	0	209	0	209
PCT9431	TO	1914	461	0	0	116	0	345	2	343
PCT9432	ED	943	76	0	0	15	0	61	2	59
PCT9432	MV	943	142	0	0	37	0	105	0	105
PCT9432	TO	943	218	0	0	52	0	166	2	164
PCT9433	ED	1923	120	0	0	37	0	83	3	80
PCT9433	MV	1923	289	0	0	69	0	220	0	220
PCT9433	TO	1923	409	0	0	106	0	303	3	300
PCT9434	ED	982	97	0	0	19	0	78	2	76
PCT9434	MV	982	120	0	0	31	0	89	0	89
PCT9434	TO	982	217	0	0	50	0	167	2	165
PCT9436	ED	1057	94	0	0	22	0	72	1	71
PCT9436	MV	1057	160	0	0	35	0	125	0	125
PCT9436	TO	1057	254	0	0	57	0	197	1	196
PCT9437	ED	908	76	0	0	12	0	64	1	63
PCT9437	MV	908	127	0	0	42	0	85	0	85
PCT9437	TO	908	203	0	0	54	0	149	1	148
PCT9439	ED	1863	124	0	0	21	0	103	0	103
PCT9439	MV	1863	310	0	0	75	0	235	0	235
PCT9439	TO	1863	434	0	0	96	0	338	0	338
PCT9441	ED	985	100	0	0	20	0	80	3	77
PCT9441	MV	985	169	0	0	51	0	118	0	118
PCT9441	TO	985	269	0	0	71	0	198	3	195
PCT9442	ED	2015	196	0	0	49	0	147	0	147
PCT9442	MV	2015	279	0	0	67	0	212	0	212
PCT9442	TO	2015	475	0	0	116	0	359	0	359
PCT9443	ED	1908	136	0	0	27	0	109	1	108
PCT9443	MV	1908	254	0	0	65	0	189	0	189
PCT9443	TO	1908	390	0	0	92	0	298	1	297
PCT9445	ED	971	72	0	0	21	0	51	1	50
PCT9445	MV	971	146	0	0	35	0	111	0	111
PCT9445	TO	971	218	0	0	56	0	162	1	161
PCT9446	ED	1940	185	0	0	37	0	148	1	147
PCT9446	MV	1940	264	0	0	87	0	177	0	177
PCT9446	TO	1940	449	0	0	124	0	325	1	324
PCT9447	ED	889	88	0	0	21	0	67	1	66
PCT9447	MV	889	131	0	0	44	0	87	0	87
PCT9447	TO	889	219	0	0	65	0	154	1	153
PCT9448	ED	936	76	0	0	20	0	56	0	56
PCT9448	MV	936	124	0	0	37	0	87	0	87
PCT9448	TO	936	200	0	0	57	0	143	0	143
PCT9449	ED	862	74	0	0	15	0	59	0	59
PCT9449	MV	862	147	0	0	44	0	103	0	103
PCT9449	TO	862	221	0	0	59	0	162	0	162
PCT9451	ED	437	32	0	0	6	0	26	0	26
PCT9451	MV	437	58	0	0	16	0	42	0	42
PCT9451	TO	437	90	0	0	22	0	68	0	68
PCT9453	ED	520	44	0	0	10	0	34	0	34
PCT9453	MV	520	83	0	0	18	0	65	0	65
PCT9453	TO	520	127	0	0	28	0	99	0	99
PCT9501	MV	147	41	0	0	10	0	31	0	31
PCT9501	TO	147	41	0	0	10	0	31	0	31
PCT9502	MV	253	46	0	0	9	0	37	0	37
PCT9502	TO	253	46	0	0	9	0	37	0	37
PCT9503	ED	667	61	0	0	3	0	58	0	58
PCT9503	MV	667	96	0	0	19	0	77	0	77
PCT9503	TO	667	157	0	0	22	0	135	0	135
PCT9505	ED	760	97	0	0	11	0	86	2	84
PCT9505	MV	760	114	0	0	19	0	95	0	95
PCT9505	TO	760	211	0	0	30	0	181	2	179
PCT9506	ED	750	73	0	0	16	0	57	0	57
PCT9506	MV	750	77	0	0	12	0	65	0	65
PCT9506	TO	750	150	0	0	28	0	122	0	122
PCT9507	ED	713	91	0	0	10	0	81	0	81
PCT9507	MV	713	83	0	0	16	0	67	0	67
PCT9507	TO	713	174	0	0	26	0	148	0	148
PCT9511	ED	1314	167	0	0	34	0	133	2	131
PCT9511	MV	1314	151	0	0	34	0	117	0	117
PCT9511	TO	1314	318	0	0	68	0	250	2	248
PCT9512	ED	1544	193	0	0	40	0	153	1	152
PCT9512	MV	1544	197	0	1	37	0	159	0	159
PCT9512	TO	1544	390	0	1	77	0	312	1	311
PCT9513	ED	872	127	0	0	20	0	107	1	106
PCT9513	MV	872	94	0	0	17	0	77	0	77
PCT9513	TO	872	221	0	0	37	0	184	1	183
PCT9514	ED	888	118	0	0	16	0	102	0	102
PCT9514	MV	888	102	0	0	22	0	80	0	80
PCT9514	TO	888	220	0	0	38	0	182	0	182
PCT9516	ED	1579	196	0	0	31	0	165	1	164
PCT9516	MV	1579	185	0	0	45	0	140	0	140
PCT9516	TO	1579	381	0	0	76	0	305	1	304
PCT9517	ED	1554	181	0	0	26	0	155	2	153
PCT9517	MV	1554	218	0	0	43	0	175	0	175
PCT9517	TO	1554	399	0	0	69	0	330	2	328
PCT9519	ED	882	112	0	0	19	0	93	0	93
PCT9519	MV	882	112	0	0	29	0	83	0	83
PCT9519	TO	882	224	0	0	48	0	176	0	176
PCT9521	ED	870	131	0	0	24	0	107	0	107
PCT9521	MV	870	123	0	0	33	0	90	0	90
PCT9521	TO	870	254	0	0	57	0	197	0	197
PCT9701	ED	652	100	0	0	14	0	86	1	85
PCT9701	MV	652	79	0	0	25	0	54	0	54
PCT9701	TO	652	179	0	0	39	0	140	1	139
PCT9702	ED	709	88	0	0	15	0	73	0	73
PCT9702	MV	709	80	0	0	15	0	65	0	65
PCT9702	TO	709	168	0	0	30	0	138	0	138
PCT9703	ED	981	91	0	0	11	0	80	0	80
PCT9703	MV	981	158	0	0	42	0	116	0	116
PCT9703	TO	981	249	0	0	53	0	196	0	196
PCT9704	ED	946	109	0	1	15	0	93	1	92
PCT9704	MV	946	143	0	0	29	0	114	0	114
PCT9704	TO	946	252	0	1	44	0	207	1	206
PCT9705	ED	1865	204	0	0	25	0	179	1	178
PCT9705	MV	1865	257	0	0	51	0	206	0	206
PCT9705	TO	1865	461	0	0	76	0	385	1	384
PCT9706	MV	48	6	0	0	2	0	4	0	4
PCT9706	TO	48	6	0	0	2	0	4	0	4
PCT9709	ED	1021	84	0	0	25	0	59	0	59
PCT9709	MV	1021	155	0	0	35	0	120	0	120
PCT9709	TO	1021	239	0	0	60	0	179	0	179
PCT9711	ED	1433	161	0	0	27	0	134	2	132
PCT9711	MV	1433	220	0	0	46	0	174	0	174
PCT9711	TO	1433	381	0	0	73	0	308	2	306
PCT9712	ED	1237	157	0	0	19	0	138	1	137
PCT9712	MV	1237	220	0	0	65	0	155	0	155
PCT9712	TO	1237	377	0	0	84	0	293	1	292
PCT9716	ED	951	109	0	0	28	0	81	0	81
PCT9716	MV	951	169	0	0	40	0	129	0	129
PCT9716	TO	951	278	0	0	68	0	210	0	210
PCT9717	ED	1917	177	0	0	32	0	145	0	145
PCT9717	MV	1917	317	0	0	54	0	263	0	263
PCT9717	TO	1917	494	0	0	86	0	408	0	408
PCT9718	ED	1833	225	0	0	47	0	178	3	175
PCT9718	MV	1833	365	0	0	94	0	271	0	271
PCT9718	TO	1833	590	0	0	141	0	449	3	446
PCT9719	ED	910	105	0	0	20	0	85	3	82
PCT9719	MV	910	160	0	0	41	0	119	0	119
PCT9719	TO	910	265	0	0	61	0	204	3	201
PCT9721	ED	660	114	0	0	19	0	95	0	95
PCT9721	MV	660	116	0	0	38	0	78	0	78
PCT9721	TO	660	230	0	0	57	0	173	0	173
PCT9722	ED	587	65	0	0	14	0	51	1	50
PCT9722	MV	587	131	0	0	26	0	105	0	105
PCT9722	TO	587	196	0	0	40	0	156	1	155
PCT9723	ED	505	34	0	0	8	0	26	0	26
PCT9723	MV	505	110	0	0	32	0	78	0	78
PCT9723	TO	505	144	0	0	40	0	104	0	104
PCT9724	ED	1003	72	0	1	12	0	59	1	58
PCT9724	MV	1003	209	0	0	67	0	142	0	142
PCT9724	TO	1003	281	0	1	79	0	201	1	200
PCT9725	ED	965	76	0	0	14	0	62	0	62
PCT9725	MV	965	164	0	0	47	0	117	0	117
PCT9725	TO	965	240	0	0	61	0	179	0	179
PCT9726	ED	621	53	0	0	6	0	47	0	47
PCT9726	MV	621	51	0	0	6	0	45	0	45
PCT9726	TO	621	104	0	0	12	0	92	0	92
PCT9727	ED	453	34	0	0	4	0	30	0	30
PCT9727	MV	453	89	0	0	22	0	67	0	67
PCT9727	TO	453	123	0	0	26	0	97	0	97
PCT9728	ED	1829	225	0	0	52	0	173	2	171
PCT9728	MV	1829	291	0	0	70	0	221	0	221
PCT9728	TO	1829	516	0	0	122	0	394	2	392
PCT9729	ED	809	86	0	0	13	0	73	0	73
PCT9729	MV	809	164	0	0	44	0	120	0	120
PCT9729	TO	809	250	0	0	57	0	193	0	193
PCT9731	ED	572	62	0	0	7	0	55	2	53
PCT9731	MV	572	94	0	0	24	0	70	0	70
PCT9731	TO	572	156	0	0	31	0	125	2	123
PCT9732	MV	71	10	0	0	1	0	9	0	9
PCT9732	TO	71	10	0	0	1	0	9	0	9
PCT9733	MV	235	51	0	0	14	0	37	0	37
PCT9733	TO	235	51	0	0	14	0	37	0	37
PCT9734	ED	1389	150	0	0	30	0	120	3	117
PCT9734	MV	1389	256	0	0	56	0	200	0	200
PCT9734	TO	1389	406	0	0	86	0	320	3	317
PCT9737	ED	1518	168	0	0	20	0	148	2	146
PCT9737	MV	1518	277	0	0	65	0	212	0	212
PCT9737	TO	1518	445	0	0	85	0	360	2	358
PCT9738	ED	813	34	0	0	2	0	32	0	32
PCT9738	MV	813	124	0	0	23	0	101	0	101
PCT9738	TO	813	158	0	0	25	0	133	0	133
PCT9739	ED	768	47	0	0	10	0	37	0	37
PCT9739	MV	768	72	0	0	16	0	56	0	56
PCT9739	TO	768	119	0	0	26	0	93	0	93
PCT9741	ED	497	7	0	0	1	0	6	1	5
PCT9741	MV	497	3	0	0	1	0	2	0	2
PCT9741	TO	497	10	0	0	2	0	8	1	7
PCT9742	ED	679	68	0	0	16	0	52	0	52
PCT9742	MV	679	82	0	0	17	0	65	0	65
PCT9742	TO	679	150	0	0	33	0	117	0	117
PCT9743	ED	1138	85	0	0	15	0	70	1	69
PCT9743	MV	1138	164	0	0	31	0	133	0	133
PCT9743	TO	1138	249	0	0	46	0	203	1	202
PCT9744	ED	907	98	0	0	22	0	76	1	75
PCT9744	MV	907	99	0	0	23	0	76	0	76
PCT9744	TO	907	197	0	0	45	0	152	1	151
PCT9745	ED	973	75	0	0	19	0	56	0	56
PCT9745	MV	973	115	0	1	17	0	97	0	97
PCT9745	TO	973	190	0	1	36	0	153	0	153
PCT9748	ED	910	80	0	0	17	0	63	3	60
PCT9748	MV	910	149	0	0	37	0	112	0	112
PCT9748	TO	910	229	0	0	54	0	175	3	172
PCT9749	ED	1871	160	0	0	28	0	132	0	132
PCT9749	MV	1871	223	0	0	45	0	178	0	178
PCT9749	TO	1871	383	0	0	73	0	310	0	310
PCT9751	ED	1038	101	0	0	20	0	81	2	79
PCT9751	MV	1038	183	0	0	49	0	134	0	134
PCT9751	TO	1038	284	0	0	69	0	215	2	213
PCT9752	ED	696	68	0	0	19	0	49	2	47
PCT9752	MV	696	130	0	0	34	0	96	0	96
PCT9752	TO	696	198	0	0	53	0	145	2	143
PCT9753	ED	764	81	0	0	12	0	69	0	69
PCT9753	MV	764	115	0	0	25	0	90	0	90
PCT9753	TO	764	196	0	0	37	0	159	0	159
PCT9754	ED	686	84	0	0	12	0	72	0	72
PCT9754	MV	686	114	0	0	15	0	99	0	99
PCT9754	TO	686	198	0	0	27	0	171	0	171
PCT9755	ED	567	58	0	0	5	0	53	0	53
PCT9755	MV	567	85	0	0	21	0	64	0	64
PCT9755	TO	567	143	0	0	26	0	117	0	117
PCT9756	ED	940	55	0	0	7	0	48	0	48
PCT9756	MV	940	133	0	0	33	0	100	0	100
PCT9756	TO	940	188	0	0	40	0	148	0	148
PCT9801	ED	404	38	0	0	7	0	31	0	31
PCT9801	MV	404	67	0	0	14	0	53	0	53
PCT9801	TO	404	105	0	0	21	0	84	0	84
