area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	42:YES	43:NO
ALLPCTS	TO	495050	206307	0	28	9902	196377	151003	45374
ALLPCTS	ED	495050	59414	0	8	2694	56712	44143	12569
ALLPCTS	MV	495050	146893	0	20	7208	139665	106860	32805
PCT1101	ED	557	54	0	0	4	50	46	4
PCT1101	MV	557	166	0	0	7	159	134	25
PCT1101	TO	557	220	0	0	11	209	180	29
PCT1102	ED	994	145	0	0	6	139	114	25
PCT1102	MV	994	304	0	0	8	296	228	68
PCT1102	TO	994	449	0	0	14	435	342	93
PCT1103	ED	962	111	0	0	3	108	84	24
PCT1103	MV	962	283	0	0	10	273	219	54
PCT1103	TO	962	394	0	0	13	381	303	78
PCT1104	ED	1012	109	0	0	7	102	72	30
PCT1104	MV	1012	271	0	0	8	263	213	50
PCT1104	TO	1012	380	0	0	15	365	285	80
PCT1106	ED	1505	168	0	0	7	161	118	43
PCT1106	MV	1505	435	0	1	20	414	303	111
PCT1106	TO	1505	603	0	1	27	575	421	154
PCT1108	ED	908	95	0	0	4	91	68	23
PCT1108	MV	908	272	0	0	25	247	203	44
PCT1108	TO	908	367	0	0	29	338	271	67
PCT1109	ED	805	93	0	0	4	89	65	24
PCT1109	MV	805	233	0	0	19	214	176	38
PCT1109	TO	805	326	0	0	23	303	241	62
PCT1111	ED	1025	106	0	0	3	103	81	22
PCT1111	MV	1025	303	0	0	12	291	221	70
PCT1111	TO	1025	409	0	0	15	394	302	92
PCT1112	ED	770	65	0	0	3	62	53	9
PCT1112	MV	770	217	0	0	6	211	154	57
PCT1112	TO	770	282	0	0	9	273	207	66
PCT1114	ED	1741	129	0	0	10	119	88	31
PCT1114	MV	1741	501	0	0	28	473	364	109
PCT1114	TO	1741	630	0	0	38	592	452	140
PCT1115	ED	1838	165	0	0	8	157	130	27
PCT1115	MV	1838	467	0	0	22	445	339	106
PCT1115	TO	1838	632	0	0	30	602	469	133
PCT1117	ED	1771	155	0	0	10	145	115	30
PCT1117	MV	1771	443	0	0	28	415	306	109
PCT1117	TO	1771	598	0	0	38	560	421	139
PCT1118	ED	1057	99	0	0	6	93	72	21
PCT1118	MV	1057	319	0	1	19	299	215	84
PCT1118	TO	1057	418	0	1	25	392	287	105
PCT1119	ED	771	66	0	0	0	66	53	13
PCT1119	MV	771	226	0	0	15	211	169	42
PCT1119	TO	771	292	0	0	15	277	222	55
PCT1122	ED	638	48	0	0	2	46	33	13
PCT1122	MV	638	188	0	0	15	173	118	55
PCT1122	TO	638	236	0	0	17	219	151	68
PCT1124	ED	812	64	0	0	2	62	46	16
PCT1124	MV	812	188	0	0	7	181	135	46
PCT1124	TO	812	252	0	0	9	243	181	62
PCT1125	ED	1064	48	0	0	1	47	42	5
PCT1125	MV	1064	271	0	0	11	260	192	68
PCT1125	TO	1064	319	0	0	12	307	234	73
PCT1126	ED	1676	121	0	0	3	118	99	19
PCT1126	MV	1676	442	0	0	23	419	310	109
PCT1126	TO	1676	563	0	0	26	537	409	128
PCT1127	ED	1827	157	0	0	4	153	121	32
PCT1127	MV	1827	488	0	1	33	454	332	122
PCT1127	TO	1827	645	0	1	37	607	453	154
PCT1129	ED	1018	85	0	0	8	77	58	19
PCT1129	MV	1018	253	0	0	11	242	183	59
PCT1129	TO	1018	338	0	0	19	319	241	78
PCT1131	ED	836	49	0	0	3	46	37	9
PCT1131	MV	836	226	0	0	19	207	135	72
PCT1131	TO	836	275	0	0	22	253	172	81
PCT1132	ED	1010	47	0	0	0	47	39	8
PCT1132	MV	1010	312	0	0	18	294	218	76
PCT1132	TO	1010	359	0	0	18	341	257	84
PCT1133	ED	857	49	0	0	1	48	41	7
PCT1133	MV	857	255	0	0	16	239	197	42
PCT1133	TO	857	304	0	0	17	287	238	49
PCT1134	ED	762	70	0	0	5	65	58	7
PCT1134	MV	762	215	0	0	11	204	161	43
PCT1134	TO	762	285	0	0	16	269	219	50
PCT1135	ED	554	46	0	0	1	45	35	10
PCT1135	MV	554	195	0	0	10	185	116	69
PCT1135	TO	554	241	0	0	11	230	151	79
PCT1136	ED	847	53	0	0	1	52	36	16
PCT1136	MV	847	248	0	0	18	230	171	59
PCT1136	TO	847	301	0	0	19	282	207	75
PCT1141	ED	1042	103	0	0	4	99	80	19
PCT1141	MV	1042	306	0	0	8	298	219	79
PCT1141	TO	1042	409	0	0	12	397	299	98
PCT1143	ED	1024	109	0	0	0	109	93	16
PCT1143	MV	1024	254	0	0	19	235	169	66
PCT1143	TO	1024	363	0	0	19	344	262	82
PCT1144	ED	1804	177	0	0	9	168	130	38
PCT1144	MV	1804	513	0	0	20	493	381	112
PCT1144	TO	1804	690	0	0	29	661	511	150
PCT1145	ED	894	83	0	0	1	82	59	23
