area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	40:YES	41:NO
ALLPCTS	TO	495050	206235	0	60	7228	198947	151795	47152
ALLPCTS	ED	495050	59372	0	19	1866	57487	46041	11446
ALLPCTS	MV	495050	146835	0	41	5359	141435	105729	35706
PCT1101	ED	557	54	0	0	3	51	37	14
PCT1101	MV	557	166	0	0	4	162	115	47
PCT1101	TO	557	220	0	0	7	213	152	61
PCT1102	ED	994	145	0	0	3	142	106	36
PCT1102	MV	994	304	0	0	2	302	190	112
PCT1102	TO	994	449	0	0	5	444	296	148
PCT1103	ED	962	111	0	0	2	109	91	18
PCT1103	MV	962	282	0	0	8	274	191	83
PCT1103	TO	962	393	0	0	10	383	282	101
PCT1104	ED	1012	109	0	0	7	102	74	28
PCT1104	MV	1012	271	0	0	10	261	198	63
PCT1104	TO	1012	380	0	0	17	363	272	91
PCT1106	ED	1505	168	0	0	7	161	121	40
PCT1106	MV	1505	434	0	1	11	422	272	150
PCT1106	TO	1505	602	0	1	18	583	393	190
PCT1108	ED	908	95	0	0	2	93	77	16
PCT1108	MV	908	272	0	0	17	255	189	66
PCT1108	TO	908	367	0	0	19	348	266	82
PCT1109	ED	805	93	0	0	3	90	72	18
PCT1109	MV	805	233	0	0	15	218	146	72
PCT1109	TO	805	326	0	0	18	308	218	90
PCT1111	ED	1025	106	0	0	2	104	80	24
PCT1111	MV	1025	303	0	0	13	290	181	109
PCT1111	TO	1025	409	0	0	15	394	261	133
PCT1112	ED	770	64	0	0	3	61	49	12
PCT1112	MV	770	217	0	0	3	214	153	61
PCT1112	TO	770	281	0	0	6	275	202	73
PCT1114	ED	1741	129	0	0	4	125	101	24
PCT1114	MV	1741	500	0	1	12	487	352	135
PCT1114	TO	1741	629	0	1	16	612	453	159
PCT1115	ED	1838	165	0	0	7	158	121	37
PCT1115	MV	1838	467	0	0	14	453	306	147
PCT1115	TO	1838	632	0	0	21	611	427	184
PCT1117	ED	1771	155	0	0	6	149	119	30
PCT1117	MV	1771	443	0	0	18	425	280	145
PCT1117	TO	1771	598	0	0	24	574	399	175
PCT1118	ED	1057	99	0	0	1	98	74	24
PCT1118	MV	1057	319	0	0	11	308	207	101
PCT1118	TO	1057	418	0	0	12	406	281	125
PCT1119	ED	771	66	0	0	2	64	54	10
PCT1119	MV	771	226	0	0	9	217	160	57
PCT1119	TO	771	292	0	0	11	281	214	67
PCT1122	ED	638	48	0	0	2	46	29	17
