district_id	reporting_group_ids
CITY1	ALLPCTS~TO ALLPCTS~ED ALLPCTS~MV PCT1101~ED PCT1101~MV PCT1101~TO PCT1102~ED PCT1102~MV PCT1102~TO PCT1103~ED PCT1103~MV PCT1103~TO PCT1104~ED PCT1104~MV PCT1104~TO PCT1106~ED PCT1106~MV PCT1106~TO PCT1108~ED PCT1108~MV PCT1108~TO PCT1109~ED PCT1109~MV PCT1109~TO PCT1111~ED PCT1111~MV PCT1111~TO PCT1112~ED PCT1112~MV PCT1112~TO PCT1114~ED PCT1114~MV PCT1114~TO PCT1115~ED PCT1115~MV PCT1115~TO PCT1117~ED PCT1117~MV PCT1117~TO PCT1118~ED PCT1118~MV PCT1118~TO PCT1119~ED PCT1119~MV PCT1119~TO PCT1122~ED PCT1122~MV PCT1122~TO PCT1124~ED PCT1124~MV PCT1124~TO PCT1125~ED PCT1125~MV PCT1125~TO PCT1126~ED PCT1126~MV PCT1126~TO PCT1127~ED PCT1127~MV PCT1127~TO PCT1129~ED PCT1129~MV PCT1129~TO PCT1131~ED PCT1131~MV PCT1131~TO PCT1132~ED PCT1132~MV PCT1132~TO PCT1133~ED PCT1133~MV PCT1133~TO PCT1134~ED PCT1134~MV PCT1134~TO PCT1135~ED PCT1135~MV PCT1135~TO PCT1136~ED PCT1136~MV PCT1136~TO PCT1141~ED PCT1141~MV PCT1141~TO PCT1143~ED PCT1143~MV PCT1143~TO PCT1144~ED PCT1144~MV PCT1144~TO PCT1145~ED PCT1145~MV PCT1145~TO PCT1146~ED PCT1146~MV PCT1146~TO PCT1147~ED PCT1147~MV PCT1147~TO PCT1148~ED PCT1148~MV PCT1148~TO PCT1149~ED PCT1149~MV PCT1149~TO PCT1152~ED PCT1152~MV PCT1152~TO PCT7001~ED PCT7001~MV PCT7001~TO PCT7002~ED PCT7002~MV PCT7002~TO PCT7003~ED PCT7003~MV PCT7003~TO PCT7005~ED PCT7005~MV PCT7005~TO PCT7006~ED PCT7006~MV PCT7006~TO PCT7007~ED PCT7007~MV PCT7007~TO PCT7009~ED PCT7009~MV PCT7009~TO PCT7011~ED PCT7011~MV PCT7011~TO PCT7012~ED PCT7012~MV PCT7012~TO PCT7013~ED PCT7013~MV PCT7013~TO PCT7014~ED PCT7014~MV PCT7014~TO PCT7015~MV PCT7015~TO PCT7016~ED PCT7016~MV PCT7016~TO PCT7017~ED PCT7017~MV PCT7017~TO PCT7019~ED PCT7019~MV PCT7019~TO PCT7021~ED PCT7021~MV PCT7021~TO PCT7022~ED PCT7022~MV PCT7022~TO PCT7024~ED PCT7024~MV PCT7024~TO PCT7025~ED PCT7025~MV PCT7025~TO PCT7026~ED PCT7026~MV PCT7026~TO PCT7027~ED PCT7027~MV PCT7027~TO PCT7028~ED PCT7028~MV PCT7028~TO PCT7029~ED PCT7029~MV PCT7029~TO PCT7030~ED PCT7030~MV PCT7030~TO PCT7031~ED PCT7031~MV PCT7031~TO PCT7032~ED PCT7032~MV PCT7032~TO PCT7033~ED PCT7033~MV PCT7033~TO PCT7034~ED PCT7034~MV PCT7034~TO PCT7035~ED PCT7035~MV PCT7035~TO PCT7037~ED PCT7037~MV PCT7037~TO PCT7038~ED PCT7038~MV PCT7038~TO PCT7039~ED PCT7039~MV PCT7039~TO PCT7041~MV PCT7041~TO PCT7042~ED PCT7042~MV PCT7042~TO PCT7043~ED PCT7043~MV PCT7043~TO PCT7044~ED PCT7044~MV PCT7044~TO PCT7045~ED PCT7045~MV PCT7045~TO PCT7047~ED PCT7047~MV PCT7047~TO PCT7048~ED PCT7048~MV PCT7048~TO PCT7049~ED PCT7049~MV PCT7049~TO PCT7052~ED PCT7052~MV PCT7052~TO PCT7053~ED PCT7053~MV PCT7053~TO PCT7054~ED PCT7054~MV PCT7054~TO PCT7055~ED PCT7055~MV PCT7055~TO PCT7101~MV PCT7101~TO PCT7202~ED PCT7202~MV PCT7202~TO PCT7203~ED PCT7203~MV PCT7203~TO PCT7204~ED PCT7204~MV PCT7204~TO PCT7205~ED PCT7205~MV PCT7205~TO PCT7207~ED PCT7207~MV PCT7207~TO PCT7208~ED PCT7208~MV PCT7208~TO PCT7301~ED PCT7301~MV PCT7301~TO PCT7302~ED PCT7302~MV PCT7302~TO PCT7305~ED PCT7305~MV PCT7305~TO PCT7306~ED PCT7306~MV PCT7306~TO PCT7308~ED PCT7308~MV PCT7308~TO PCT7311~ED PCT7311~MV PCT7311~TO PCT7312~ED PCT7312~MV PCT7312~TO PCT7314~ED PCT7314~MV PCT7314~TO PCT7315~ED PCT7315~MV PCT7315~TO PCT7317~ED PCT7317~MV PCT7317~TO PCT7318~ED PCT7318~MV PCT7318~TO PCT7321~ED PCT7321~MV PCT7321~TO PCT7323~ED PCT7323~MV PCT7323~TO PCT7325~ED PCT7325~MV PCT7325~TO PCT7326~ED PCT7326~MV PCT7326~TO PCT7327~ED PCT7327~MV PCT7327~TO PCT7328~ED PCT7328~MV PCT7328~TO PCT7329~ED PCT7329~MV PCT7329~TO PCT7331~ED PCT7331~MV PCT7331~TO PCT7332~ED PCT7332~MV PCT7332~TO PCT7333~ED PCT7333~MV PCT7333~TO PCT7336~ED PCT7336~MV PCT7336~TO PCT7338~ED PCT7338~MV PCT7338~TO PCT7339~ED PCT7339~MV PCT7339~TO PCT7342~ED PCT7342~MV PCT7342~TO PCT7343~ED PCT7343~MV PCT7343~TO PCT7344~ED PCT7344~MV PCT7344~TO PCT7346~ED PCT7346~MV PCT7346~TO PCT7348~ED PCT7348~MV PCT7348~TO PCT7502~ED PCT7502~MV PCT7502~TO PCT7503~ED PCT7503~MV PCT7503~TO PCT7504~ED PCT7504~MV PCT7504~TO PCT7505~ED PCT7505~MV PCT7505~TO PCT7506~ED PCT7506~MV PCT7506~TO PCT7508~ED PCT7508~MV PCT7508~TO PCT7509~ED PCT7509~MV PCT7509~TO PCT7512~ED PCT7512~MV PCT7512~TO PCT7513~ED PCT7513~MV PCT7513~TO PCT7514~ED PCT7514~MV PCT7514~TO PCT7515~ED PCT7515~MV PCT7515~TO PCT7516~ED PCT7516~MV PCT7516~TO PCT7518~ED PCT7518~MV PCT7518~TO PCT7519~ED PCT7519~MV PCT7519~TO PCT7521~ED PCT7521~MV PCT7521~TO PCT7522~ED PCT7522~MV PCT7522~TO PCT7524~ED PCT7524~MV PCT7524~TO PCT7525~ED PCT7525~MV PCT7525~TO PCT7526~ED PCT7526~MV PCT7526~TO PCT7527~ED PCT7527~MV PCT7527~TO PCT7529~ED PCT7529~MV PCT7529~TO PCT7531~ED PCT7531~MV PCT7531~TO PCT7532~ED PCT7532~MV PCT7532~TO PCT7533~ED PCT7533~MV PCT7533~TO PCT7534~ED PCT7534~MV PCT7534~TO PCT7536~ED PCT7536~MV PCT7536~TO PCT7537~ED PCT7537~MV PCT7537~TO PCT7539~ED PCT7539~MV PCT7539~TO PCT7541~ED PCT7541~MV PCT7541~TO PCT7543~ED PCT7543~MV PCT7543~TO PCT7544~ED PCT7544~MV PCT7544~TO PCT7545~ED PCT7545~MV PCT7545~TO PCT7546~ED PCT7546~MV PCT7546~TO PCT7548~ED PCT7548~MV PCT7548~TO PCT7549~ED PCT7549~MV PCT7549~TO PCT7552~ED PCT7552~MV PCT7552~TO PCT7553~MV PCT7553~TO PCT7554~ED PCT7554~MV PCT7554~TO PCT7555~ED PCT7555~MV PCT7555~TO PCT7556~ED PCT7556~MV PCT7556~TO PCT7601~ED PCT7601~MV PCT7601~TO PCT7602~ED PCT7602~MV PCT7602~TO PCT7605~ED PCT7605~MV PCT7605~TO PCT7606~ED PCT7606~MV PCT7606~TO PCT7607~ED PCT7607~MV PCT7607~TO PCT7608~ED PCT7608~MV PCT7608~TO PCT7611~ED PCT7611~MV PCT7611~TO PCT7613~ED PCT7613~MV PCT7613~TO PCT7614~ED PCT7614~MV PCT7614~TO PCT7615~ED PCT7615~MV PCT7615~TO PCT7616~ED PCT7616~MV PCT7616~TO PCT7617~ED PCT7617~MV PCT7617~TO PCT7618~ED PCT7618~MV PCT7618~TO PCT7619~ED PCT7619~MV PCT7619~TO PCT7621~ED PCT7621~MV PCT7621~TO PCT7622~ED PCT7622~MV PCT7622~TO PCT7623~ED PCT7623~MV PCT7623~TO PCT7624~ED PCT7624~MV PCT7624~TO PCT7625~ED PCT7625~MV PCT7625~TO PCT7626~ED PCT7626~MV PCT7626~TO PCT7628~ED PCT7628~MV PCT7628~TO PCT7629~ED PCT7629~MV PCT7629~TO PCT7632~ED PCT7632~MV PCT7632~TO PCT7633~ED PCT7633~MV PCT7633~TO PCT7634~ED PCT7634~MV PCT7634~TO PCT7635~ED PCT7635~MV PCT7635~TO PCT7636~ED PCT7636~MV PCT7636~TO PCT7637~ED PCT7637~MV PCT7637~TO PCT7638~ED PCT7638~MV PCT7638~TO PCT7639~ED PCT7639~MV PCT7639~TO PCT7642~ED PCT7642~MV PCT7642~TO PCT7643~ED PCT7643~MV PCT7643~TO PCT7644~ED PCT7644~MV PCT7644~TO PCT7645~ED PCT7645~MV PCT7645~TO PCT7646~ED PCT7646~MV PCT7646~TO PCT7647~ED PCT7647~MV PCT7647~TO PCT7648~MV PCT7648~TO PCT7649~ED PCT7649~MV PCT7649~TO PCT7651~ED PCT7651~MV PCT7651~TO PCT7652~ED PCT7652~MV PCT7652~TO PCT7653~ED PCT7653~MV PCT7653~TO PCT7655~ED PCT7655~MV PCT7655~TO PCT7701~ED PCT7701~MV PCT7701~TO PCT7703~MV PCT7703~TO PCT7704~ED PCT7704~MV PCT7704~TO PCT7705~ED PCT7705~MV PCT7705~TO PCT7706~ED PCT7706~MV PCT7706~TO PCT7707~ED PCT7707~MV PCT7707~TO PCT7708~ED PCT7708~MV PCT7708~TO PCT7709~ED PCT7709~MV PCT7709~TO PCT7712~ED PCT7712~MV PCT7712~TO PCT7801~ED PCT7801~MV PCT7801~TO PCT7802~ED PCT7802~MV PCT7802~TO PCT7803~ED PCT7803~MV PCT7803~TO PCT7805~ED PCT7805~MV PCT7805~TO PCT7807~ED PCT7807~MV PCT7807~TO PCT7808~ED PCT7808~MV PCT7808~TO PCT7809~ED PCT7809~MV PCT7809~TO PCT7811~ED PCT7811~MV PCT7811~TO PCT7812~ED PCT7812~MV PCT7812~TO PCT7813~ED PCT7813~MV PCT7813~TO PCT7814~ED PCT7814~MV PCT7814~TO PCT7815~ED PCT7815~MV PCT7815~TO PCT7817~ED PCT7817~MV PCT7817~TO PCT7819~ED PCT7819~MV PCT7819~TO PCT7821~ED PCT7821~MV PCT7821~TO PCT7822~ED PCT7822~MV PCT7822~TO PCT7824~ED PCT7824~MV PCT7824~TO PCT7826~ED PCT7826~MV PCT7826~TO PCT7828~ED PCT7828~MV PCT7828~TO PCT7829~ED PCT7829~MV PCT7829~TO PCT7832~ED PCT7832~MV PCT7832~TO PCT7834~ED PCT7834~MV PCT7834~TO PCT7835~ED PCT7835~MV PCT7835~TO PCT7836~ED PCT7836~MV PCT7836~TO PCT7837~ED PCT7837~MV PCT7837~TO PCT7839~ED PCT7839~MV PCT7839~TO PCT7841~ED PCT7841~MV PCT7841~TO PCT7843~ED PCT7843~MV PCT7843~TO PCT7844~ED PCT7844~MV PCT7844~TO PCT7845~ED PCT7845~MV PCT7845~TO PCT7846~ED PCT7846~MV PCT7846~TO PCT7847~ED PCT7847~MV PCT7847~TO PCT7849~ED PCT7849~MV PCT7849~TO PCT7852~ED PCT7852~MV PCT7852~TO PCT7853~ED PCT7853~MV PCT7853~TO PCT7854~ED PCT7854~MV PCT7854~TO PCT7855~ED PCT7855~MV PCT7855~TO PCT7858~ED PCT7858~MV PCT7858~TO PCT7861~ED PCT7861~MV PCT7861~TO PCT7862~ED PCT7862~MV PCT7862~TO PCT7863~ED PCT7863~MV PCT7863~TO PCT7864~ED PCT7864~MV PCT7864~TO PCT7866~ED PCT7866~MV PCT7866~TO PCT7867~ED PCT7867~MV PCT7867~TO PCT7868~ED PCT7868~MV PCT7868~TO PCT7869~ED PCT7869~MV PCT7869~TO PCT7871~ED PCT7871~MV PCT7871~TO PCT7872~ED PCT7872~MV PCT7872~TO PCT7873~ED PCT7873~MV PCT7873~TO PCT7874~ED PCT7874~MV PCT7874~TO PCT7875~ED PCT7875~MV PCT7875~TO PCT7876~ED PCT7876~MV PCT7876~TO PCT7902~ED PCT7902~MV PCT7902~TO PCT7903~ED PCT7903~MV PCT7903~TO PCT7905~ED PCT7905~MV PCT7905~TO PCT7906~ED PCT7906~MV PCT7906~TO PCT7908~ED PCT7908~MV PCT7908~TO PCT7909~ED PCT7909~MV PCT7909~TO PCT7911~ED PCT7911~MV PCT7911~TO PCT7912~ED PCT7912~MV PCT7912~TO PCT7915~ED PCT7915~MV PCT7915~TO PCT7916~ED PCT7916~MV PCT7916~TO PCT7917~ED PCT7917~MV PCT7917~TO PCT7918~ED PCT7918~MV PCT7918~TO PCT7921~ED PCT7921~MV PCT7921~TO PCT7923~ED PCT7923~MV PCT7923~TO PCT7925~ED PCT7925~MV PCT7925~TO PCT7926~ED PCT7926~MV PCT7926~TO PCT7928~ED PCT7928~MV PCT7928~TO PCT7929~ED PCT7929~MV PCT7929~TO PCT7931~ED PCT7931~MV PCT7931~TO PCT7932~ED PCT7932~MV PCT7932~TO PCT7933~MV PCT7933~TO PCT7934~ED PCT7934~MV PCT7934~TO PCT7935~ED PCT7935~MV PCT7935~TO PCT7936~ED PCT7936~MV PCT7936~TO PCT7937~ED PCT7937~MV PCT7937~TO PCT7938~ED PCT7938~MV PCT7938~TO PCT7941~ED PCT7941~MV PCT7941~TO PCT7942~ED PCT7942~MV PCT7942~TO PCT7943~ED PCT7943~MV PCT7943~TO PCT7945~ED PCT7945~MV PCT7945~TO PCT7946~ED PCT7946~MV PCT7946~TO PCT7947~ED PCT7947~MV PCT7947~TO PCT7948~ED PCT7948~MV PCT7948~TO PCT7951~ED PCT7951~MV PCT7951~TO PCT7953~ED PCT7953~MV PCT7953~TO PCT7954~MV PCT7954~TO PCT7956~ED PCT7956~MV PCT7956~TO PCT7957~ED PCT7957~MV PCT7957~TO PCT7958~MV PCT7958~TO PCT7959~ED PCT7959~MV PCT7959~TO PCT9001~MV PCT9001~TO PCT9103~ED PCT9103~MV PCT9103~TO PCT9104~ED PCT9104~MV PCT9104~TO PCT9105~ED PCT9105~MV PCT9105~TO PCT9106~ED PCT9106~MV PCT9106~TO PCT9109~ED PCT9109~MV PCT9109~TO PCT9111~ED PCT9111~MV PCT9111~TO PCT9113~ED PCT9113~MV PCT9113~TO PCT9114~ED PCT9114~MV PCT9114~TO PCT9116~ED PCT9116~MV PCT9116~TO PCT9117~ED PCT9117~MV PCT9117~TO PCT9118~ED PCT9118~MV PCT9118~TO PCT9119~ED PCT9119~MV PCT9119~TO PCT9122~ED PCT9122~MV PCT9122~TO PCT9124~ED PCT9124~MV PCT9124~TO PCT9125~ED PCT9125~MV PCT9125~TO PCT9127~ED PCT9127~MV PCT9127~TO PCT9128~ED PCT9128~MV PCT9128~TO PCT9129~ED PCT9129~MV PCT9129~TO PCT9132~ED PCT9132~MV PCT9132~TO PCT9133~ED PCT9133~MV PCT9133~TO PCT9134~ED PCT9134~MV PCT9134~TO PCT9135~ED PCT9135~MV PCT9135~TO PCT9136~ED PCT9136~MV PCT9136~TO PCT9137~ED PCT9137~MV PCT9137~TO PCT9138~ED PCT9138~MV PCT9138~TO PCT9139~ED PCT9139~MV PCT9139~TO PCT9141~ED PCT9141~MV PCT9141~TO PCT9143~ED PCT9143~MV PCT9143~TO PCT9144~ED PCT9144~MV PCT9144~TO PCT9145~ED PCT9145~MV PCT9145~TO PCT9146~ED PCT9146~MV PCT9146~TO PCT9149~ED PCT9149~MV PCT9149~TO PCT9152~ED PCT9152~MV PCT9152~TO PCT9201~ED PCT9201~MV PCT9201~TO PCT9202~ED PCT9202~MV PCT9202~TO PCT9203~ED PCT9203~MV PCT9203~TO PCT9204~ED PCT9204~MV PCT9204~TO PCT9205~ED PCT9205~MV PCT9205~TO PCT9208~ED PCT9208~MV PCT9208~TO PCT9209~ED PCT9209~MV PCT9209~TO PCT9211~ED PCT9211~MV PCT9211~TO PCT9213~ED PCT9213~MV PCT9213~TO PCT9214~ED PCT9214~MV PCT9214~TO PCT9215~ED PCT9215~MV PCT9215~TO PCT9216~ED PCT9216~MV PCT9216~TO PCT9217~ED PCT9217~MV PCT9217~TO PCT9218~ED PCT9218~MV PCT9218~TO PCT9219~ED PCT9219~MV PCT9219~TO PCT9221~ED PCT9221~MV PCT9221~TO PCT9222~ED PCT9222~MV PCT9222~TO PCT9223~ED PCT9223~MV PCT9223~TO PCT9224~ED PCT9224~MV PCT9224~TO PCT9226~ED PCT9226~MV PCT9226~TO PCT9227~ED PCT9227~MV PCT9227~TO PCT9228~ED PCT9228~MV PCT9228~TO PCT9229~ED PCT9229~MV PCT9229~TO PCT9231~ED PCT9231~MV PCT9231~TO PCT9232~ED PCT9232~MV PCT9232~TO PCT9233~ED PCT9233~MV PCT9233~TO PCT9234~ED PCT9234~MV PCT9234~TO PCT9235~ED PCT9235~MV PCT9235~TO PCT9236~ED PCT9236~MV PCT9236~TO PCT9237~ED PCT9237~MV PCT9237~TO PCT9238~ED PCT9238~MV PCT9238~TO PCT9239~ED PCT9239~MV PCT9239~TO PCT9241~ED PCT9241~MV PCT9241~TO PCT9242~ED PCT9242~MV PCT9242~TO PCT9244~ED PCT9244~MV PCT9244~TO PCT9245~ED PCT9245~MV PCT9245~TO PCT9248~ED PCT9248~MV PCT9248~TO PCT9251~ED PCT9251~MV PCT9251~TO PCT9252~ED PCT9252~MV PCT9252~TO PCT9253~ED PCT9253~MV PCT9253~TO PCT9255~ED PCT9255~MV PCT9255~TO PCT9256~ED PCT9256~MV PCT9256~TO PCT9257~MV PCT9257~TO PCT9401~ED PCT9401~MV PCT9401~TO PCT9402~ED PCT9402~MV PCT9402~TO PCT9404~ED PCT9404~MV PCT9404~TO PCT9405~ED PCT9405~MV PCT9405~TO PCT9406~ED PCT9406~MV PCT9406~TO PCT9407~ED PCT9407~MV PCT9407~TO PCT9408~ED PCT9408~MV PCT9408~TO PCT9409~ED PCT9409~MV PCT9409~TO PCT9411~ED PCT9411~MV PCT9411~TO PCT9413~ED PCT9413~MV PCT9413~TO PCT9415~ED PCT9415~MV PCT9415~TO PCT9416~ED PCT9416~MV PCT9416~TO PCT9418~ED PCT9418~MV PCT9418~TO PCT9419~ED PCT9419~MV PCT9419~TO PCT9421~ED PCT9421~MV PCT9421~TO PCT9422~ED PCT9422~MV PCT9422~TO PCT9423~ED PCT9423~MV PCT9423~TO PCT9424~ED PCT9424~MV PCT9424~TO PCT9426~ED PCT9426~MV PCT9426~TO PCT9427~ED PCT9427~MV PCT9427~TO PCT9431~ED PCT9431~MV PCT9431~TO PCT9432~ED PCT9432~MV PCT9432~TO PCT9433~ED PCT9433~MV PCT9433~TO PCT9434~ED PCT9434~MV PCT9434~TO PCT9436~ED PCT9436~MV PCT9436~TO PCT9437~ED PCT9437~MV PCT9437~TO PCT9439~ED PCT9439~MV PCT9439~TO PCT9441~ED PCT9441~MV PCT9441~TO PCT9442~ED PCT9442~MV PCT9442~TO PCT9443~ED PCT9443~MV PCT9443~TO PCT9445~ED PCT9445~MV PCT9445~TO PCT9446~ED PCT9446~MV PCT9446~TO PCT9447~ED PCT9447~MV PCT9447~TO PCT9448~ED PCT9448~MV PCT9448~TO PCT9449~ED PCT9449~MV PCT9449~TO PCT9451~ED PCT9451~MV PCT9451~TO PCT9453~ED PCT9453~MV PCT9453~TO PCT9501~MV PCT9501~TO PCT9502~MV PCT9502~TO PCT9503~ED PCT9503~MV PCT9503~TO PCT9505~ED PCT9505~MV PCT9505~TO PCT9506~ED PCT9506~MV PCT9506~TO PCT9507~ED PCT9507~MV PCT9507~TO PCT9511~ED PCT9511~MV PCT9511~TO PCT9512~ED PCT9512~MV PCT9512~TO PCT9513~ED PCT9513~MV PCT9513~TO PCT9514~ED PCT9514~MV PCT9514~TO PCT9516~ED PCT9516~MV PCT9516~TO PCT9517~ED PCT9517~MV PCT9517~TO PCT9519~ED PCT9519~MV PCT9519~TO PCT9521~ED PCT9521~MV PCT9521~TO PCT9701~ED PCT9701~MV PCT9701~TO PCT9702~ED PCT9702~MV PCT9702~TO PCT9703~ED PCT9703~MV PCT9703~TO PCT9704~ED PCT9704~MV PCT9704~TO PCT9705~ED PCT9705~MV PCT9705~TO PCT9706~MV PCT9706~TO PCT9709~ED PCT9709~MV PCT9709~TO PCT9711~ED PCT9711~MV PCT9711~TO PCT9712~ED PCT9712~MV PCT9712~TO PCT9716~ED PCT9716~MV PCT9716~TO PCT9717~ED PCT9717~MV PCT9717~TO PCT9718~ED PCT9718~MV PCT9718~TO PCT9719~ED PCT9719~MV PCT9719~TO PCT9721~ED PCT9721~MV PCT9721~TO PCT9722~ED PCT9722~MV PCT9722~TO PCT9723~ED PCT9723~MV PCT9723~TO PCT9724~ED PCT9724~MV PCT9724~TO PCT9725~ED PCT9725~MV PCT9725~TO PCT9726~ED PCT9726~MV PCT9726~TO PCT9727~ED PCT9727~MV PCT9727~TO PCT9728~ED PCT9728~MV PCT9728~TO PCT9729~ED PCT9729~MV PCT9729~TO PCT9731~ED PCT9731~MV PCT9731~TO PCT9732~MV PCT9732~TO PCT9733~MV PCT9733~TO PCT9734~ED PCT9734~MV PCT9734~TO PCT9737~ED PCT9737~MV PCT9737~TO PCT9738~ED PCT9738~MV PCT9738~TO PCT9739~ED PCT9739~MV PCT9739~TO PCT9741~ED PCT9741~MV PCT9741~TO PCT9742~ED PCT9742~MV PCT9742~TO PCT9743~ED PCT9743~MV PCT9743~TO PCT9744~ED PCT9744~MV PCT9744~TO PCT9745~ED PCT9745~MV PCT9745~TO PCT9748~ED PCT9748~MV PCT9748~TO PCT9749~ED PCT9749~MV PCT9749~TO PCT9751~ED PCT9751~MV PCT9751~TO PCT9752~ED PCT9752~MV PCT9752~TO PCT9753~ED PCT9753~MV PCT9753~TO PCT9754~ED PCT9754~MV PCT9754~TO PCT9755~ED PCT9755~MV PCT9755~TO PCT9756~ED PCT9756~MV PCT9756~TO PCT9801~ED PCT9801~MV PCT9801~TO
SUPV5	ALLPCTS~TO ALLPCTS~ED ALLPCTS~MV PCT7502~ED PCT7502~MV PCT7502~TO PCT7503~ED PCT7503~MV PCT7503~TO PCT7504~ED PCT7504~MV PCT7504~TO PCT7505~ED PCT7505~MV PCT7505~TO PCT7506~ED PCT7506~MV PCT7506~TO PCT7508~ED PCT7508~MV PCT7508~TO PCT7509~ED PCT7509~MV PCT7509~TO PCT7512~ED PCT7512~MV PCT7512~TO PCT7513~ED PCT7513~MV PCT7513~TO PCT7514~ED PCT7514~MV PCT7514~TO PCT7515~ED PCT7515~MV PCT7515~TO PCT7516~ED PCT7516~MV PCT7516~TO PCT7518~ED PCT7518~MV PCT7518~TO PCT7519~ED PCT7519~MV PCT7519~TO PCT7521~ED PCT7521~MV PCT7521~TO PCT7522~ED PCT7522~MV PCT7522~TO PCT7524~ED PCT7524~MV PCT7524~TO PCT7525~ED PCT7525~MV PCT7525~TO PCT7526~ED PCT7526~MV PCT7526~TO PCT7527~ED PCT7527~MV PCT7527~TO PCT7529~ED PCT7529~MV PCT7529~TO PCT7531~ED PCT7531~MV PCT7531~TO PCT7532~ED PCT7532~MV PCT7532~TO PCT7533~ED PCT7533~MV PCT7533~TO PCT7534~ED PCT7534~MV PCT7534~TO PCT7536~ED PCT7536~MV PCT7536~TO PCT7537~ED PCT7537~MV PCT7537~TO PCT7539~ED PCT7539~MV PCT7539~TO PCT7541~ED PCT7541~MV PCT7541~TO PCT7543~ED PCT7543~MV PCT7543~TO PCT7544~ED PCT7544~MV PCT7544~TO PCT7545~ED PCT7545~MV PCT7545~TO PCT7546~ED PCT7546~MV PCT7546~TO PCT7548~ED PCT7548~MV PCT7548~TO PCT7549~ED PCT7549~MV PCT7549~TO PCT7552~ED PCT7552~MV PCT7552~TO PCT7553~MV PCT7553~TO PCT7554~ED PCT7554~MV PCT7554~TO PCT7555~ED PCT7555~MV PCT7555~TO PCT7556~ED PCT7556~MV PCT7556~TO PCT9501~MV PCT9501~TO PCT9502~MV PCT9502~TO PCT9503~ED PCT9503~MV PCT9503~TO PCT9505~ED PCT9505~MV PCT9505~TO PCT9506~ED PCT9506~MV PCT9506~TO PCT9507~ED PCT9507~MV PCT9507~TO PCT9511~ED PCT9511~MV PCT9511~TO PCT9512~ED PCT9512~MV PCT9512~TO PCT9513~ED PCT9513~MV PCT9513~TO PCT9514~ED PCT9514~MV PCT9514~TO PCT9516~ED PCT9516~MV PCT9516~TO PCT9517~ED PCT9517~MV PCT9517~TO PCT9519~ED PCT9519~MV PCT9519~TO PCT9521~ED PCT9521~MV PCT9521~TO
