area_id	subtotal_type	RSReg	RSCst	RSRej	RSUnc	RSOvr	RSUnd	RSTot	048:Yes	049:No
PCT1119	MV	791	386	1	0	0	33	352	81	271
PCT1121	ED	691	159	0	0	0	11	148	37	111
PCT1121	MV	691	313	4	0	2	30	277	92	185
PCT1122	ED	632	109	0	0	0	9	100	27	73
PCT1122	MV	632	310	0	0	0	21	289	89	200
PCT1123	ED	915	179	0	0	0	14	165	47	118
PCT1123	MV	915	364	0	0	0	41	323	115	208
PCT1124	ED	819	152	-1	0	2	13	138	36	102
PCT1124	MV	819	302	-2	0	0	18	286	71	215
PCT1125	ED	1047	159	1	0	0	10	148	47	101
PCT1125	MV	1047	466	-3	0	0	35	434	142	292
PCT1126	ED	922	190	0	0	0	14	176	51	125
PCT1126	MV	922	400	-1	0	0	29	372	113	259
PCT1127	ED	920	200	0	0	0	12	188	74	114
PCT1127	MV	920	382	0	0	2	28	352	134	218
PCT1128	ED	838	154	0	0	0	17	137	40	97
PCT1128	MV	838	362	0	0	0	34	328	98	230
PCT1129	ED	980	227	1	0	1	25	200	61	139
PCT1129	MV	980	416	5	0	1	26	384	133	251
PCT1131	ED	797	132	0	0	0	15	117	38	79
PCT1131	MV	797	371	-1	0	0	20	352	112	240
PCT1132	ED	969	179	2	0	0	13	164	52	112
PCT1132	MV	969	427	0	0	0	37	390	127	263
PCT1133	ED	863	161	1	0	0	16	144	50	94
PCT1133	MV	863	410	0	0	0	32	378	135	243
PCT1134	ED	759	170	2	0	0	13	155	42	113
PCT1134	MV	759	317	-1	0	0	26	292	90	202
PCT1135	ED	540	87	1	0	0	5	81	22	59
PCT1135	MV	540	295	0	0	0	22	273	93	180
PCT1136	ED	829	144	0	0	0	12	132	40	92
PCT1136	MV	829	412	1	0	0	34	377	127	250
PCT1141	ED	1041	223	0	0	0	17	206	64	142
PCT1141	MV	1041	484	0	0	1	28	455	162	293
PCT1142	ED	861	175	0	0	0	10	165	38	127
PCT1142	MV	861	393	0	0	0	35	358	98	260
PCT1143	ED	1034	228	1	0	0	10	217	51	166
PCT1143	MV	1034	440	4	0	0	32	404	107	297
PCT1144	ED	907	205	1	0	0	13	191	43	148
PCT1144	MV	907	387	-1	0	1	20	367	93	274
PCT1145	ED	888	189	0	0	0	13	176	45	131
PCT1145	MV	888	461	0	0	1	31	429	128	301
PCT1146	ED	1011	186	0	0	0	8	178	56	122
PCT1146	MV	1011	454	2	0	0	26	426	151	275
PCT1147	ED	877	210	1	0	0	12	197	51	146
PCT1147	MV	877	396	1	0	0	28	367	110	257
PCT1148	ED	962	196	0	0	0	16	180	50	130
PCT1148	MV	962	444	0	0	0	33	411	129	282
PCT1149	ED	907	210	2	0	0	16	192	53	139
PCT1149	MV	907	407	-8	0	0	25	390	110	280
PCT1152	ED	864	198	0	0	0	15	183	62	121
PCT1152	MV	864	388	0	0	0	24	364	123	241
PCT1153	ED	951	209	0	0	1	24	184	55	129
PCT1153	MV	951	415	-1	0	1	33	382	119	263
PCT7001	ED	776	175	2	0	1	13	159	31	128
PCT7001	MV	776	429	3	0	0	19	407	63	344
PCT7002	ED	706	176	0	0	0	11	165	36	129
PCT7002	MV	706	332	-3	0	0	18	317	63	254
PCT7003	ED	884	238	0	0	0	16	222	48	174
PCT7003	MV	884	498	5	0	0	19	474	92	382
PCT7004	ED	881	239	1	0	0	12	226	48	178
PCT7004	MV	881	496	1	0	1	19	475	94	381
PCT7005	ED	847	253	0	0	0	11	242	43	199
PCT7005	MV	847	480	-1	0	1	21	459	85	374
PCT7006	ED	917	254	1	0	0	8	245	50	195
PCT7006	MV	917	442	1	0	0	25	416	72	344
PCT7007	ED	949	282	0	0	1	13	268	45	223
PCT7007	MV	949	516	2	0	0	22	492	115	377
PCT7008	ED	932	264	1	0	0	4	259	36	223
PCT7008	MV	932	546	5	0	0	21	520	109	411
PCT7009	ED	905	185	0	0	1	15	169	23	146
PCT7009	MV	905	513	1	0	0	18	494	92	402
PCT7011	ED	985	203	0	0	0	19	184	45	139
PCT7011	MV	985	294	0	0	0	17	277	66	211
PCT7012	ED	1109	313	0	0	0	10	303	62	241
PCT7012	MV	1109	594	4	0	0	21	569	129	440
PCT7013	ED	956	265	0	0	0	16	249	55	194
PCT7013	MV	956	501	4	0	1	29	467	67	400
PCT7014	ED	1460	366	0	0	0	15	351	72	279
PCT7014	MV	1460	801	3	0	0	42	756	114	642
PCT7015	MV	95	44	0	0	0	3	41	10	31
PCT7016	ED	918	171	0	0	0	19	152	44	108
PCT7016	MV	918	280	0	0	0	22	258	64	194
PCT7017	ED	754	149	0	0	0	16	133	34	99
PCT7017	MV	754	252	2	0	0	20	230	54	176
PCT7018	ED	977	154	0	0	0	17	137	39	98
PCT7018	MV	977	448	-1	0	1	41	407	119	288
PCT7019	ED	899	182	0	0	0	11	171	40	131
PCT7019	MV	899	413	0	0	0	39	374	94	280
PCT7021	ED	947	184	1	0	0	16	167	37	130
PCT7021	MV	947	305	0	0	0	21	284	75	209
PCT7022	ED	945	214	0	0	1	14	199	55	144
PCT7022	MV	945	351	0	0	0	36	315	78	237
PCT7023	ED	928	177	-1	0	0	10	168	57	111
PCT7023	MV	928	400	0	0	0	34	366	104	262
PCT7024	ED	414	70	0	0	0	4	66	16	50
PCT7024	MV	414	78	0	0	0	5	73	25	48
PCT7025	ED	477	85	0	0	0	13	72	25	47
PCT7025	MV	477	128	-1	0	0	9	120	32	88
PCT7026	ED	1011	149	0	0	0	13	136	50	86
PCT7026	MV	1011	455	1	0	0	37	417	151	266
PCT7027	ED	869	195	0	0	0	25	170	41	129
PCT7027	MV	869	353	-1	0	0	34	320	91	229
PCT7028	ED	850	212	-1	0	0	21	192	46	146
PCT7028	MV	850	282	0	0	0	18	264	82	182
PCT7029	ED	901	183	1	0	0	21	161	34	127
PCT7029	MV	901	251	1	0	0	19	231	53	178
PCT7030	ED	759	118	0	0	0	7	111	45	66
PCT7030	MV	759	357	0	0	0	27	330	114	216
PCT7031	ED	641	91	0	0	0	11	80	25	55
PCT7031	MV	641	308	-2	0	0	24	286	86	200
PCT7032	ED	904	173	-1	0	1	17	156	28	128
PCT7032	MV	904	316	2	0	0	31	283	90	193
PCT7033	ED	798	191	3	0	0	19	169	48	121
PCT7033	MV	798	247	-1	0	1	14	233	54	179
PCT7034	ED	958	197	0	0	0	20	177	57	120
PCT7034	MV	958	201	2	0	0	15	184	46	138
PCT7035	ED	606	122	0	0	0	14	108	28	80
PCT7035	MV	606	262	0	0	0	12	250	58	192
PCT7036	ED	921	117	0	0	0	10	107	29	78
PCT7036	MV	921	342	2	0	0	21	319	101	218
PCT7037	ED	735	134	-4	0	0	16	122	35	87
PCT7037	MV	735	98	-1	0	0	16	83	24	59
PCT7038	ED	911	135	0	0	1	22	112	37	75
PCT7038	MV	911	351	-2	0	0	27	326	106	220
PCT7039	ED	784	178	0	0	0	14	164	43	121
PCT7039	MV	784	306	3	0	1	18	284	99	185
PCT7041	MV	61	33	0	0	0	1	32	11	21
PCT7042	ED	639	118	0	0	0	10	108	36	72
PCT7042	MV	639	258	-1	0	1	18	240	61	179
PCT7043	ED	957	175	0	0	0	11	164	32	132
PCT7043	MV	957	404	0	0	0	24	380	109	271
PCT7044	ED	827	167	1	0	0	16	150	62	88
PCT7044	MV	827	193	-1	0	0	17	177	64	113
PCT7045	ED	779	120	0	0	0	15	105	35	70
PCT7045	MV	779	344	3	0	0	31	310	110	200
PCT7046	ED	402	94	0	0	0	7	87	30	57
PCT7046	MV	402	175	3	0	0	11	161	49	112
PCT7047	ED	823	119	0	0	0	10	109	33	76
PCT7047	MV	823	388	1	0	2	32	353	116	237
PCT7048	ED	858	150	4	0	0	12	134	44	90
PCT7048	MV	858	318	1	0	1	34	282	92	190
PCT7049	ED	792	172	-1	0	1	24	148	61	87
PCT7049	MV	792	305	2	0	0	28	275	83	192
PCT7051	ED	861	114	1	0	0	16	97	21	76
PCT7051	MV	861	380	1	0	0	35	344	119	225
PCT7052	ED	852	161	1	0	1	7	152	56	96
PCT7052	MV	852	402	0	0	0	30	372	115	257
PCT7053	ED	548	102	1	0	0	9	92	25	67
PCT7053	MV	548	278	0	0	0	17	261	73	188
PCT7054	ED	1073	214	1	0	0	10	203	37	166
PCT7054	MV	1073	410	3	0	0	29	378	89	289
PCT7055	ED	808	188	0	0	1	11	176	29	147
PCT7055	MV	808	440	0	0	0	23	417	102	315
PCT7101	MV	155	120	1	0	0	10	109	9	100
PCT7201	ED	936	245	1	0	0	24	220	51	169
PCT7201	MV	936	518	2	0	1	36	479	115	364
PCT7202	ED	850	225	-1	0	0	12	214	50	164
PCT7202	MV	850	431	4	0	0	33	394	116	278
PCT7203	ED	921	289	3	0	0	14	272	46	226
PCT7203	MV	921	423	-1	0	0	28	396	83	313
PCT7204	ED	918	233	0	0	0	22	211	69	142
PCT7204	MV	918	531	3	0	0	31	497	136	361
PCT7205	ED	875	249	1	0	0	24	224	57	167
PCT7205	MV	875	485	0	0	0	16	469	142	327
PCT7206	ED	378	134	1	0	0	9	124	29	95
PCT7206	MV	378	191	2	0	0	8	181	50	131
PCT7207	ED	812	194	-2	0	0	20	176	35	141
PCT7207	MV	812	433	5	0	1	35	392	81	311
PCT7208	ED	600	111	-1	0	0	11	101	24	77
PCT7208	MV	600	328	-1	0	0	29	300	69	231
PCT7209	ED	626	107	0	0	0	3	104	29	75
PCT7209	MV	626	423	2	0	0	40	381	78	303
PCT7301	ED	1016	228	0	0	0	33	195	47	148
PCT7301	MV	1016	435	1	0	0	49	385	106	279
PCT7302	ED	814	188	0	0	0	19	169	54	115
PCT7302	MV	814	458	2	0	1	45	410	120	290
PCT7303	ED	1042	280	0	0	0	16	264	46	218
PCT7303	MV	1042	482	2	0	1	33	446	97	349
PCT7304	ED	1002	278	0	0	1	27	250	64	186
PCT7304	MV	1002	493	1	0	0	36	456	102	354
PCT7305	ED	871	239	0	0	0	17	222	60	162
PCT7305	MV	871	459	0	0	0	19	440	104	336
PCT7306	ED	1056	317	0	0	0	26	291	72	219
PCT7306	MV	1056	496	0	0	0	47	449	111	338
PCT7307	ED	767	209	0	0	0	10	199	45	154
PCT7307	MV	767	345	2	0	0	31	312	80	232
PCT7308	ED	603	177	0	0	0	8	169	35	134
PCT7308	MV	603	313	4	0	0	18	291	70	221
PCT7309	ED	884	260	0	0	0	23	237	48	189
PCT7309	MV	884	439	4	0	0	38	397	99	298
PCT7311	ED	917	266	2	0	0	14	250	42	208
PCT7311	MV	917	448	-3	0	1	28	422	96	326
PCT7312	ED	821	203	0	0	0	17	186	47	139
PCT7312	MV	821	470	3	0	0	41	426	119	307
PCT7313	ED	968	224	1	0	1	21	201	38	163
PCT7313	MV	968	485	5	0	0	37	443	115	328
PCT7314	ED	787	125	0	0	0	22	103	24	79
PCT7314	MV	787	271	-2	0	0	61	212	67	145
PCT7315	ED	760	220	-2	0	1	21	200	48	152
PCT7315	MV	760	282	2	0	0	22	258	64	194
PCT7316	ED	853	205	0	0	0	20	185	44	141
PCT7316	MV	853	367	1	0	0	37	329	83	246
PCT7317	ED	904	189	0	0	0	21	168	41	127
PCT7317	MV	904	454	0	0	0	40	414	115	299
PCT7318	ED	727	179	0	0	0	13	166	41	125
PCT7318	MV	727	389	0	0	0	38	351	101	250
PCT7319	ED	1079	298	1	0	0	25	272	73	199
PCT7319	MV	1079	516	4	0	1	44	467	124	343
PCT7321	ED	671	149	0	0	0	13	136	39	97
PCT7321	MV	671	286	1	0	0	30	255	71	184
PCT7322	ED	874	64	0	0	0	11	53	17	36
PCT7322	MV	874	337	0	0	0	68	269	108	161
PCT7323	ED	950	234	0	0	0	13	221	39	182
PCT7323	MV	950	455	2	0	0	45	408	85	323
PCT7324	ED	755	189	1	0	1	21	166	37	129
PCT7324	MV	755	364	2	0	0	34	328	65	263
PCT7325	ED	904	240	0	0	0	24	216	45	171
PCT7325	MV	904	436	3	0	0	38	395	77	318
PCT7326	ED	876	199	0	0	0	25	174	37	137
PCT7326	MV	876	429	2	0	0	41	386	92	294
PCT7327	ED	699	71	0	0	0	9	62	20	42
PCT7327	MV	699	276	-1	0	0	50	227	79	148
PCT7328	ED	973	94	-2	0	0	23	73	19	54
PCT7328	MV	973	394	0	0	0	92	302	119	183
PCT7329	ED	640	112	0	0	0	10	102	31	71
PCT7329	MV	640	321	5	0	0	30	286	82	204
PCT7331	ED	852	213	-1	0	1	25	188	62	126
PCT7331	MV	852	461	3	0	0	38	420	97	323
PCT7332	ED	834	223	0	0	1	15	207	36	171
PCT7332	MV	834	364	1	0	0	29	334	62	272
PCT7333	ED	1044	295	0	0	0	22	273	63	210
PCT7333	MV	1044	543	5	0	1	34	503	122	381
PCT7334	ED	881	199	0	0	0	20	179	39	140
PCT7334	MV	881	462	5	0	0	36	421	81	340
PCT7335	ED	970	225	0	0	0	15	210	42	168
PCT7335	MV	970	523	3	0	1	39	480	119	361
PCT7336	ED	955	236	-1	0	0	20	217	52	165
PCT7336	MV	955	523	3	0	1	34	485	128	357
PCT7337	ED	851	178	0	0	0	14	164	41	123
PCT7337	MV	851	464	3	0	1	33	427	109	318
PCT7338	ED	915	153	1	0	1	20	131	32	99
PCT7338	MV	915	426	1	0	0	60	365	124	241
PCT7339	ED	669	174	0	0	0	14	160	30	130
PCT7339	MV	669	309	0	0	0	23	286	72	214
PCT7341	ED	908	260	0	0	0	21	239	47	192
PCT7341	MV	908	401	3	0	0	31	367	76	291
PCT7342	ED	947	333	-1	0	0	29	305	79	226
PCT7342	MV	947	414	1	0	0	26	387	92	295
PCT7343	ED	731	234	1	0	0	17	216	45	171
PCT7343	MV	731	316	6	0	0	25	285	48	237
PCT7344	ED	1110	287	1	0	0	18	268	67	201
PCT7344	MV	1110	538	-4	0	1	24	517	130	387
PCT7345	ED	1141	327	-1	0	0	26	302	58	244
PCT7345	MV	1141	521	3	0	1	31	486	86	400
PCT7346	ED	920	248	1	0	0	23	224	40	184
PCT7346	MV	920	384	-2	0	0	30	356	65	291
PCT7347	ED	1040	240	1	0	0	27	212	49	163
PCT7347	MV	1040	480	6	0	0	30	444	71	373
PCT7348	ED	861	210	1	0	0	20	189	39	150
PCT7348	MV	861	353	-1	0	0	30	324	72	252
PCT7349	ED	957	247	0	0	0	18	229	42	187
PCT7349	MV	957	427	3	0	0	38	386	92	294
PCT7501	ED	565	172	-1	0	0	12	161	35	126
PCT7501	MV	565	308	4	0	0	17	287	77	210
PCT7502	ED	784	180	1	0	0	9	170	54	116
PCT7502	MV	784	447	2	0	0	44	401	83	318
PCT7503	ED	764	207	1	0	0	19	187	53	134
PCT7503	MV	764	388	4	0	0	29	355	98	257
PCT7504	ED	503	112	0	0	0	12	100	31	69
PCT7504	MV	503	222	2	0	0	24	196	44	152
PCT7505	ED	869	158	2	0	0	15	141	24	117
PCT7505	MV	869	532	5	0	0	46	481	98	383
PCT7506	ED	999	224	0	0	0	18	206	38	168
PCT7506	MV	999	473	3	0	1	33	436	91	345
PCT7507	ED	955	210	0	0	0	19	191	55	136
PCT7507	MV	955	344	-2	0	0	32	314	55	259
PCT7508	ED	727	154	0	0	0	18	136	35	101
PCT7508	MV	727	427	3	0	0	39	385	105	280
PCT7509	ED	932	235	3	0	0	16	216	38	178
PCT7509	MV	932	470	4	0	1	37	428	101	327
PCT7512	ED	612	149	0	0	0	19	130	32	98
PCT7512	MV	612	283	-1	0	0	24	260	67	193
PCT7513	ED	818	225	0	0	2	29	194	51	143
PCT7513	MV	818	315	3	0	0	24	288	71	217
PCT7514	ED	874	140	0	0	0	24	116	29	87
PCT7514	MV	874	305	1	0	0	44	260	65	195
PCT7515	ED	869	211	0	0	0	22	189	43	146
PCT7515	MV	869	389	-1	0	0	28	362	86	276
PCT7516	ED	922	172	1	0	0	16	155	29	126
PCT7516	MV	922	538	-1	0	1	48	490	132	358
PCT7517	ED	863	289	0	0	1	14	274	53	221
PCT7517	MV	863	410	0	0	1	27	382	61	321
PCT7518	ED	950	309	0	0	1	15	293	44	249
PCT7518	MV	950	480	2	0	0	36	442	72	370
PCT7519	ED	737	224	0	0	0	6	218	40	178
PCT7519	MV	737	355	1	0	1	14	339	64	275
PCT7521	ED	812	291	6	0	0	22	263	49	214
PCT7521	MV	812	354	0	0	0	23	331	43	288
PCT7522	ED	764	207	0	0	0	12	195	28	167
PCT7522	MV	764	397	2	0	0	21	374	50	324
PCT7523	ED	747	275	-1	0	0	12	264	35	229
PCT7523	MV	747	359	3	0	0	10	346	54	292
PCT7524	ED	615	181	1	0	1	10	169	47	122
PCT7524	MV	615	262	3	0	0	13	246	53	193
PCT7525	ED	800	205	0	0	0	17	188	43	145
PCT7525	MV	800	341	-1	0	0	33	309	61	248
PCT7526	ED	1011	291	0	0	0	21	270	41	229
PCT7526	MV	1011	552	2	0	1	31	518	92	426
PCT7527	ED	725	208	0	0	0	16	192	34	158
PCT7527	MV	725	339	0	0	1	23	315	67	248
PCT7529	ED	948	294	-3	0	0	24	273	37	236
PCT7529	MV	948	486	1	0	1	29	455	60	395
PCT7531	ED	865	225	-1	0	0	14	212	35	177
PCT7531	MV	865	442	1	0	0	25	416	63	353
PCT7532	ED	852	246	3	0	0	13	230	45	185
PCT7532	MV	852	398	0	0	1	25	372	65	307
PCT7533	ED	1015	354	0	0	0	13	341	49	292
PCT7533	MV	1015	490	0	0	0	29	461	75	386
PCT7534	ED	936	322	0	0	0	20	302	50	252
PCT7534	MV	936	415	0	0	0	24	391	63	328
PCT7535	ED	767	261	2	0	0	10	249	37	212
PCT7535	MV	767	387	3	0	0	29	355	55	300
PCT7536	ED	863	291	-1	0	0	18	274	48	226
PCT7536	MV	863	421	0	0	0	18	403	81	322
PCT7537	ED	752	240	-1	0	0	10	231	41	190
PCT7537	MV	752	363	0	0	1	11	351	41	310
PCT7538	ED	771	246	0	0	0	25	221	29	192
PCT7538	MV	771	400	2	0	0	26	372	51	321
PCT7539	ED	922	330	0	0	0	17	313	42	271
PCT7539	MV	922	428	2	0	2	22	402	55	347
PCT7541	ED	805	245	0	0	0	18	227	42	185
PCT7541	MV	805	400	0	0	1	11	388	56	332
PCT7542	ED	821	270	0	0	1	13	256	28	228
PCT7542	MV	821	389	0	0	0	13	376	55	321
PCT7543	ED	909	215	0	0	1	17	197	32	165
PCT7543	MV	909	467	3	0	0	15	449	57	392
PCT7544	ED	898	256	0	0	0	19	237	33	204
PCT7544	MV	898	479	4	0	0	18	457	77	380
PCT7545	ED	918	273	0	0	0	17	256	35	221
PCT7545	MV	918	480	-1	0	1	32	448	88	360
PCT7546	ED	982	304	0	0	0	17	287	58	229
PCT7546	MV	982	517	5	0	0	28	484	75	409
PCT7547	ED	1029	314	0	0	0	21	293	38	255
PCT7547	MV	1029	505	2	0	0	20	483	58	425
PCT7548	ED	1073	317	1	0	0	23	293	49	244
PCT7548	MV	1073	512	1	0	0	25	486	83	403
PCT7549	ED	811	215	0	0	1	18	196	34	162
PCT7549	MV	811	431	-3	0	0	35	399	78	321
PCT7551	ED	741	239	0	0	0	13	226	43	183
PCT7551	MV	741	394	1	0	0	21	372	57	315
PCT7552	ED	727	241	1	0	0	14	226	34	192
PCT7552	MV	727	360	1	0	0	19	340	57	283
PCT7553	MV	180	126	1	0	0	8	117	25	92
PCT7554	ED	808	247	0	0	0	12	235	52	183
PCT7554	MV	808	442	4	0	0	21	417	93	324
PCT7555	ED	886	289	-6	0	0	19	276	36	240
PCT7555	MV	886	459	1	0	0	29	429	79	350
PCT7556	ED	969	275	1	0	0	10	264	64	200
PCT7556	MV	969	573	0	0	0	21	552	114	438
PCT7601	ED	767	190	0	0	0	19	171	36	135
PCT7601	MV	767	290	1	0	1	23	265	72	193
PCT7602	ED	901	210	0	0	0	24	186	41	145
PCT7602	MV	901	379	3	0	1	28	347	61	286
PCT7603	ED	830	249	0	0	0	17	232	37	195
PCT7603	MV	830	376	0	0	0	19	357	66	291
PCT7604	ED	954	265	0	0	0	20	245	55	190
PCT7604	MV	954	352	2	0	0	27	323	63	260
PCT7605	ED	648	120	0	0	0	18	102	26	76
PCT7605	MV	648	203	-1	0	0	30	174	37	137
PCT7606	ED	924	204	3	0	0	29	172	47	125
PCT7606	MV	924	330	1	0	0	28	301	78	223
PCT7607	ED	960	215	-1	0	0	27	189	47	142
PCT7607	MV	960	407	3	0	1	19	384	87	297
PCT7608	ED	392	70	0	0	0	16	54	16	38
PCT7608	MV	392	136	0	0	0	21	115	38	77
PCT7609	ED	926	120	-1	0	0	28	93	30	63
PCT7609	MV	926	352	5	0	0	65	282	92	190
PCT7611	ED	755	126	0	0	0	21	105	30	75
PCT7611	MV	755	269	2	0	0	43	224	74	150
PCT7612	ED	583	97	1	0	0	12	84	20	64
PCT7612	MV	583	265	0	0	0	35	230	61	169
PCT7613	ED	908	202	-1	0	0	30	173	50	123
PCT7613	MV	908	340	1	0	0	30	309	80	229
PCT7614	ED	1029	223	2	0	0	38	183	48	135
PCT7614	MV	1029	375	1	0	1	27	346	77	269
PCT7615	ED	762	162	2	0	1	38	121	38	83
PCT7615	MV	762	237	-2	0	1	27	211	79	132
PCT7616	ED	1203	322	0	0	0	35	287	63	224
PCT7616	MV	1203	686	0	0	0	30	656	112	544
PCT7617	ED	768	102	1	0	0	20	81	21	60
PCT7617	MV	768	261	0	0	0	38	223	74	149
PCT7618	ED	862	168	0	0	0	14	154	27	127
PCT7618	MV	862	407	4	0	0	19	384	84	300
PCT7619	ED	1063	219	0	0	0	11	208	39	169
PCT7619	MV	1063	563	-1	0	0	37	527	89	438
PCT7621	ED	1320	287	1	0	1	23	262	62	200
PCT7621	MV	1320	668	4	0	0	43	621	129	492
PCT7622	ED	988	170	0	0	0	22	148	41	107
PCT7622	MV	988	301	4	0	0	30	267	67	200
PCT7623	ED	746	182	0	0	0	16	166	39	127
PCT7623	MV	746	297	2	0	0	19	276	75	201
PCT7624	ED	859	142	0	0	0	6	136	36	100
PCT7624	MV	859	290	1	0	0	31	258	74	184
PCT7625	ED	822	66	0	0	0	10	56	16	40
PCT7625	MV	822	475	1	0	1	89	384	165	219
PCT7626	ED	1114	224	0	0	1	16	207	47	160
PCT7626	MV	1114	612	0	0	0	37	575	146	429
PCT7627	ED	1187	266	0	0	2	24	240	56	184
PCT7627	MV	1187	582	5	0	0	47	530	148	382
PCT7628	ED	960	239	0	0	0	14	225	54	171
PCT7628	MV	960	428	2	0	0	24	402	68	334
PCT7629	ED	809	208	1	0	0	10	197	35	162
PCT7629	MV	809	343	3	0	0	16	324	86	238
PCT7631	ED	1155	266	0	0	1	21	244	68	176
PCT7631	MV	1155	576	2	0	0	32	542	116	426
PCT7632	ED	1124	288	3	0	0	20	265	52	213
PCT7632	MV	1124	561	1	0	1	22	537	105	432
PCT7633	ED	741	137	0	0	0	12	125	26	99
PCT7633	MV	741	392	1	0	0	37	354	92	262
PCT7634	ED	900	194	0	0	0	25	169	53	116
PCT7634	MV	900	421	2	0	1	43	375	103	272
PCT7635	ED	840	157	0	0	0	12	145	19	126
PCT7635	MV	840	382	2	0	1	28	351	65	286
PCT7636	ED	938	246	1	0	1	19	225	57	168
PCT7636	MV	938	465	3	0	0	30	432	88	344
PCT7637	ED	809	193	-1	0	0	14	180	59	121
PCT7637	MV	809	404	1	0	0	17	386	102	284
PCT7638	ED	1467	294	0	0	2	25	267	74	193
PCT7638	MV	1467	871	10	0	1	42	818	223	595
PCT7639	ED	1011	241	0	0	0	20	221	68	153
PCT7639	MV	1011	559	1	0	1	33	524	127	397
PCT7641	ED	972	204	-1	0	0	16	189	58	131
PCT7641	MV	972	549	3	0	0	28	518	152	366
PCT7642	ED	937	152	0	0	0	13	139	32	107
PCT7642	MV	937	394	2	0	0	64	328	83	245
PCT7643	ED	920	168	0	0	0	18	150	33	117
PCT7643	MV	920	507	1	0	0	38	468	122	346
PCT7644	ED	1175	329	1	0	0	21	307	48	259
PCT7644	MV	1175	554	4	0	0	37	513	78	435
PCT7645	ED	640	120	-1	0	0	8	113	29	84
PCT7645	MV	640	377	2	0	0	30	345	107	238
PCT7646	ED	1100	262	0	0	0	15	247	55	192
PCT7646	MV	1100	591	4	0	0	31	556	109	447
PCT7647	ED	1075	205	-1	0	0	26	180	51	129
PCT7647	MV	1075	283	-1	0	0	15	269	51	218
PCT7648	MV	1	0	0	0	0	0	0	0	0
PCT7649	ED	891	175	1	0	0	12	162	28	134
PCT7649	MV	891	395	5	0	1	34	355	82	273
PCT7651	ED	677	165	1	0	0	17	147	37	110
PCT7651	MV	677	351	4	0	0	18	329	84	245
PCT7652	ED	628	135	0	0	0	13	122	30	92
PCT7652	MV	628	301	6	0	0	14	281	60	221
PCT7653	ED	1280	299	1	0	0	34	264	57	207
PCT7653	MV	1280	673	4	0	0	44	625	126	499
PCT7701	ED	1064	295	0	0	0	16	279	51	228
PCT7701	MV	1064	597	3	0	0	35	559	116	443
PCT7702	ED	748	179	-1	0	0	16	164	69	95
PCT7702	MV	748	415	3	0	0	24	388	113	275
PCT7703	MV	171	79	0	0	0	11	68	24	44
PCT7704	ED	1008	257	0	0	1	13	243	82	161
PCT7704	MV	1008	557	3	0	1	27	526	172	354
PCT7705	ED	568	149	-2	0	0	7	144	37	107
PCT7705	MV	568	335	0	0	0	22	313	110	203
PCT7706	ED	840	252	1	0	1	13	237	54	183
PCT7706	MV	840	467	4	0	0	24	439	151	288
PCT7707	ED	857	240	1	0	0	12	227	74	153
PCT7707	MV	857	495	1	0	2	30	462	132	330
PCT7708	ED	871	205	-1	0	0	14	192	59	133
PCT7708	MV	871	540	2	0	0	35	503	164	339
PCT7709	ED	391	102	0	0	0	4	98	22	76
PCT7709	MV	391	222	1	0	1	14	206	56	150
