area_id	subtotal_type	party	RSReg	RSCst	RSCnt	RSPnd	RSCha
PCT1135	MV	GRN	0	0	0	0	0
PCT1135	MV	LIB	1	0	0	0	0
PCT1135	MV	PF	0	0	0	0	0
PCT1135	MV	REP	23	0	0	0	0
PCT1135	MV	NPP	158	0	0	0	0
PCT1136	TO	ALL	829	0	0
PCT1136	ED	ALL	202	0	0
PCT1136	MV	ALL	627	0	0	0	0
PCT1136	MV	AI	9	0	0	0	0
PCT1136	MV	DEM	348	0	0	0	0
PCT1136	MV	GRN	3	0	0	0	0
PCT1136	MV	LIB	3	0	0	0	0
PCT1136	MV	PF	2	0	0	0	0
PCT1136	MV	REP	54	0	0	0	0
PCT1136	MV	NPP	207	0	0	0	0
PCT1141	TO	ALL	1041	0	0
PCT1141	ED	ALL	295	0	0
PCT1141	MV	ALL	746	0	0	0	0
PCT1141	MV	AI	8	0	0	0	0
PCT1141	MV	DEM	408	0	0	0	0
PCT1141	MV	GRN	9	0	0	0	0
PCT1141	MV	LIB	5	0	0	0	0
PCT1141	MV	PF	5	0	0	0	0
PCT1141	MV	REP	30	0	0	0	0
PCT1141	MV	NPP	275	0	0	0	0
PCT1142	TO	ALL	861	0	0
PCT1142	ED	ALL	234	0	0
PCT1142	MV	ALL	627	0	0	0	0
PCT1142	MV	AI	5	0	0	0	0
PCT1142	MV	DEM	365	0	0	0	0
PCT1142	MV	GRN	6	0	0	0	0
PCT1142	MV	LIB	2	0	0	0	0
PCT1142	MV	PF	6	0	0	0	0
PCT1142	MV	REP	36	0	0	0	0
PCT1142	MV	NPP	206	0	0	0	0
PCT1143	TO	ALL	1034	0	0
PCT1143	ED	ALL	286	0	0
PCT1143	MV	ALL	748	0	0	0	0
PCT1143	MV	AI	13	0	0	0	0
PCT1143	MV	DEM	389	0	0	0	0
PCT1143	MV	GRN	5	0	0	0	0
PCT1143	MV	LIB	6	0	0	0	0
PCT1143	MV	PF	9	0	0	0	0
PCT1143	MV	REP	42	0	0	0	0
PCT1143	MV	NPP	272	0	0	0	0
PCT1144	TO	ALL	907	0	0
PCT1144	ED	ALL	260	0	0
PCT1144	MV	ALL	647	0	0	0	0
PCT1144	MV	AI	10	0	0	0	0
PCT1144	MV	DEM	361	0	0	0	0
PCT1144	MV	GRN	3	0	0	0	0
PCT1144	MV	LIB	4	0	0	0	0
PCT1144	MV	PF	1	0	0	0	0
PCT1144	MV	REP	41	0	0	0	0
PCT1144	MV	NPP	220	0	0	0	0
PCT1145	TO	ALL	888	0	0
PCT1145	ED	ALL	221	0	0
PCT1145	MV	ALL	667	0	0	0	0
PCT1145	MV	AI	6	0	0	0	0
PCT1145	MV	DEM	403	0	0	0	0
PCT1145	MV	GRN	12	0	0	0	0
PCT1145	MV	LIB	2	0	0	0	0
PCT1145	MV	PF	5	0	0	0	0
PCT1145	MV	REP	30	0	0	0	0
PCT1145	MV	NPP	206	0	0	0	0
PCT1146	TO	ALL	1011	0	0
PCT1146	ED	ALL	254	0	0
PCT1146	MV	ALL	757	0	0	0	0
PCT1146	MV	AI	12	0	0	0	0
PCT1146	MV	DEM	416	0	0	0	0
PCT1146	MV	GRN	7	0	0	0	0
PCT1146	MV	LIB	5	0	0	0	0
PCT1146	MV	PF	5	0	0	0	0
PCT1146	MV	REP	43	0	0	0	0
PCT1146	MV	NPP	256	0	0	0	0
PCT1147	TO	ALL	877	0	0
PCT1147	ED	ALL	265	0	0
PCT1147	MV	ALL	612	0	0	0	0
PCT1147	MV	AI	7	0	0	0	0
PCT1147	MV	DEM	355	0	0	0	0
PCT1147	MV	GRN	13	0	0	0	0
PCT1147	MV	LIB	2	0	0	0	0
PCT1147	MV	PF	1	0	0	0	0
PCT1147	MV	REP	33	0	0	0	0
PCT1147	MV	NPP	199	0	0	0	0
PCT1148	TO	ALL	962	0	0
PCT1148	ED	ALL	252	0	0
PCT1148	MV	ALL	710	0	0	0	0
PCT1148	MV	AI	9	0	0	0	0
PCT1148	MV	DEM	366	0	0	0	0
PCT1148	MV	GRN	4	0	0	0	0
PCT1148	MV	LIB	3	0	0	0	0
PCT1148	MV	PF	3	0	0	0	0
PCT1148	MV	REP	33	0	0	0	0
PCT1148	MV	NPP	284	0	0	0	0
PCT1149	TO	ALL	907	0	0
PCT1149	ED	ALL	270	0	0
PCT1149	MV	ALL	637	0	0	0	0
PCT1149	MV	AI	7	0	0	0	0
PCT1149	MV	DEM	355	0	0	0	0
PCT1149	MV	GRN	5	0	0	0	0
PCT1149	MV	LIB	0	0	0	0	0
PCT1149	MV	PF	2	0	0	0	0
PCT1149	MV	REP	37	0	0	0	0
PCT1149	MV	NPP	227	0	0	0	0
PCT1151	TO	ALL	0	0	0
PCT1151	ED	ALL	0	0	0
PCT1151	MV	ALL	0	0	0	0	0
PCT1151	MV	AI	0	0	0	0	0
PCT1151	MV	DEM	0	0	0	0	0
PCT1151	MV	GRN	0	0	0	0	0
PCT1151	MV	LIB	0	0	0	0	0
PCT1151	MV	PF	0	0	0	0	0
PCT1151	MV	REP	0	0	0	0	0
PCT1151	MV	NPP	0	0	0	0	0
PCT1152	TO	ALL	864	0	0
PCT1152	ED	ALL	233	0	0
PCT1152	MV	ALL	631	0	0	0	0
PCT1152	MV	AI	13	0	0	0	0
PCT1152	MV	DEM	339	0	0	0	0
PCT1152	MV	GRN	3	0	0	0	0
PCT1152	MV	LIB	1	0	0	0	0
PCT1152	MV	PF	5	0	0	0	0
PCT1152	MV	REP	42	0	0	0	0
PCT1152	MV	NPP	225	0	0	0	0
PCT1153	TO	ALL	951	0	0
PCT1153	ED	ALL	264	0	0
PCT1153	MV	ALL	687	0	0	0	0
PCT1153	MV	AI	8	0	0	0	0
PCT1153	MV	DEM	345	0	0	0	0
PCT1153	MV	GRN	2	0	0	0	0
PCT1153	MV	LIB	2	0	0	0	0
PCT1153	MV	PF	1	0	0	0	0
PCT1153	MV	REP	43	0	0	0	0
PCT1153	MV	NPP	279	0	0	0	0
PCT1154	TO	ALL	0	0	0
PCT1154	ED	ALL	0	0	0
PCT1154	MV	ALL	0	0	0	0	0
PCT1154	MV	AI	0	0	0	0	0
PCT1154	MV	DEM	0	0	0	0	0
PCT1154	MV	GRN	0	0	0	0	0
PCT1154	MV	LIB	0	0	0	0	0
PCT1154	MV	PF	0	0	0	0	0
PCT1154	MV	REP	0	0	0	0	0
PCT1154	MV	NPP	0	0	0	0	0
PCT7001	TO	ALL	776	0	0
PCT7001	ED	ALL	168	0	0
PCT7001	MV	ALL	608	0	0	0	0
PCT7001	MV	AI	3	0	0	0	0
PCT7001	MV	DEM	374	0	0	0	0
PCT7001	MV	GRN	11	0	0	0	0
PCT7001	MV	LIB	2	0	0	0	0
PCT7001	MV	PF	2	0	0	0	0
PCT7001	MV	REP	23	0	0	0	0
PCT7001	MV	NPP	189	0	0	0	0
PCT7002	TO	ALL	706	0	0
PCT7002	ED	ALL	190	0	0
PCT7002	MV	ALL	516	0	0	0	0
PCT7002	MV	AI	8	0	0	0	0
PCT7002	MV	DEM	298	0	0	0	0
PCT7002	MV	GRN	3	0	0	0	0
PCT7002	MV	LIB	3	0	0	0	0
PCT7002	MV	PF	2	0	0	0	0
PCT7002	MV	REP	24	0	0	0	0
PCT7002	MV	NPP	172	0	0	0	0
PCT7003	TO	ALL	884	0	0
PCT7003	ED	ALL	202	0	0
PCT7003	MV	ALL	682	0	0	0	0
PCT7003	MV	AI	10	0	0	0	0
PCT7003	MV	DEM	454	0	0	0	0
PCT7003	MV	GRN	6	0	0	0	0
PCT7003	MV	LIB	4	0	0	0	0
PCT7003	MV	PF	1	0	0	0	0
PCT7003	MV	REP	40	0	0	0	0
PCT7003	MV	NPP	165	0	0	0	0
PCT7004	TO	ALL	881	0	0
PCT7004	ED	ALL	193	0	0
PCT7004	MV	ALL	688	0	0	0	0
PCT7004	MV	AI	8	0	0	0	0
PCT7004	MV	DEM	437	0	0	0	0
PCT7004	MV	GRN	8	0	0	0	0
PCT7004	MV	LIB	5	0	0	0	0
PCT7004	MV	PF	1	0	0	0	0
PCT7004	MV	REP	28	0	0	0	0
PCT7004	MV	NPP	197	0	0	0	0
PCT7005	TO	ALL	847	0	0
PCT7005	ED	ALL	232	0	0
PCT7005	MV	ALL	615	0	0	0	0
PCT7005	MV	AI	6	0	0	0	0
PCT7005	MV	DEM	401	0	0	0	0
PCT7005	MV	GRN	4	0	0	0	0
PCT7005	MV	LIB	6	0	0	0	0
PCT7005	MV	PF	2	0	0	0	0
PCT7005	MV	REP	19	0	0	0	0
PCT7005	MV	NPP	177	0	0	0	0
PCT7006	TO	ALL	917	0	0
PCT7006	ED	ALL	267	0	0
PCT7006	MV	ALL	650	0	0	0	0
PCT7006	MV	AI	8	0	0	0	0
PCT7006	MV	DEM	421	0	0	0	0
PCT7006	MV	GRN	8	0	0	0	0
PCT7006	MV	LIB	6	0	0	0	0
PCT7006	MV	PF	2	0	0	0	0
PCT7006	MV	REP	20	0	0	0	0
PCT7006	MV	NPP	182	0	0	0	0
PCT7007	TO	ALL	949	0	0
PCT7007	ED	ALL	232	0	0
PCT7007	MV	ALL	717	0	0	0	0
PCT7007	MV	AI	9	0	0	0	0
PCT7007	MV	DEM	454	0	0	0	0
PCT7007	MV	GRN	10	0	0	0	0
PCT7007	MV	LIB	4	0	0	0	0
PCT7007	MV	PF	1	0	0	0	0
PCT7007	MV	REP	33	0	0	0	0
PCT7007	MV	NPP	202	0	0	0	0
PCT7008	TO	ALL	932	0	0
PCT7008	ED	ALL	241	0	0
PCT7008	MV	ALL	691	0	0	0	0
PCT7008	MV	AI	13	0	0	0	0
PCT7008	MV	DEM	455	0	0	0	0
PCT7008	MV	GRN	2	0	0	0	0
PCT7008	MV	LIB	3	0	0	0	0
PCT7008	MV	PF	1	0	0	0	0
PCT7008	MV	REP	35	0	0	0	0
PCT7008	MV	NPP	179	0	0	0	0
PCT7009	TO	ALL	905	0	0
PCT7009	ED	ALL	189	0	0
PCT7009	MV	ALL	716	0	0	0	0
PCT7009	MV	AI	14	0	0	0	0
PCT7009	MV	DEM	435	0	0	0	0
PCT7009	MV	GRN	11	0	0	0	0
PCT7009	MV	LIB	7	0	0	0	0
PCT7009	MV	PF	2	0	0	0	0
PCT7009	MV	REP	23	0	0	0	0
PCT7009	MV	NPP	220	0	0	0	0
PCT7011	TO	ALL	985	0	0
PCT7011	ED	ALL	331	0	0
PCT7011	MV	ALL	654	0	0	0	0
PCT7011	MV	AI	6	0	0	0	0
PCT7011	MV	DEM	429	0	0	0	0
PCT7011	MV	GRN	6	0	0	0	0
PCT7011	MV	LIB	4	0	0	0	0
PCT7011	MV	PF	6	0	0	0	0
PCT7011	MV	REP	22	0	0	0	0
PCT7011	MV	NPP	170	0	0	0	0
PCT7012	TO	ALL	1109	0	0
PCT7012	ED	ALL	275	0	0
PCT7012	MV	ALL	834	0	0	0	0
PCT7012	MV	AI	11	0	0	0	0
PCT7012	MV	DEM	545	0	0	0	0
PCT7012	MV	GRN	9	0	0	0	0
PCT7012	MV	LIB	6	0	0	0	0
PCT7012	MV	PF	0	0	0	0	0
PCT7012	MV	REP	41	0	0	0	0
PCT7012	MV	NPP	221	0	0	0	0
PCT7013	TO	ALL	956	0	0
PCT7013	ED	ALL	190	0	0
PCT7013	MV	ALL	766	0	0	0	0
PCT7013	MV	AI	21	0	0	0	0
PCT7013	MV	DEM	438	0	0	0	0
PCT7013	MV	GRN	5	0	0	0	0
PCT7013	MV	LIB	8	0	0	0	0
PCT7013	MV	PF	1	0	0	0	0
PCT7013	MV	REP	35	0	0	0	0
PCT7013	MV	NPP	257	0	0	0	0
PCT7014	TO	ALL	1460	0	0
PCT7014	ED	ALL	269	0	0
PCT7014	MV	ALL	1191	0	0	0	0
PCT7014	MV	AI	19	0	0	0	0
PCT7014	MV	DEM	714	0	0	0	0
PCT7014	MV	GRN	6	0	0	0	0
PCT7014	MV	LIB	9	0	0	0	0
PCT7014	MV	PF	2	0	0	0	0
PCT7014	MV	REP	42	0	0	0	0
PCT7014	MV	NPP	396	0	0	0	0
PCT7015	TO	ALL	95	0	0
PCT7015	ED	ALL	0	0	0
PCT7015	MV	ALL	104	0	0	0	0
PCT7015	MV	AI	6	0	0	0	0
PCT7015	MV	DEM	55	0	0	0	0
PCT7015	MV	GRN	1	0	0	0	0
PCT7015	MV	LIB	0	0	0	0	0
PCT7015	MV	PF	1	0	0	0	0
PCT7015	MV	REP	7	0	0	0	0
PCT7015	MV	NPP	34	0	0	0	0
PCT7016	TO	ALL	918	0	0
PCT7016	ED	ALL	310	0	0
PCT7016	MV	ALL	608	0	0	0	0
PCT7016	MV	AI	10	0	0	0	0
PCT7016	MV	DEM	319	0	0	0	0
PCT7016	MV	GRN	6	0	0	0	0
PCT7016	MV	LIB	4	0	0	0	0
PCT7016	MV	PF	4	0	0	0	0
PCT7016	MV	REP	33	0	0	0	0
PCT7016	MV	NPP	223	0	0	0	0
PCT7017	TO	ALL	754	0	0
PCT7017	ED	ALL	284	0	0
PCT7017	MV	ALL	470	0	0	0	0
PCT7017	MV	AI	7	0	0	0	0
PCT7017	MV	DEM	314	0	0	0	0
PCT7017	MV	GRN	2	0	0	0	0
PCT7017	MV	LIB	2	0	0	0	0
PCT7017	MV	PF	4	0	0	0	0
PCT7017	MV	REP	13	0	0	0	0
PCT7017	MV	NPP	125	0	0	0	0
PCT7018	TO	ALL	977	0	0
PCT7018	ED	ALL	255	0	0
PCT7018	MV	ALL	722	0	0	0	0
PCT7018	MV	AI	7	0	0	0	0
PCT7018	MV	DEM	372	0	0	0	0
PCT7018	MV	GRN	0	0	0	0	0
PCT7018	MV	LIB	4	0	0	0	0
PCT7018	MV	PF	3	0	0	0	0
PCT7018	MV	REP	20	0	0	0	0
PCT7018	MV	NPP	314	0	0	0	0
PCT7019	TO	ALL	899	0	0
PCT7019	ED	ALL	242	0	0
PCT7019	MV	ALL	657	0	0	0	0
