sDistrictID	iSubDistrict	szDistrictName	sPrecinctID	sPrecinctPortion	szPrecinctName	dtLastUpdateDate
BART8	0	BART AREA 8	9406   		Pct 9406	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9407   		Pct 9407	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9408   		Pct 9408	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9411   		Pct 9411	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9412   		Pct 9412	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9413   		Pct 9413	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9414   		Pct 9414	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9415   		Pct 9415	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9416   		Pct 9416	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9417   		Pct 9417	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9418   		Pct 9418	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9419   		Pct 9419	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9421   		Pct 9421	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9422   		Pct 9422	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9423   		Pct 9423	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9424   		Pct 9424	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9425   		Pct 9425	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9426   		Pct 9426	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9427   		Pct 9427	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9428   		Pct 9428	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9429   		Pct 9429	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9431   		Pct 9431	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9432   		Pct 9432	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9433   		Pct 9433	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9434   		Pct 9434	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9435   		Pct 9435	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9436   		Pct 9436	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9437   		Pct 9437	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9438   		Pct 9438	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9439   		Pct 9439	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9441   		Pct 9441	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9442   		Pct 9442	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9443   		Pct 9443	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9444   		Pct 9444	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9445   		Pct 9445	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9446   		Pct 9446	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9447   		Pct 9447	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9448   		Pct 9448	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9449   		Pct 9449	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9451   		Pct 9451	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9452   		Pct 9452	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9453   		Pct 9453	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9502   		Pct 9502	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9703   		Pct 9703	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9704   		Pct 9704	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9705   		Pct 9705	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9707   		Pct 9707	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9708   		Pct 9708	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9709   		Pct 9709	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9711   		Pct 9711	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9712   		Pct 9712	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9713   		Pct 9713	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9714   		Pct 9714	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9715   		Pct 9715	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9716   		Pct 9716	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9717   		Pct 9717	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9718   		Pct 9718	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9719   		Pct 9719	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9721   		Pct 9721	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9722   		Pct 9722	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9723   		Pct 9723	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9724   		Pct 9724	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9725   		Pct 9725	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9726   		Pct 9726	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9727   		Pct 9727	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9728   		Pct 9728	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9729   		Pct 9729	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9731   		Pct 9731	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9732   		Pct 9732	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9733   		Pct 9733	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9734   		Pct 9734	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9735   		Pct 9735	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9736   		Pct 9736	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9737   		Pct 9737	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9738   		Pct 9738	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9739   		Pct 9739	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9741   		Pct 9741	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9742   		Pct 9742	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9743   		Pct 9743	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9744   		Pct 9744	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9745   		Pct 9745	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9746   		Pct 9746	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9747   		Pct 9747	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9748   		Pct 9748	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9749   		Pct 9749	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9751   		Pct 9751	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9752   		Pct 9752	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9753   		Pct 9753	5/30/2012 1:43:05 PM
BART8	0	BART AREA 8	9756   		Pct 9756	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	1101   		Pct 1101	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	1102   		Pct 1102	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	1103   		Pct 1103	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	1104   		Pct 1104	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	1105   		Pct 1105	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	1113   		Pct 1113	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	1114   		Pct 1114	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	1141   		Pct 1141	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	1142   		Pct 1142	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	1143   		Pct 1143	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	1144   		Pct 1144	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	1145   		Pct 1145	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	1146   		Pct 1146	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	1147   		Pct 1147	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	1148   		Pct 1148	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	1149   		Pct 1149	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	1152   		Pct 1152	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	1153   		Pct 1153	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7001   		Pct 7001	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7002   		Pct 7002	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7003   		Pct 7003	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7004   		Pct 7004	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7005   		Pct 7005	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7006   		Pct 7006	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7007   		Pct 7007	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7008   		Pct 7008	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7009   		Pct 7009	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7011   		Pct 7011	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7012   		Pct 7012	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7041   		Pct 7041	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7055   		Pct 7055	4/11/2017 3:22:41 PM
BART9	0	BART AREA 9	7101   		Pct 7101	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7206   		Pct 7206	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7207   		Pct 7207	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7208   		Pct 7208	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7209   		Pct 7209	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7319   		Pct 7319	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7323   		Pct 7323	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7324   		Pct 7324	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7332   		Pct 7332	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7333   		Pct 7333	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7334   		Pct 7334	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7335   		Pct 7335	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7336   		Pct 7336	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7337   		Pct 7337	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7339   		Pct 7339	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7341   		Pct 7341	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7342   		Pct 7342	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7343   		Pct 7343	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7344   		Pct 7344	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7345   		Pct 7345	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7346   		Pct 7346	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7347   		Pct 7347	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7348   		Pct 7348	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7349   		Pct 7349	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7501   		Pct 7501	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7502   		Pct 7502	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7503   		Pct 7503	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7504   		Pct 7504	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7505   		Pct 7505	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7506   		Pct 7506	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7507   		Pct 7507	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7508   		Pct 7508	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7509   		Pct 7509	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7511   		Pct 7511	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7512   		Pct 7512	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7513   		Pct 7513	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7514   		Pct 7514	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7515   		Pct 7515	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7516   		Pct 7516	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7517   		Pct 7517	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7518   		Pct 7518	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7519   		Pct 7519	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7521   		Pct 7521	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7522   		Pct 7522	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7523   		Pct 7523	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7524   		Pct 7524	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7525   		Pct 7525	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7526   		Pct 7526	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7527   		Pct 7527	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7528   		Pct 7528	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7529   		Pct 7529	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7531   		Pct 7531	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7532   		Pct 7532	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7533   		Pct 7533	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7534   		Pct 7534	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7535   		Pct 7535	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7536   		Pct 7536	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7537   		Pct 7537	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7538   		Pct 7538	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7539   		Pct 7539	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7541   		Pct 7541	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7542   		Pct 7542	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7543   		Pct 7543	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7544   		Pct 7544	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7545   		Pct 7545	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7546   		Pct 7546	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7547   		Pct 7547	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7548   		Pct 7548	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7549   		Pct 7549	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7551   		Pct 7551	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7552   		Pct 7552	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7553   		Pct 7553	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7554   		Pct 7554	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7555   		Pct 7555	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7556   		Pct 7556	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7557   		Pct 7557	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7601   		Pct 7601	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7602   		Pct 7602	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7603   		Pct 7603	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7604   		Pct 7604	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7605   		Pct 7605	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7606   		Pct 7606	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7607   		Pct 7607	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7608   		Pct 7608	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7609   		Pct 7609	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7611   		Pct 7611	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7612   		Pct 7612	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7613   		Pct 7613	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7614   		Pct 7614	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7615   		Pct 7615	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7616   		Pct 7616	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7617   		Pct 7617	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7618   		Pct 7618	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7619   		Pct 7619	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7621   		Pct 7621	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7622   		Pct 7622	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7623   		Pct 7623	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7624   		Pct 7624	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7625   		Pct 7625	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7626   		Pct 7626	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7628   		Pct 7628	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7629   		Pct 7629	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7631   		Pct 7631	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7632   		Pct 7632	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7633   		Pct 7633	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7634   		Pct 7634	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7649   		Pct 7649	4/11/2017 3:23:24 PM
BART9	0	BART AREA 9	7654   		Pct 7654	3/4/2019 1:37:41 PM
BART9	0	BART AREA 9	7701   		Pct 7701	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7702   		Pct 7702	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7703   		Pct 7703	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7704   		Pct 7704	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7705   		Pct 7705	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7711   		Pct 7711	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7712   		Pct 7712	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7801   		Pct 7801	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7802   		Pct 7802	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7803   		Pct 7803	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7804   		Pct 7804	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7805   		Pct 7805	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7806   		Pct 7806	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7807   		Pct 7807	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7808   		Pct 7808	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7809   		Pct 7809	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7811   		Pct 7811	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7812   		Pct 7812	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7813   		Pct 7813	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7814   		Pct 7814	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7815   		Pct 7815	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7816   		Pct 7816	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7817   		Pct 7817	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7818   		Pct 7818	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7819   		Pct 7819	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7821   		Pct 7821	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7822   		Pct 7822	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7823   		Pct 7823	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7824   		Pct 7824	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7825   		Pct 7825	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7826   		Pct 7826	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7827   		Pct 7827	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7828   		Pct 7828	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7829   		Pct 7829	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7831   		Pct 7831	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7832   		Pct 7832	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7833   		Pct 7833	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7834   		Pct 7834	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7835   		Pct 7835	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7836   		Pct 7836	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7837   		Pct 7837	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7838   		Pct 7838	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7839   		Pct 7839	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7841   		Pct 7841	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7842   		Pct 7842	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7843   		Pct 7843	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7844   		Pct 7844	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7845   		Pct 7845	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7846   		Pct 7846	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7847   		Pct 7847	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7848   		Pct 7848	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7849   		Pct 7849	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7851   		Pct 7851	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7852   		Pct 7852	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7853   		Pct 7853	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7854   		Pct 7854	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7855   		Pct 7855	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7856   		Pct 7856	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7857   		Pct 7857	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7858   		Pct 7858	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7859   		Pct 7859	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7861   		Pct 7861	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7862   		Pct 7862	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7863   		Pct 7863	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7864   		Pct 7864	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7865   		Pct 7865	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7866   		Pct 7866	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7867   		Pct 7867	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7868   		Pct 7868	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7869   		Pct 7869	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7871   		Pct 7871	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7872   		Pct 7872	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7873   		Pct 7873	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7874   		Pct 7874	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7875   		Pct 7875	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7876   		Pct 7876	4/11/2017 3:24:49 PM
BART9	0	BART AREA 9	7901   		Pct 7901	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7902   		Pct 7902	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7903   		Pct 7903	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7904   		Pct 7904	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7905   		Pct 7905	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7906   		Pct 7906	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7907   		Pct 7907	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7908   		Pct 7908	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7909   		Pct 7909	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7911   		Pct 7911	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7912   		Pct 7912	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7913   		Pct 7913	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7914   		Pct 7914	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7915   		Pct 7915	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7916   		Pct 7916	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7917   		Pct 7917	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7918   		Pct 7918	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7919   		Pct 7919	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7921   		Pct 7921	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7922   		Pct 7922	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7923   		Pct 7923	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7924   		Pct 7924	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7925   		Pct 7925	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7926   		Pct 7926	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7927   		Pct 7927	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7928   		Pct 7928	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7929   		Pct 7929	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7931   		Pct 7931	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7932   		Pct 7932	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7933   		Pct 7933	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7934   		Pct 7934	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7935   		Pct 7935	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7936   		Pct 7936	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7937   		Pct 7937	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7938   		Pct 7938	5/30/2012 1:43:05 PM
BART9	0	BART AREA 9	7939   		Pct 7939	5/30/2012 1:43:05 PM
